Date;Mes;Ano;Gen;subGen;mmGen;Exp;subExp;mmExp;PP;Cond;Temp min;Temp max;Temp med
31/01/2019;1;2019;13.973;-1.786;13.556;9.739;-0.716;9.381;2.326;Cloudy;14;32;23
01/02/2019;2;2019;13.139;-0.834;13.3905;9.023;0.978;9.512;2.385;Cloudy;14;28;21
02/02/2019;2;2019;13.642;0.503;12.2645;10.001;-3.374;8.314;2.575;Cloudy;15;27;21
03/02/2019;2;2019;10.887;-2.755;11.5225;6.627;1.6;7.427;2.304;Cloudy;15;25;20
04/02/2019;2;2019;12.158;1.271;12.289;8.227;-0.111;8.1715;2.195;Cloudy;14;29;21.5
05/02/2019;2;2019;12.42;0.262;12.7915;8.116;0.552;8.392;2.388;Cloudy;15;28;21.5
06/02/2019;2;2019;13.163;0.743;11.805;8.668;-2.266;7.535;2.527;Cloudy;16;27;21.5
07/02/2019;2;2019;10.447;-2.716;11.621;6.402;2.445;7.6245;1.858;Cloudy;16;24;20
08/02/2019;2;2019;12.795;2.348;13.6925;8.847;1.62;9.657;2.548;Cloudy;17;29;23
09/02/2019;2;2019;14.59;1.795;14.615;10.467;-0.099;10.4175;2.353;Cloudy;12;32;22
10/02/2019;2;2019;14.64;0.05;14.8385;10.368;0.572;10.654;2.441;Cloudy;14;31;22.5
11/02/2019;2;2019;15.037;0.397;15.2945;10.94;0.396;11.138;2.362;Cloudy;17;30;23.5
12/02/2019;2;2019;15.552;0.515;14.2845;11.336;-2.331;10.1705;2.196;Fine;16;32;24
13/02/2019;2;2019;13.017;-2.535;11.881;9.005;-2.452;7.779;2.22;Cloudy;15;35;25
14/02/2019;2;2019;10.745;-2.272;13.143;6.553;5.658;9.382;2.476;Cloudy;17;23;20
15/02/2019;2;2019;15.541;4.796;14.591;12.211;-1.844;11.289;2.183;Fine;15;26;20.5
16/02/2019;2;2019;13.641;-1.9;13.9365;10.367;1.121;10.9275;2.443;Cloudy;14;25;19.5
17/02/2019;2;2019;14.232;0.591;15.202;11.488;0.33;11.653;2.135;Cloudy;13;28;20.5
18/02/2019;2;2019;16.172;1.94;14.803;11.818;-2.325;10.6555;2.075;Fine;13;30;21.5
19/02/2019;2;2019;13.434;-2.738;13.377;9.493;-0.029;9.4785;2.059;Cloudy;12;34;23
20/02/2019;2;2019;13.32;-0.114;13.537;9.464;0.277;9.6025;2.026;Cloudy;17;34;25.5
21/02/2019;2;2019;13.754;0.434;14.6415;9.741;1.83;10.656;2.245;Cloudy;16;28;22
22/02/2019;2;2019;15.529;1.775;16.4085;11.571;2.427;12.7845;2.438;Fine;17;26;21.5
23/02/2019;2;2019;17.288;1.759;17.1225;13.998;-0.344;13.826;2.384;Fine;12;27;19.5
24/02/2019;2;2019;16.957;-0.331;13.4455;13.654;-7.072;10.118;2.397;Fine;14;25;19.5
25/02/2019;2;2019;9.934;-7.023;10.0695;6.582;1.015;7.0895;2.409;Cloudy;13;22;17.5
26/02/2019;2;2019;10.205;0.271;11.28;7.597;0.55;7.872;2.42;Cloudy;12;26;19
27/02/2019;2;2019;12.355;2.15;11.9345;8.147;-0.548;7.873;2.449;Cloudy;12;26;19
28/02/2019;2;2019;11.514;-0.841;9.987;7.599;-3.042;6.078;2.02;Cloudy;13;23;18
01/03/2019;3;2019;8.46;-3.054;10.578;4.557;4.505;6.8095;1.876;Cloudy;14;22;18
02/03/2019;3;2019;12.696;4.236;11.1025;9.062;-3.527;7.2985;2.276;Cloudy;14;23;18.5
03/03/2019;3;2019;9.509;-3.187;11.6865;5.535;4.333;7.7015;1.878;Cloudy;15;22;18.5
04/03/2019;3;2019;13.864;4.355;13.6715;9.868;-0.701;9.5175;2.488;Cloudy;15;27;21
05/03/2019;3;2019;13.479;-0.385;14.068;9.167;1.27;9.802;2.516;Cloudy;14;28;21
06/03/2019;3;2019;14.657;1.178;15.1825;10.437;1.291;11.0825;2.165;Cloudy;11;31;21
07/03/2019;3;2019;15.708;1.051;13.0515;11.728;-5.396;9.03;2.287;Fine;14;28;21
08/03/2019;3;2019;10.395;-5.313;11.389;6.332;2.24;7.452;2.238;Cloudy;16;27;21.5
09/03/2019;3;2019;12.383;1.988;12.5135;8.572;0.184;8.664;2.115;Cloudy;15;31;23
10/03/2019;3;2019;12.644;0.261;13.267;8.756;1.139;9.3255;2.393;Cloudy;17;32;24.5
11/03/2019;3;2019;13.89;1.246;14.8535;9.895;1.769;10.7795;2.225;Cloudy;17;32;24.5
12/03/2019;3;2019;15.817;1.927;15.545;11.664;-0.296;11.516;2.223;Fine;16;32;24
13/03/2019;3;2019;15.273;-0.544;13.861;11.368;-2.593;10.0715;2.185;Fine;10;31;20.5
14/03/2019;3;2019;12.449;-2.824;11.411;8.775;-1.842;7.854;2.194;Cloudy;15;31;23
15/03/2019;3;2019;10.373;-2.076;9.522;6.933;-1.352;6.257;2.197;Cloudy;15;30;22.5
16/03/2019;3;2019;8.671;-1.702;8.8725;5.581;0.004;5.583;2.127;Cloudy;15;25;20
17/03/2019;3;2019;9.074;0.403;10.6905;5.585;3.083;7.1265;2.038;Cloudy;16;24;20
18/03/2019;3;2019;12.307;3.233;13.317;8.668;1.823;9.5795;2.233;Cloudy;14;26;20
19/03/2019;3;2019;14.327;2.02;14.472;10.491;0;10.491;2.339;Cloudy;10;28;19
20/03/2019;3;2019;14.617;0.29;12.017;10.491;-4.435;8.2735;2.265;Cloudy;12;29;20.5
21/03/2019;3;2019;9.417;-5.2;10.313;6.056;1.691;6.9015;2.179;Cloudy;16;28;22
22/03/2019;3;2019;11.209;1.792;12.307;7.747;2.166;8.83;2.336;Cloudy;17;28;22.5
23/03/2019;3;2019;13.405;2.196;13.3475;9.913;-0.645;9.5905;2.317;Cloudy;16;29;22.5
24/03/2019;3;2019;13.29;-0.115;12.8205;9.268;-0.691;8.9225;2.047;Cloudy;15;31;23
25/03/2019;3;2019;12.351;-0.939;8.4765;8.577;-7.149;5.0025;2.142;Cloudy;19;29;24
26/03/2019;3;2019;4.602;-7.749;3.715;1.428;-1.264;0.796;1.048;Cloudy;19;24;21.5
27/03/2019;3;2019;2.828;-1.774;6.8415;0.164;6.585;3.4565;0.481;Showers;14;16;15
28/03/2019;3;2019;10.855;8.027;8.33;6.749;-2.843;5.3275;2.439;Cloudy;14;21;17.5
29/03/2019;3;2019;5.805;-5.05;4.643;3.906;-2.954;2.429;2.058;Cloudy;14;25;19.5
30/03/2019;3;2019;3.481;-2.324;9.776;0.952;12.037;6.9705;1.023;Cloudy;16;19;17.5
31/03/2019;3;2019;16.071;12.59;15.014;12.989;-2.416;11.781;2.183;Fine;6;20;13
01/04/2019;4;2019;13.957;-2.114;11.2575;10.573;-5.307;7.9195;2.356;Cloudy;5;20;12.5
02/04/2019;4;2019;8.558;-5.399;8.355;5.266;-0.479;5.0265;1.818;Cloudy;9;20;14.5
03/04/2019;4;2019;8.152;-0.406;11.753;4.787;7.063;8.3185;1.434;Cloudy;12;20;16
04/04/2019;4;2019;15.354;7.202;14.7725;11.85;-1.252;11.224;2.369;Fine;13;22;17.5
05/04/2019;4;2019;14.191;-1.163;12.638;10.598;-2.907;9.1445;2.441;Cloudy;11;22;16.5
06/04/2019;4;2019;11.085;-3.106;11.862;7.691;1.283;8.3325;2.389;Cloudy;10;23;16.5
07/04/2019;4;2019;12.639;1.554;12.1565;8.974;-0.511;8.7185;2.19;Cloudy;8;26;17
08/04/2019;4;2019;11.674;-0.965;11.6635;8.463;-0.223;8.3515;2.336;Cloudy;11;28;19.5
09/04/2019;4;2019;11.653;-0.021;12.214;8.24;0.9;8.69;2.036;Cloudy;11;24;17.5
10/04/2019;4;2019;12.775;1.122;12.675;9.14;-0.228;9.026;2.374;Cloudy;11;21;16
11/04/2019;4;2019;12.575;-0.2;12.0735;8.912;-0.743;8.5405;2.476;Cloudy;12;21;16.5
12/04/2019;4;2019;11.572;-1.003;12.7325;8.169;2.408;9.373;2.354;Cloudy;11;20;15.5
13/04/2019;4;2019;13.893;2.321;12.608;10.577;-2.996;9.079;2.289;Cloudy;12;23;17.5
14/04/2019;4;2019;11.323;-2.57;11.577;7.581;0.74;7.951;2.031;Cloudy;8;20;14
15/04/2019;4;2019;11.831;0.508;11.452;8.321;-1.231;7.7055;2.324;Cloudy;7;22;14.5
16/04/2019;4;2019;11.073;-0.758;10.759;7.09;-0.319;6.9305;2.291;Cloudy;7;22;14.5
17/04/2019;4;2019;10.445;-0.628;11.848;6.771;2.638;8.09;2.353;Cloudy;9;23;16
18/04/2019;4;2019;13.251;2.806;11.7065;9.409;-2.087;8.3655;2.344;Cloudy;10;23;16.5
19/04/2019;4;2019;10.162;-3.089;8.434;7.322;-3.404;5.62;2.15;Cloudy;14;23;18.5
20/04/2019;4;2019;6.706;-3.456;8.456;3.918;3.512;5.674;1.882;Cloudy;15;22;18.5
21/04/2019;4;2019;10.206;3.5;10.36;7.43;-0.028;7.416;2.323;Cloudy;14;21;17.5
22/04/2019;4;2019;10.514;0.308;9.8205;7.402;-1.811;6.4965;2.097;Cloudy;12;21;16.5
23/04/2019;4;2019;9.127;-1.387;7.5655;5.591;-3.319;3.9315;2.426;Cloudy;13;21;17
24/04/2019;4;2019;6.004;-3.123;9.159;2.272;6.609;5.5765;1.617;Cloudy;12;19;15.5
25/04/2019;4;2019;12.314;6.31;11.4105;8.881;-2.116;7.823;2.217;Cloudy;11;23;17
26/04/2019;4;2019;10.507;-1.807;12.222;6.765;3.739;8.6345;1.863;Cloudy;9;24;16.5
27/04/2019;4;2019;13.937;3.43;13.6215;10.504;-1.024;9.992;1.966;Cloudy;7;25;16
28/04/2019;4;2019;13.306;-0.631;12.296;9.48;-1.974;8.493;2.029;Cloudy;9;22;15.5
29/04/2019;4;2019;11.286;-2.02;9.615;7.506;-3.143;5.9345;2.286;Cloudy;4;21;12.5
30/04/2019;4;2019;7.944;-3.342;6.805;4.363;-2.248;3.239;2.029;Cloudy;8;19;13.5
01/05/2019;5;2019;5.666;-2.278;7.1695;2.115;3.045;3.6375;1.794;Cloudy;13;21;17
02/05/2019;5;2019;8.673;3.007;7.6465;5.16;-1.817;4.2515;1.987;Cloudy;13;21;17
03/05/2019;5;2019;6.62;-2.053;4.897;3.343;-2.547;2.0695;1.848;Cloudy;13;21;17
04/05/2019;5;2019;3.174;-3.446;8.611;0.796;9.359;5.4755;0.665;Cloudy;14;16;15
05/05/2019;5;2019;14.048;10.874;14.0205;10.155;-0.301;10.0045;2.023;Cloudy;2;17;9.5
06/05/2019;5;2019;13.993;-0.055;14.026;9.854;0.344;10.026;1.96;Cloudy;0;20;10
07/05/2019;5;2019;14.059;0.066;14.0925;10.198;0.269;10.3325;2.085;Cloudy;2;19;10.5
08/05/2019;5;2019;14.126;0.067;13.989;10.467;-0.515;10.2095;2.114;Cloudy;0;18;9
09/05/2019;5;2019;13.852;-0.274;10.117;9.952;-6.437;6.7335;2.044;Cloudy;0;22;11
10/05/2019;5;2019;6.382;-7.47;10.2845;3.515;7.818;7.424;2.077;Cloudy;5;21;13
11/05/2019;5;2019;14.187;7.805;14.043;11.333;-0.257;11.2045;2.071;Cloudy;3;13;8
12/05/2019;5;2019;13.899;-0.288;10.369;11.076;-7.238;7.457;2.012;Cloudy;0;19;9.5
13/05/2019;5;2019;6.839;-7.06;8.8235;3.838;3.593;5.6345;2.078;Cloudy;4;18;11
14/05/2019;5;2019;10.808;3.969;11.3595;7.431;0.732;7.797;2.35;Cloudy;11;20;15.5
15/05/2019;5;2019;11.911;1.103;11.712;8.163;-0.238;8.044;2.287;Cloudy;5;20;12.5
16/05/2019;5;2019;11.513;-0.398;9.178;7.925;-4.189;5.8305;2.267;Cloudy;9;18;13.5
17/05/2019;5;2019;6.843;-4.67;9.248;3.736;4.715;6.0935;2.349;Cloudy;11;19;15
18/05/2019;5;2019;11.653;4.81;11.423;8.451;-0.675;8.1135;1.925;Cloudy;7;20;13.5
19/05/2019;5;2019;11.193;-0.46;8.9625;7.776;-4.609;5.4715;2.19;Cloudy;8;19;13.5
20/05/2019;5;2019;6.732;-4.461;6.9095;3.167;0.66;3.497;1.378;Cloudy;10;16;13
21/05/2019;5;2019;7.087;0.355;9.3985;3.827;4.322;5.988;2.254;Cloudy;10;21;15.5
22/05/2019;5;2019;11.71;4.623;11.3765;8.149;-0.351;7.9735;1.89;Cloudy;5;21;13
23/05/2019;5;2019;11.043;-0.667;11.021;7.798;-0.275;7.6605;2.098;Cloudy;5;20;12.5
24/05/2019;5;2019;10.999;-0.044;9.851;7.523;-2.122;6.462;2.155;Cloudy;5;20;12.5
25/05/2019;5;2019;8.703;-2.296;8.757;5.401;0.007;5.4045;1.8;Cloudy;3;20;11.5
26/05/2019;5;2019;8.811;0.108;10.8685;5.408;4.038;7.427;2.055;Cloudy;9;20;14.5
27/05/2019;5;2019;12.926;4.115;13.154;9.446;0.396;9.644;1.972;Cloudy;3;18;10.5
28/05/2019;5;2019;13.382;0.456;13.3295;9.842;-0.277;9.7035;2.016;Cloudy;3;13;8
29/05/2019;5;2019;13.277;-0.105;13.013;9.565;-0.371;9.3795;1.963;Cloudy;-1;14;6.5
30/05/2019;5;2019;12.749;-0.528;13.046;9.194;0.964;9.676;2.025;Cloudy;6;13;9.5
31/05/2019;5;2019;13.343;0.594;12.6265;10.158;-0.932;9.692;1.962;Cloudy;-6;14;4
01/06/2019;6;2019;11.91;-1.433;7.467;9.226;-8.448;5.002;1.967;Cloudy;-4;18;7
02/06/2019;6;2019;3.024;-8.886;4.3915;0.778;2.092;1.824;1.21;Showers;9;12;10.5
03/06/2019;6;2019;5.759;2.735;4.9235;2.87;-1.764;1.988;2.127;Cloudy;8;12;10
04/06/2019;6;2019;4.088;-1.671;7.4275;1.106;6.544;4.378;1.124;Cloudy;1;5;3
05/06/2019;6;2019;10.767;6.679;11.744;7.65;1.322;8.311;1.975;Cloudy;-1;15;7
06/06/2019;6;2019;12.721;1.954;11.121;8.972;-2.85;7.547;1.902;Cloudy;0;17;8.5
07/06/2019;6;2019;9.521;-3.2;5.7685;6.122;-5.97;3.137;2.086;Cloudy;1;15;8
08/06/2019;6;2019;2.016;-7.505;4.8245;0.152;4.172;2.238;0.627;Showers;9;12;10.5
09/06/2019;6;2019;7.633;5.617;8.3605;4.324;1.309;4.9785;2.279;Cloudy;8;17;12.5
10/06/2019;6;2019;9.088;1.455;10.877;5.633;3.571;7.4185;2.274;Cloudy;4;18;11
11/06/2019;6;2019;12.666;3.578;11.186;9.204;-2.894;7.757;1.89;Cloudy;1;20;10.5
12/06/2019;6;2019;9.706;-2.96;8.8745;6.31;-1.732;5.444;2.043;Cloudy;3;19;11
13/06/2019;6;2019;8.043;-1.663;7.143;4.578;-1.147;4.0045;1.853;Cloudy;4;18;11
14/06/2019;6;2019;6.243;-1.8;6.197;3.431;0.26;3.561;1.679;Cloudy;11;20;15.5
15/06/2019;6;2019;6.151;-0.092;6.1505;3.691;0.098;3.74;2.011;Cloudy;9;19;14
16/06/2019;6;2019;6.15;-0.001;9.479;3.789;6.381;6.9795;2.02;Cloudy;10;18;14
17/06/2019;6;2019;12.808;6.658;11.414;10.17;-3.855;8.2425;1.893;Cloudy;3;14;8.5
18/06/2019;6;2019;10.02;-2.788;11.378;6.315;2.793;7.7115;2.19;Cloudy;-1;17;8
19/06/2019;6;2019;12.736;2.716;11.2365;9.108;-2.663;7.7765;1.891;Cloudy;0;16;8
20/06/2019;6;2019;9.737;-2.999;11.302;6.445;2.742;7.816;1.971;Cloudy;2;16;9
21/06/2019;6;2019;12.867;3.13;12.9975;9.187;0.256;9.315;1.91;Cloudy;-1;13;6
22/06/2019;6;2019;13.128;0.261;10.9645;9.443;-4.564;7.161;2.029;Cloudy;-3;14;5.5
23/06/2019;6;2019;8.801;-4.327;7.8025;4.879;-1.801;3.9785;1.895;Cloudy;-3;-1;-2
24/06/2019;6;2019;6.804;-1.997;6.299;3.078;-0.484;2.836;1.604;Cloudy;9;12;10.5
25/06/2019;6;2019;5.794;-1.01;5.59;2.594;-0.425;2.3815;1.826;Cloudy;10;10;10
26/06/2019;6;2019;5.386;-0.408;6.1285;2.169;1.469;2.9035;1.734;Cloudy;9;14;11.5
27/06/2019;6;2019;6.871;1.485;6.9485;3.638;0.305;3.7905;1.662;Cloudy;9;15;12
28/06/2019;6;2019;7.026;0.155;7.154;3.943;0.202;4.044;2.064;Cloudy;9;15;12
29/06/2019;6;2019;7.282;0.256;9.953;4.145;4.802;6.546;2.224;Cloudy;9;17;13
30/06/2019;6;2019;12.624;5.342;6.312;8.947;0;4.4735;1.894;Cloudy;3;19;11
