Date;Mes;Ano;Gen;subGen;mmGen;Exp;subExp;mmExp;exp/gen;PP;Cond;Temp min;Temp max;Temp med
15/03/2017;3;2017;29.136;-8.104;24.002;25.551;-2.484;36.831;0.876956343;5.05;Fine;22;30;26
16/03/2017;3;2017;18.868;-10.268;17.168;11.28;-14.271;18.216;0.597837609;5.045;Cloudy;22;26;24
17/03/2017;3;2017;15.468;-3.4;11.3375;6.936;-4.344;8.916;0.44840962;2.796;Cloudy;20;26;23
18/03/2017;3;2017;7.207;-8.261;12.369;1.98;-4.956;14.913;0.274732899;2.695;Cloudy;22;25;23.5
19/03/2017;3;2017;17.531;10.324;22.5165;12.933;10.953;37.171;0.73772175;5.071;Cloudy;22;27;24.5
20/03/2017;3;2017;27.502;9.971;30.0345;24.238;11.305;51.443;0.881317722;5.057;Fine;23;30;26.5
21/03/2017;3;2017;32.567;5.065;25.9285;27.205;2.967;42.31;0.835354807;5.068;Fine;22;32;27
22/03/2017;3;2017;19.29;-13.277;25.4375;15.105;-12.1;40.017;0.783048212;5.043;Cloudy;21;27;24
23/03/2017;3;2017;31.585;12.295;33.3575;24.912;9.807;55.824;0.788728827;5.053;Fine;20;28;24
24/03/2017;3;2017;35.13;3.545;26.0255;30.912;6;42.082;0.879931682;5.047;Fine;21;35;28
25/03/2017;3;2017;16.921;-18.209;20.3035;11.17;-19.742;24.115;0.66012647;4.287;Cloudy;24;28;26
26/03/2017;3;2017;23.686;6.765;27.651;12.945;1.775;42.414;0.546525374;5.064;Cloudy;24;29;26.5
27/03/2017;3;2017;31.616;7.93;24.795;29.469;16.524;43.642;0.932091346;5.05;Fine;24;33;28.5
28/03/2017;3;2017;17.974;-13.642;13.456;14.173;-15.296;18.539;0.788527874;5.03;Cloudy;23;28;25.5
29/03/2017;3;2017;8.938;-9.036;14.01;4.366;-9.807;17.293;0.488476169;2.454;Cloudy;19;25;22
30/03/2017;3;2017;19.082;10.144;21.653;12.927;8.561;33.222;0.677444712;5.037;Cloudy;19;25;22
31/03/2017;3;2017;24.224;5.142;24.7515;20.295;7.368;42.997;0.837805482;5.046;Cloudy;19;26;22.5
01/04/2017;4;2017;25.279;1.055;23.863;22.702;2.407;39.076;0.898057676;5.072;Fine;19;26;22.5
02/04/2017;4;2017;22.447;-2.832;22.427;16.374;-6.328;35.063;0.729451597;5.05;Cloudy;19;26;22.5
03/04/2017;4;2017;22.407;-0.04;26.7495;18.689;2.315;47.236;0.83406971;5.048;Cloudy;18;25;21.5
04/04/2017;4;2017;31.092;8.685;25.1205;28.547;9.858;42.357;0.918146147;5.049;Fine;18;28;23
05/04/2017;4;2017;19.149;-11.943;23.7825;13.81;-14.737;40.72;0.721186485;5.047;Cloudy;19;26;22.5
06/04/2017;4;2017;28.416;9.267;28.51;26.91;13.1;50.11;0.947001689;5.063;Fine;20;27;23.5
07/04/2017;4;2017;28.604;0.188;31.907;23.2;-3.71;54.088;0.811075374;5.088;Fine;20;29;24.5
08/04/2017;4;2017;35.21;6.606;34.915;30.888;7.688;59.283;0.877250781;4.989;Fine;18;30;24
09/04/2017;4;2017;34.62;-0.59;32.21;28.395;-2.493;52.521;0.820190641;4.763;Fine;20;30;25
10/04/2017;4;2017;29.8;-4.82;29.769;24.126;-4.269;43.169;0.809597315;5.056;Fine;21;30;25.5
11/04/2017;4;2017;29.738;-0.062;30.2955;19.043;-5.083;46.624;0.640359136;5.052;Fine;22;31;26.5
12/04/2017;4;2017;30.853;1.115;23.747;27.581;8.538;38.272;0.893948725;5.05;Fine;20;29;24.5
13/04/2017;4;2017;16.641;-14.212;21.908;10.691;-16.89;33.001;0.642449372;4.421;Cloudy;21;25;23
14/04/2017;4;2017;27.175;10.534;26.9645;22.31;11.619;45.708;0.820975161;5.097;Fine;20;27;23.5
15/04/2017;4;2017;26.754;-0.421;26.047;23.398;1.088;46.022;0.874560813;5.092;Fine;19;27;23
16/04/2017;4;2017;25.34;-1.414;23.0585;22.624;-0.774;37.956;0.89281768;4.821;Fine;20;27;23.5
17/04/2017;4;2017;20.777;-4.563;20.872;15.332;-7.292;29.224;0.737931366;4.26;Cloudy;19;27;23
18/04/2017;4;2017;20.967;0.19;16.0795;13.892;-1.44;20.634;0.662564983;5.067;Cloudy;21;28;24.5
19/04/2017;4;2017;11.192;-9.775;19.8125;6.742;-7.15;30.734;0.602394568;3.917;Cloudy;23;27;25
20/04/2017;4;2017;28.433;17.241;23.946;23.992;17.25;40.186;0.843808251;5.064;Fine;21;30;25.5
21/04/2017;4;2017;19.459;-8.974;22.255;16.194;-7.798;33.956;0.832211316;5.073;Cloudy;21;27;24
22/04/2017;4;2017;25.051;5.592;27.3715;17.762;1.568;41.902;0.709033572;5.05;Fine;21;28;24.5
23/04/2017;4;2017;29.692;4.641;25.1485;24.14;6.378;39.468;0.813013606;5.054;Fine;22;28;25
24/04/2017;4;2017;20.605;-9.087;25.2805;15.328;-8.812;40.272;0.743897112;5.074;Cloudy;20;28;24
25/04/2017;4;2017;29.956;9.351;28.092;24.944;9.616;49.963;0.832687942;5.077;Fine;20;28;24
26/04/2017;4;2017;26.228;-3.728;20.797;25.019;0.075;35.776;0.953904224;5.051;Fine;19;27;23
27/04/2017;4;2017;15.366;-10.862;20.523;10.757;-14.262;30.538;0.700052063;4.146;Cloudy;20;25;22.5
28/04/2017;4;2017;25.68;10.314;26.6355;19.781;9.024;41.957;0.770288162;5.049;Fine;18;27;22.5
29/04/2017;4;2017;27.591;1.911;27.991;22.176;2.395;46.415;0.80374035;5.05;Fine;18;27;22.5
30/04/2017;4;2017;28.391;0.8;27.387;24.239;2.063;45.552;0.853756472;5.049;Fine;18;27;22.5
01/05/2017;5;2017;26.383;-2.008;25.703;21.313;-2.926;45.249;0.8078308;5.048;Fine;18;27;22.5
02/05/2017;5;2017;25.023;-1.36;25.99;23.936;2.623;48.493;0.956559965;5.046;Fine;17;28;22.5
03/05/2017;5;2017;26.957;1.934;25.21;24.557;0.621;44.868;0.910969322;5.078;Fine;17;29;23
04/05/2017;5;2017;23.463;-3.494;19.878;20.311;-4.246;31.745;0.865660828;5.057;Cloudy;17;27;22
05/05/2017;5;2017;16.293;-7.17;19.286;11.434;-8.877;30.651;0.701773768;5.049;Cloudy;18;25;21.5
06/05/2017;5;2017;22.279;5.986;18.839;19.217;7.783;29.996;0.862561156;5.049;Cloudy;18;27;22.5
07/05/2017;5;2017;15.399;-6.88;21.644;10.779;-8.438;32.464;0.699980518;4.181;Cloudy;18;27;22.5
08/05/2017;5;2017;27.889;12.49;28.212;21.685;10.906;48.291;0.777546703;4.776;Fine;18;29;23.5
09/05/2017;5;2017;28.535;0.646;27.3715;26.606;4.921;49.879;0.932398808;4.225;Fine;15;31;23
10/05/2017;5;2017;26.208;-2.327;17.828;23.273;-3.333;29.137;0.888011294;4.199;Fine;16;29;22.5
11/05/2017;5;2017;9.448;-16.76;14.0935;5.864;-17.409;21.415;0.620660457;3.378;Cloudy;19;24;21.5
12/05/2017;5;2017;18.739;9.291;16.036;15.551;9.687;25.779;0.829873526;5.049;Cloudy;18;26;22
13/05/2017;5;2017;13.333;-5.406;15.553;10.228;-5.323;24.054;0.767119178;5.047;Cloudy;19;26;22.5
14/05/2017;5;2017;17.773;4.44;20.862;13.826;3.598;35.921;0.777921566;5.07;Cloudy;17;26;21.5
15/05/2017;5;2017;23.951;6.178;22.971;22.095;8.269;42.929;0.922508455;5.054;Cloudy;17;25;21
16/05/2017;5;2017;21.991;-1.96;22.868;20.834;-1.261;43.136;0.947387568;5.048;Cloudy;17;27;22
17/05/2017;5;2017;23.745;1.754;23.764;22.302;1.468;42.979;0.939229311;4.699;Cloudy;16;26;21
18/05/2017;5;2017;23.783;0.038;23.2845;20.677;-1.625;40.898;0.869402514;5.048;Cloudy;17;27;22
19/05/2017;5;2017;22.786;-0.997;21.9515;20.221;-0.456;38.588;0.887430879;4.18;Cloudy;18;28;23
20/05/2017;5;2017;21.117;-1.669;20.916;18.367;-1.854;32.072;0.869773169;4.871;Cloudy;18;27;22.5
21/05/2017;5;2017;20.715;-0.402;20.809;13.705;-4.662;25.141;0.661597876;5.057;Cloudy;16;24;20
22/05/2017;5;2017;20.903;0.188;20.56;11.436;-2.269;28.925;0.547098503;5.081;Cloudy;16;25;20.5
23/05/2017;5;2017;20.217;-0.686;21.3905;17.489;6.053;36.77;0.865064055;5.051;Cloudy;15;24;19.5
24/05/2017;5;2017;22.564;2.347;21.51;19.281;1.792;36.759;0.854502748;5.047;Cloudy;15;24;19.5
25/05/2017;5;2017;20.456;-2.108;20.3205;17.478;-1.803;34.178;0.854419241;5.047;Cloudy;17;25;21
26/05/2017;5;2017;20.185;-0.271;22.157;16.7;-0.778;39.394;0.82734704;5.045;Cloudy;16;26;21
27/05/2017;5;2017;24.129;3.944;24.063;22.694;5.994;42.804;0.940527995;4.421;Cloudy;16;27;21.5
28/05/2017;5;2017;23.997;-0.132;24.148;20.11;-2.584;40.446;0.838021419;4.417;Cloudy;18;26;22
29/05/2017;5;2017;24.299;0.302;17.823;20.336;0.226;26.283;0.836906869;4.413;Cloudy;15;25;20
30/05/2017;5;2017;11.347;-12.952;9.919;5.947;-14.389;10.062;0.524103287;3.988;Cloudy;16;24;20
31/05/2017;5;2017;8.491;-2.856;16.3505;4.115;-1.832;25.965;0.484630786;2.109;Cloudy;18;22;20
01/06/2017;6;2017;24.21;15.719;24.438;21.85;17.735;45.076;0.90251962;3.848;Cloudy;17;26;21.5
02/06/2017;6;2017;24.666;0.456;25.5025;23.226;1.376;46.936;0.941620044;4.446;Cloudy;14;27;20.5
03/06/2017;6;2017;26.339;1.673;26.0825;23.71;0.484;43.127;0.900186036;4.171;Fine;14;21;17.5
04/06/2017;6;2017;25.826;-0.513;25.3545;19.417;-4.293;36.382;0.751839232;4.074;Fine;12;21;16.5
05/06/2017;6;2017;24.883;-0.943;24.269;16.965;-2.452;34.451;0.681790781;3.889;Cloudy;11;24;17.5
06/06/2017;6;2017;23.655;-1.228;23.719;17.486;0.521;37.227;0.739209469;3.909;Cloudy;11;23;17
07/06/2017;6;2017;23.783;0.128;23.757;19.741;2.255;41.786;0.830046672;3.757;Cloudy;13;24;18.5
08/06/2017;6;2017;23.731;-0.052;19.9495;22.045;2.304;31.082;0.928953689;4.022;Cloudy;11;24;17.5
09/06/2017;6;2017;16.168;-7.563;18.982;9.037;-13.008;26.947;0.558943592;5.038;Cloudy;12;23;17.5
10/06/2017;6;2017;21.796;5.628;22.4135;17.91;8.873;32.837;0.821710406;4.016;Cloudy;13;24;18.5
11/06/2017;6;2017;23.031;1.235;23.1515;14.927;-2.983;35.274;0.648126438;3.676;Cloudy;11;23;17
12/06/2017;6;2017;23.272;0.241;23.177;20.347;5.42;38.963;0.874312479;3.649;Cloudy;11;24;17.5
13/06/2017;6;2017;23.082;-0.19;23.2985;18.616;-1.731;37.289;0.8065159;3.66;Cloudy;10;19;14.5
14/06/2017;6;2017;23.515;0.433;21.9235;18.673;0.057;32.679;0.794088879;3.742;Cloudy;11;25;18
15/06/2017;6;2017;20.332;-3.183;18.8645;14.006;-4.667;25.819;0.688864844;3.986;Cloudy;11;24;17.5
16/06/2017;6;2017;17.397;-2.935;16.6685;11.813;-2.193;24.178;0.679025119;4.352;Cloudy;13;23;18
17/06/2017;6;2017;15.94;-1.457;15.5165;12.365;0.552;23.665;0.775721455;4.316;Cloudy;14;23;18.5
18/06/2017;6;2017;15.093;-0.847;14.3595;11.3;-1.065;21.49;0.748691446;4.524;Cloudy;15;22;18.5
19/06/2017;6;2017;13.626;-1.467;13.8375;10.19;-1.11;19.936;0.747835021;3.999;Cloudy;14;22;18
20/06/2017;6;2017;14.049;0.423;13.226;9.746;-0.444;18.476;0.693714855;4.787;Cloudy;14;22;18
21/06/2017;6;2017;12.403;-1.646;13.8385;8.73;-1.016;20.944;0.703861969;4.247;Cloudy;15;22;18.5
22/06/2017;6;2017;15.274;2.871;18.7125;12.214;3.484;20.358;0.799659552;3.451;Cloudy;13;24;18.5
23/06/2017;6;2017;22.151;6.877;22.1945;8.144;-4.07;22.785;0.367658345;3.544;Cloudy;10;22;16
24/06/2017;6;2017;22.238;0.087;20.4915;14.641;6.497;31.155;0.658377552;3.575;Cloudy;8;23;15.5
25/06/2017;6;2017;18.745;-3.493;18.6;16.514;1.873;32.396;0.880981595;3.408;Cloudy;12;25;18.5
26/06/2017;6;2017;18.455;-0.29;19.212;15.882;-0.632;30.85;0.860579789;3.776;Cloudy;11;23;17
27/06/2017;6;2017;19.969;1.514;21.382;14.968;-0.914;27.808;0.749561821;4.214;Cloudy;11;22;16.5
28/06/2017;6;2017;22.795;2.826;22.786;12.84;-2.128;25.68;0.563281421;3.642;Cloudy;9;12;10.5
29/06/2017;6;2017;22.777;-0.018;22.002;12.84;0;26.658;0.563726566;3.642;Cloudy;4;19;11.5
30/06/2017;6;2017;21.227;-1.55;21.938;13.818;0.978;27.968;0.650963396;3.592;Cloudy;7;21;14
01/07/2017;7;2017;22.649;1.422;22.611;14.15;0.332;29.832;0.624751645;3.649;Cloudy;5;22;13.5
02/07/2017;7;2017;22.573;-0.076;22.5795;15.682;1.532;33.342;0.694723785;3.641;Cloudy;5;22;13.5
03/07/2017;7;2017;22.586;0.013;19.0415;17.66;1.978;29.84;0.781900292;3.573;Cloudy;5;20;12.5
04/07/2017;7;2017;15.497;-7.089;19.5565;12.18;-5.48;28.971;0.785958573;4.431;Cloudy;8;23;15.5
05/07/2017;7;2017;23.616;8.119;21.5655;16.791;4.611;27.669;0.711001016;3.754;Cloudy;8;17;12.5
06/07/2017;7;2017;19.515;-4.101;20.4105;10.878;-5.913;28.555;0.557417371;4.63;Cloudy;7;19;13
07/07/2017;7;2017;21.306;1.791;21.752;17.677;6.799;33.98;0.829672393;4.168;Cloudy;7;20;13.5
08/07/2017;7;2017;22.198;0.892;18.9385;16.303;-1.374;24.453;0.734435535;3.507;Cloudy;8;21;14.5
09/07/2017;7;2017;15.679;-6.519;18.6265;8.15;-8.153;24.519;0.519803559;4.484;Cloudy;9;21;15
10/07/2017;7;2017;21.574;5.895;22.1995;16.369;8.219;33.441;0.758737369;3.545;Cloudy;14;23;18.5
11/07/2017;7;2017;22.825;1.251;22.8175;17.072;0.703;33.476;0.747951807;3.61;Cloudy;10;22;16
12/07/2017;7;2017;22.81;-0.015;22.751;16.404;-0.668;32.94;0.719158264;3.599;Cloudy;11;23;17
13/07/2017;7;2017;22.692;-0.118;23.9035;16.536;0.132;34.657;0.728714966;3.702;Cloudy;11;23;17
14/07/2017;7;2017;25.115;2.423;25.091;18.121;1.585;34.075;0.721521003;3.916;Fine;12;23;17.5
15/07/2017;7;2017;25.067;-0.048;25.0055;15.954;-2.167;35.524;0.636454302;3.853;Fine;7;21;14
16/07/2017;7;2017;24.944;-0.123;24.0545;19.57;3.616;34.862;0.784557409;4.016;Cloudy;6;21;13.5
17/07/2017;7;2017;23.165;-1.779;23.73;15.292;-4.278;36.132;0.660133823;4.118;Cloudy;8;20;14
18/07/2017;7;2017;24.295;1.13;16.9945;20.84;5.548;30.436;0.857789669;3.917;Cloudy;10;22;16
19/07/2017;7;2017;9.694;-14.601;16.98;9.596;-11.244;30.016;0.989890654;3.726;Cloudy;11;21;16
20/07/2017;7;2017;24.266;14.572;23.54;20.42;10.824;41.042;0.841506635;3.755;Cloudy;9;23;16
21/07/2017;7;2017;22.814;-1.452;21.34;20.622;0.202;37.52;0.903918646;3.835;Cloudy;12;24;18
22/07/2017;7;2017;19.866;-2.948;23.19;16.898;-3.724;41.589;0.850599013;4.649;Cloudy;11;20;15.5
23/07/2017;7;2017;26.514;6.648;26.343;24.691;7.793;48.576;0.931243871;4.008;Fine;5;20;12.5
24/07/2017;7;2017;26.172;-0.342;24.726;23.885;-0.806;42.923;0.912616537;3.991;Fine;5;20;12.5
25/07/2017;7;2017;23.28;-2.892;24.2915;19.038;-4.847;40.507;0.817783505;4.399;Cloudy;8;20;14
26/07/2017;7;2017;25.303;2.023;26.071;21.469;2.431;41.987;0.848476465;5.046;Fine;10;23;16.5
27/07/2017;7;2017;26.839;1.536;27.204;20.518;-0.951;42.964;0.764484519;4.118;Fine;11;24;17.5
28/07/2017;7;2017;27.569;0.73;27.0875;22.446;1.928;43.463;0.814175342;4.197;Fine;6;19;12.5
29/07/2017;7;2017;26.606;-0.963;26.806;21.017;-1.429;44.66;0.789934601;4.034;Fine;6;20;13
30/07/2017;7;2017;27.006;0.4;26.9735;23.643;2.626;47.324;0.875472117;4.051;Fine;6;22;14
31/07/2017;7;2017;26.941;-0.065;26.9575;23.681;0.038;42.038;0.878994841;3.924;Fine;9;23;16
01/08/2017;8;2017;26.974;0.033;27.226;18.357;-5.324;30.667;0.680544228;3.992;Fine;7;26;16.5
02/08/2017;8;2017;27.478;0.504;28.286;12.31;-6.047;29.176;0.447994759;4.129;Fine;8;24;16
03/08/2017;8;2017;29.094;1.616;29.1635;16.866;4.556;43.99;0.579707156;4.415;Fine;9;22;15.5
04/08/2017;8;2017;29.233;0.139;29.136;27.124;10.258;52.732;0.927855506;4.386;Fine;9;20;14.5
05/08/2017;8;2017;29.039;-0.194;29.146;25.608;-1.516;49.756;0.881848549;4.304;Fine;4;22;13
06/08/2017;8;2017;29.253;0.214;27.2165;24.148;-1.46;38.665;0.825487984;4.393;Fine;7;24;15.5
07/08/2017;8;2017;25.18;-4.073;25.8585;14.517;-9.631;34.285;0.576528991;5.029;Fine;7;21;14
08/08/2017;8;2017;26.537;1.357;25.4175;19.768;5.251;37.482;0.744922184;5.028;Fine;11;21;16
09/08/2017;8;2017;24.298;-2.239;18.2715;17.714;-2.054;26.797;0.729031196;5.049;Cloudy;13;19;16
10/08/2017;8;2017;12.245;-12.053;19.4705;9.083;-8.631;32.564;0.741772152;4.005;Cloudy;12;18;15
11/08/2017;8;2017;26.696;14.451;26.225;23.481;14.398;44.312;0.879569973;5.022;Fine;10;22;16
12/08/2017;8;2017;25.754;-0.942;28.222;20.831;-2.65;48.345;0.808845228;5.048;Fine;10;20;15
13/08/2017;8;2017;30.69;4.936;29.536;27.514;6.683;53.131;0.896513522;4.516;Fine;8;24;16
14/08/2017;8;2017;28.382;-2.308;28.586;25.617;-1.897;51.376;0.902579099;5.05;Fine;7;21;14
15/08/2017;8;2017;28.79;0.408;28.101;25.759;0.142;46.986;0.894720389;5.046;Fine;9;22;15.5
16/08/2017;8;2017;27.412;-1.378;28.765;21.227;-4.532;49.079;0.77436889;5.064;Fine;14;25;19.5
17/08/2017;8;2017;30.118;2.706;23.4455;27.852;6.625;39.77;0.9247626;4.432;Fine;10;23;16.5
18/08/2017;8;2017;16.773;-13.345;18.853;11.918;-15.934;24.746;0.710546712;3.863;Cloudy;11;19;15
19/08/2017;8;2017;20.933;4.16;22.3015;12.828;0.91;29.802;0.612812306;5.042;Cloudy;12;17;14.5
20/08/2017;8;2017;23.67;2.737;20.1775;16.974;4.146;27.837;0.717110266;5.052;Cloudy;12;19;15.5
21/08/2017;8;2017;16.685;-6.985;22.142;10.863;-6.111;34.579;0.65106383;5.048;Cloudy;12;20;16
22/08/2017;8;2017;27.599;10.914;21.5435;23.716;12.853;34.082;0.859306497;3.605;Fine;12;20;16
23/08/2017;8;2017;15.488;-12.111;23.602;10.366;-13.35;36.39;0.669292355;5.059;Cloudy;17;23;20
24/08/2017;8;2017;31.716;16.228;31.84;26.024;15.658;54.164;0.820532223;4.619;Fine;12;24;18
25/08/2017;8;2017;31.964;0.248;29.063;28.14;2.116;53.636;0.880365411;4.587;Fine;12;22;17
26/08/2017;8;2017;26.162;-5.802;28.511;25.496;-2.644;54.943;0.974543231;5.049;Fine;12;22;17
27/08/2017;8;2017;30.86;4.698;30.9175;29.447;3.951;57.913;0.954212573;5.05;Fine;13;22;17.5
28/08/2017;8;2017;30.975;0.115;28.678;28.466;-0.981;51.905;0.918999193;4.559;Fine;12;23;17.5
29/08/2017;8;2017;26.381;-4.594;29.3635;23.439;-5.027;48.44;0.888480346;5.048;Fine;14;23;18.5
30/08/2017;8;2017;32.346;5.965;31.1705;25.001;1.562;50.519;0.772924009;4.646;Fine;12;24;18
31/08/2017;8;2017;29.995;-2.351;29.4625;25.518;0.517;52.732;0.85074179;5.047;Fine;14;26;20
01/09/2017;9;2017;28.93;-1.065;26.5745;27.214;1.696;49.2;0.940684411;5.054;Fine;11;21;16
02/09/2017;9;2017;24.219;-4.711;28.9695;21.986;-5.228;54.297;0.907799661;5.047;Cloudy;11;22;16.5
03/09/2017;9;2017;33.72;9.501;28.7735;32.311;10.325;54.223;0.958214709;4.808;Fine;12;23;17.5
04/09/2017;9;2017;23.827;-9.893;28.3085;21.912;-10.399;50.152;0.919628992;5.049;Cloudy;14;26;20
05/09/2017;9;2017;32.79;8.963;28.805;28.24;6.328;50.497;0.861238182;5.05;Fine;11;22;16.5
06/09/2017;9;2017;24.82;-7.97;28.7275;22.257;-5.983;52.68;0.896736503;5.057;Cloudy;11;22;16.5
07/09/2017;9;2017;32.635;7.815;26.6775;30.423;8.166;48.057;0.932220009;5.045;Fine;12;23;17.5
08/09/2017;9;2017;20.72;-11.915;16.0825;17.634;-12.789;25.005;0.851061776;5.049;Cloudy;13;24;18.5
09/09/2017;9;2017;11.445;-9.275;19.6605;7.371;-10.263;31.426;0.644036697;4.257;Cloudy;14;19;16.5
10/09/2017;9;2017;27.876;16.431;23.2565;24.055;16.684;38.209;0.862928684;5.074;Fine;13;22;17.5
11/09/2017;9;2017;18.637;-9.239;25.186;14.154;-9.901;42.176;0.759456994;5.047;Cloudy;13;21;17
12/09/2017;9;2017;31.735;13.098;30.3;28.022;13.868;49.334;0.882999842;5.054;Fine;16;24;20
13/09/2017;9;2017;28.865;-2.87;18.917;21.312;-6.71;25.908;0.738333622;5.044;Fine;15;25;20
14/09/2017;9;2017;8.969;-19.896;21.6145;4.596;-16.716;33.011;0.512431709;4.293;Cloudy;15;20;17.5
15/09/2017;9;2017;34.26;25.291;32.824;28.415;23.819;57.876;0.829392878;5.064;Fine;11;21;16
16/09/2017;9;2017;31.388;-2.872;33.209;29.461;1.046;62.311;0.938607111;5.05;Fine;13;22;17.5
17/09/2017;9;2017;35.03;3.642;35.465;32.85;3.389;66.428;0.937767628;5.064;Fine;12;23;17.5
18/09/2017;9;2017;35.9;0.87;27.801;33.578;0.728;47.477;0.935320334;5.035;Fine;12;23;17.5
19/09/2017;9;2017;19.702;-16.198;16.7555;13.899;-19.679;24.968;0.705461374;5.047;Cloudy;16;24;20
20/09/2017;9;2017;13.809;-5.893;17.1865;11.069;-2.83;24.477;0.801578681;5.047;Cloudy;16;21;18.5
21/09/2017;9;2017;20.564;6.755;25.7095;13.408;2.339;42.374;0.652013227;5.049;Cloudy;16;22;19
22/09/2017;9;2017;30.855;10.291;26.708;28.966;15.558;47.596;0.938778156;5.071;Fine;15;25;20
23/09/2017;9;2017;22.561;-8.294;28.6205;18.63;-10.336;51.442;0.825761269;5.053;Cloudy;16;24;20
24/09/2017;9;2017;34.68;12.119;23.7305;32.812;14.182;42.034;0.946136101;4.927;Fine;15;25;20
25/09/2017;9;2017;12.781;-21.899;11.5135;9.222;-23.59;17.765;0.721539786;5.048;Cloudy;16;24;20
26/09/2017;9;2017;10.246;-2.535;9.691;8.543;-0.679;11.868;0.833788796;2.765;Cloudy;15;20;17.5
27/09/2017;9;2017;9.136;-1.11;11.136;3.325;-5.218;13.53;0.363944834;2.079;Cloudy;15;19;17
28/09/2017;9;2017;13.136;4;13.0815;10.205;6.88;19.811;0.776872716;2.722;Cloudy;16;21;18.5
29/09/2017;9;2017;13.027;-0.109;20.3725;9.606;-0.599;35.74;0.737391571;5.077;Cloudy;17;22;19.5
30/09/2017;9;2017;27.718;14.691;25.3995;26.134;16.528;46.227;0.94285302;5.086;Fine;19;24;21.5
01/10/2017;10;2017;23.081;-4.637;22.5295;20.093;-6.041;38.89;0.870542871;5.053;Cloudy;19;24;21.5
02/10/2017;10;2017;21.978;-1.103;23.7755;18.797;-1.296;41.174;0.855264355;5.047;Cloudy;18;24;21
03/10/2017;10;2017;25.573;3.595;27.466;22.377;3.58;49.144;0.87502444;5.049;Fine;19;24;21.5
04/10/2017;10;2017;29.359;3.786;24.0885;26.767;4.39;43.545;0.911713614;5.049;Fine;16;25;20.5
05/10/2017;10;2017;18.818;-10.541;24.8145;16.778;-9.989;42.727;0.891593155;5.085;Cloudy;16;26;21
06/10/2017;10;2017;30.811;11.993;32.7705;25.949;9.171;59.311;0.842199215;5.051;Fine;14;25;19.5
07/10/2017;10;2017;34.73;3.919;35.3;33.362;7.413;67.77;0.960610423;5.05;Fine;18;25;21.5
08/10/2017;10;2017;35.87;1.14;31.4485;34.408;1.046;59.757;0.959241706;4.836;Fine;18;27;22.5
09/10/2017;10;2017;27.027;-8.843;31.4235;25.349;-9.059;58.734;0.937913938;5.061;Fine;19;26;22.5
10/10/2017;10;2017;35.82;8.793;36.79;33.385;8.036;68.079;0.932021217;5.046;Fine;18;28;23
11/10/2017;10;2017;37.76;1.94;34.2865;34.694;1.309;59.62;0.918802966;5.05;Fine;19;25;22
12/10/2017;10;2017;30.813;-6.947;19.137;24.926;-9.768;29.696;0.808944277;5.047;Fine;18;28;23
13/10/2017;10;2017;7.461;-23.352;18.7835;4.77;-20.156;29.429;0.639324487;3.313;Cloudy;16;21;18.5
14/10/2017;10;2017;30.106;22.645;31.25;24.659;19.889;53.907;0.81907261;5.05;Fine;14;24;19
15/10/2017;10;2017;32.394;2.288;35.492;29.248;4.589;65.023;0.90288325;5.051;Fine;15;25;20
16/10/2017;10;2017;38.59;6.196;37.825;35.775;6.527;71.159;0.927053641;5.054;Fine;15;25;20
17/10/2017;10;2017;37.06;-1.53;37.605;35.384;-0.391;69.787;0.954776039;5.077;Fine;20;25;22.5
18/10/2017;10;2017;38.15;1.09;37.505;34.403;-0.981;69.047;0.901782438;5.047;Fine;16;27;21.5
19/10/2017;10;2017;36.86;-1.29;36.54;34.644;0.241;64.46;0.939880629;4.996;Fine;18;27;22.5
20/10/2017;10;2017;36.22;-0.64;34.2685;29.816;-4.828;60.268;0.823191607;4.885;Fine;20;28;24
21/10/2017;10;2017;32.317;-3.903;35.3085;30.452;0.636;67.344;0.942290435;5.075;Fine;22;28;25
22/10/2017;10;2017;38.3;5.983;27.0505;36.892;6.44;45.572;0.963237598;5.055;Fine;22;28;25
23/10/2017;10;2017;15.801;-22.499;23.908;8.68;-28.212;36.358;0.549332321;5.047;Cloudy;17;24;20.5
24/10/2017;10;2017;32.015;16.214;32.5575;27.678;18.998;53.679;0.864532251;5.05;Fine;15;23;19
25/10/2017;10;2017;33.1;1.085;34.4;26.001;-1.677;54.557;0.785528701;5.048;Fine;13;25;19
26/10/2017;10;2017;35.7;2.6;35.735;28.556;2.555;57.032;0.799887955;5.05;Fine;17;25;21
27/10/2017;10;2017;35.77;0.07;34.2445;28.476;-0.08;60.266;0.796086106;5.06;Fine;15;25;20
28/10/2017;10;2017;32.719;-3.051;31.333;31.79;3.314;57.637;0.971606712;5.086;Fine;15;25;20
29/10/2017;10;2017;29.947;-2.772;31.1425;25.847;-5.943;54.068;0.863091462;5.052;Fine;16;26;21
30/10/2017;10;2017;32.338;2.391;34.164;28.221;2.374;59.988;0.872688478;5.082;Fine;19;27;23
31/10/2017;10;2017;35.99;3.652;31.28;31.767;3.546;49.559;0.882661851;5.051;Fine;19;27;23
01/11/2017;11;2017;26.57;-9.42;24.0675;17.792;-13.975;34.809;0.669627399;5.051;Fine;18;28;23
02/11/2017;11;2017;21.565;-5.005;27.102;17.017;-0.775;48.36;0.789102713;5.086;Cloudy;17;25;21
03/11/2017;11;2017;32.639;11.074;36.2095;31.343;14.326;68.865;0.960292901;5.068;Fine;18;25;21.5
