Date;Mes;Ano;Gen;subGen;mmGen;Exp;subExp;mmExp;PP;Cond;Temp min;Temp max;Temp med
15/09/2017;9;2017;39.23;8.12;77.79;31.51;-1.82;30.6;5.12;Fine;8;20;14
16/09/2017;9;2017;38.56;-0.67;70.34;29.69;-6.29;26.545;5.12;Fine;8;25;16.5
17/09/2017;9;2017;31.78;-6.78;67.92;23.4;4.16;25.48;5.18;Fine;14;24;19
18/09/2017;9;2017;36.14;4.36;73.95;27.56;1.45;28.285;5.12;Fine;15;23;19
19/09/2017;9;2017;37.81;1.67;75.82;29.01;0.66;29.34;5.12;Fine;12;26;19
20/09/2017;9;2017;38.01;0.2;72.39;29.67;-3.68;27.83;5.12;Fine;17;24;20.5
21/09/2017;9;2017;34.38;-3.63;70.91;25.99;1.8;26.89;5.12;Fine;14;24;19
22/09/2017;9;2017;36.53;2.15;74.1;27.79;1.1;28.34;5.12;Fine;18;26;22
23/09/2017;9;2017;37.57;1.04;75.13;28.89;-0.5;28.64;5.12;Fine;17;27;22
24/09/2017;9;2017;37.56;-0.01;73.68;28.39;-0.73;28.025;5.12;Fine;18;26;22
25/09/2017;9;2017;36.12;-1.44;68.66;27.66;-4.43;25.445;5.12;Fine;19;28;23.5
26/09/2017;9;2017;32.54;-3.58;48.78;23.23;-13.89;16.285;5.19;Fine;18;25;21.5
27/09/2017;9;2017;16.24;-16.3;53.94;9.34;16.51;17.595;5.17;Cloudy;19;23;21
28/09/2017;9;2017;37.7;21.46;71.74;25.85;-2.52;24.59;5.12;Fine;19;28;23.5
29/09/2017;9;2017;34.04;-3.66;69.21;23.33;0.57;23.615;5.14;Fine;18;29;23.5
30/09/2017;9;2017;35.17;1.13;46.95;23.9;-19.48;14.16;5.12;Fine;16;27;21.5
01/10/2017;10;2017;11.78;-23.39;20.46;4.42;-1.97;3.435;5.11;Cloudy;17;24;20.5
02/10/2017;10;2017;8.68;-3.1;31.94;2.45;13.53;9.215;2.06;Cloudy;15;21;18
03/10/2017;10;2017;23.26;14.58;56.4;15.98;8.07;20.015;5.13;Cloudy;16;23;19.5
04/10/2017;10;2017;33.14;9.88;71.7;24.05;5.55;26.825;5.25;Fine;18;25;21.5
05/10/2017;10;2017;38.56;5.42;69.55;29.6;-7.43;25.885;5.12;Fine;17;25;21
06/10/2017;10;2017;30.99;-7.57;46.76;22.17;-13.94;15.2;5.12;Fine;20;28;24
07/10/2017;10;2017;15.77;-15.22;44.58;8.23;11.99;14.225;5.09;Cloudy;19;24;21.5
08/10/2017;10;2017;28.81;13.04;57.57;20.22;-0.13;20.155;5.12;Fine;18;24;21
09/10/2017;10;2017;28.76;-0.05;67.78;20.09;9.39;24.785;5.12;Fine;19;29;24
10/10/2017;10;2017;39.02;10.26;59.85;29.48;-16.75;21.105;5.12;Fine;20;28;24
11/10/2017;10;2017;20.83;-18.19;28.91;12.73;-10.89;7.285;5.12;Cloudy;20;26;23
12/10/2017;10;2017;8.08;-12.75;46.99;1.84;28.59;16.135;2.26;Cloudy;22;23;22.5
13/10/2017;10;2017;38.91;30.83;60.02;30.43;-16.1;22.38;5.13;Fine;18;27;22.5
14/10/2017;10;2017;21.11;-17.8;32.28;14.33;-8.25;10.205;5.11;Cloudy;19;23;21
15/10/2017;10;2017;11.17;-9.94;30.58;6.08;3.46;7.81;3.49;Cloudy;18;21;19.5
16/10/2017;10;2017;19.41;8.24;29.56;9.54;-5.9;6.59;5.11;Cloudy;17;23;20
17/10/2017;10;2017;10.15;-9.26;31.41;3.64;8.71;7.995;3.25;Cloudy;18;21;19.5
18/10/2017;10;2017;21.26;11.11;48.75;12.35;6.49;15.595;5.18;Cloudy;18;23;20.5
19/10/2017;10;2017;27.49;6.23;56.12;18.84;4.45;21.065;5.11;Cloudy;18;24;21
20/10/2017;10;2017;28.63;1.14;35.09;23.29;-22.19;12.195;5.12;Fine;17;26;21.5
21/10/2017;10;2017;6.46;-22.17;45.12;1.1;29.37;15.785;1.66;Cloudy;18;20;19
22/10/2017;10;2017;38.66;32.2;57.47;30.47;-19.48;20.73;5.27;Fine;13;24;18.5
23/10/2017;10;2017;18.81;-19.85;59.94;10.99;20.98;21.48;5.12;Cloudy;16;24;20
24/10/2017;10;2017;41.13;22.32;80.84;31.97;-1.11;31.415;5.12;Fine;14;24;19
25/10/2017;10;2017;39.71;-1.42;78.65;30.86;-1.34;30.19;5.12;Fine;15;28;21.5
26/10/2017;10;2017;38.94;-0.77;78.76;29.52;1.32;30.18;5.12;Fine;19;29;24
27/10/2017;10;2017;39.82;0.88;78.92;30.84;-1.23;30.225;5.12;Fine;17;66;41.5
28/10/2017;10;2017;39.1;-0.72;76.89;29.61;-1.61;28.805;5.19;Fine;18;26;22
29/10/2017;10;2017;37.79;-1.31;65.97;28;-9.07;23.465;5.12;Fine;21;28;24.5
30/10/2017;10;2017;28.18;-9.61;66.63;18.93;9.93;23.895;5.12;Cloudy;21;29;25
31/10/2017;10;2017;38.45;10.27;64.29;28.86;-11.66;23.03;5.26;Fine;20;25;22.5
01/11/2017;11;2017;25.84;-12.61;67.09;17.2;15.05;24.725;5.29;Cloudy;17;25;21
02/11/2017;11;2017;41.25;15.41;78.3;32.25;-4.47;30.015;5.21;Fine;16;25;20.5
03/11/2017;11;2017;37.05;-4.2;77.99;27.78;3.31;29.435;5.12;Fine;17;27;22
04/11/2017;11;2017;40.94;3.89;71.99;31.09;-9;26.59;5.12;Fine;17;29;23
05/11/2017;11;2017;31.05;-9.89;58.78;22.09;-3.62;20.28;5.12;Fine;20;27;23.5
06/11/2017;11;2017;27.73;-3.32;55.87;18.47;1.37;19.155;5.28;Cloudy;19;27;23
07/11/2017;11;2017;28.14;0.41;59.26;19.84;4.13;21.905;5.34;Cloudy;18;25;21.5
08/11/2017;11;2017;31.12;2.98;68.45;23.97;4.32;26.13;5.12;Fine;16;24;20
09/11/2017;11;2017;37.33;6.21;69.91;28.29;-5.62;25.48;5.16;Fine;15;24;19.5
10/11/2017;11;2017;32.58;-4.75;59.19;22.67;-5.14;20.1;5.12;Fine;15;24;19.5
11/11/2017;11;2017;26.61;-5.97;68.73;17.53;15.27;25.165;5.12;Cloudy;16;24;20
12/11/2017;11;2017;42.12;15.51;83.5;32.8;-0.61;32.495;5.53;Fine;15;25;20
13/11/2017;11;2017;41.38;-0.74;82.92;32.19;0.42;32.4;5.12;Fine;19;25;22
14/11/2017;11;2017;41.54;0.16;77.18;32.61;-5.85;29.685;5.12;Fine;15;25;20
15/11/2017;11;2017;35.64;-5.9;69.56;26.76;-2.8;25.36;5.12;Fine;17;26;21.5
16/11/2017;11;2017;33.92;-1.72;65.58;23.96;-1.68;23.12;5.15;Fine;17;26;21.5
17/11/2017;11;2017;31.66;-2.26;44.39;22.28;-17.08;13.74;5.12;Fine;20;26;23
18/11/2017;11;2017;12.73;-18.93;45.28;5.2;18.1;14.25;3.33;Cloudy;18;23;20.5
19/11/2017;11;2017;32.55;19.82;73.25;23.3;7.32;26.96;5.31;Fine;17;24;20.5
20/11/2017;11;2017;40.7;8.15;71.32;30.62;-9.04;26.1;5.12;Fine;19;26;22.5
21/11/2017;11;2017;30.62;-10.08;66.34;21.58;4.67;23.915;5.12;Fine;17;24;20.5
22/11/2017;11;2017;35.72;5.1;77.69;26.25;6.1;29.3;5.12;Fine;17;26;21.5
23/11/2017;11;2017;41.97;6.25;82.58;32.35;-1.97;31.365;5.12;Fine;18;27;22.5
24/11/2017;11;2017;40.61;-1.36;80.33;30.38;0.03;30.395;5.13;Fine;18;27;22.5
25/11/2017;11;2017;39.72;-0.89;81.47;30.41;1.09;30.955;5.12;Fine;19;27;23
26/11/2017;11;2017;41.75;2.03;83.24;31.5;0.56;31.78;5.12;Fine;20;28;24
27/11/2017;11;2017;41.49;-0.26;81.04;32.06;-3.37;30.375;5.12;Fine;20;27;23.5
28/11/2017;11;2017;39.55;-1.94;56.21;28.69;-21.26;18.06;5.22;Fine;20;28;24
29/11/2017;11;2017;16.66;-22.89;48.11;7.43;14.25;14.555;3.86;Cloudy;22;25;23.5
30/11/2017;11;2017;31.45;14.79;70.43;21.68;7.94;25.65;5.21;Fine;21;27;24
01/12/2017;12;2017;38.98;7.53;72.02;29.62;-6.69;26.275;5.12;Fine;21;27;24
02/12/2017;12;2017;33.04;-5.94;48.46;22.93;-11.9;16.98;5.39;Fine;22;28;25
03/12/2017;12;2017;15.42;-17.62;33.31;11.03;2.77;12.415;5.11;Fine;20;58;39
04/12/2017;12;2017;17.89;2.47;50.49;13.8;9.52;18.56;5.11;Cloudy;20;25;22.5
05/12/2017;12;2017;32.6;14.71;74.08;23.32;8.04;27.34;5.18;Fine;19;26;22.5
06/12/2017;12;2017;41.48;8.88;83.47;31.36;0.2;31.46;5.12;Fine;17;30;23.5
07/12/2017;12;2017;41.99;0.51;66.9;31.56;-14.44;24.34;5.21;Fine;16;28;22
08/12/2017;12;2017;24.91;-17.08;63.39;17.12;12.61;23.425;5.29;Cloudy;19;29;24
09/12/2017;12;2017;38.48;13.57;81.1;29.73;2.89;31.175;5.12;Fine;20;27;23.5
10/12/2017;12;2017;42.62;4.14;84.27;32.62;-1.49;31.875;5.18;Fine;19;26;22.5
11/12/2017;12;2017;41.65;-0.97;83.06;31.13;-0.15;31.055;5.12;Fine;20;27;23.5
12/12/2017;12;2017;41.41;-0.24;83.34;30.98;1.09;31.525;5.12;Fine;19;27;23
13/12/2017;12;2017;41.93;0.52;84.23;32.07;0.84;32.49;5.12;Fine;19;28;23.5
14/12/2017;12;2017;42.3;0.37;84.13;32.91;-1.87;31.975;5.12;Fine;19;28;23.5
15/12/2017;12;2017;41.83;-0.47;83.52;31.04;-0.34;30.87;5.12;Fine;19;29;24
16/12/2017;12;2017;41.69;-0.14;82.97;30.7;-0.69;30.355;5.12;Fine;23;29;26
17/12/2017;12;2017;41.28;-0.41;80.16;30.01;-2.07;28.975;5.12;Fine;21;28;24.5
18/12/2017;12;2017;38.88;-2.4;79.25;27.94;1.42;28.65;5.12;Fine;20;28;24
19/12/2017;12;2017;40.37;1.49;81.86;29.36;1.73;30.225;5.12;Fine;21;31;26
20/12/2017;12;2017;41.49;1.12;81.07;31.09;-13.9;24.14;5.12;Fine;23;30;26.5
21/12/2017;12;2017;39.58;-1.91;64.15;17.19;-2.54;15.92;5.14;Fine;21;28;24.5
22/12/2017;12;2017;24.57;-15.01;63.78;14.65;13.11;21.205;5.11;Cloudy;22;27;24.5
23/12/2017;12;2017;39.21;14.64;80.72;27.76;-10.37;22.575;5.12;Fine;22;29;25.5
24/12/2017;12;2017;41.51;2.3;82.3;17.39;13.92;24.35;5.12;Fine;21;30;25.5
25/12/2017;12;2017;40.79;-0.72;72.34;31.31;-10.25;26.185;5.12;Fine;22;35;28.5
26/12/2017;12;2017;31.55;-9.24;70.19;21.06;7.84;24.98;5.23;Fine;20;27;23.5
27/12/2017;12;2017;38.64;7.09;77.06;28.9;-1.13;28.335;5.12;Fine;20;29;24.5
28/12/2017;12;2017;38.42;-0.22;73.34;27.77;-3.89;25.825;5.12;Fine;20;28;24
29/12/2017;12;2017;34.92;-3.5;64.83;23.88;-4.99;21.385;5.12;Fine;22;28;25
30/12/2017;12;2017;29.91;-5.01;64.29;18.89;6.44;22.11;5.2;Cloudy;23;31;27
31/12/2017;12;2017;34.38;4.47;59.83;25.33;-11.04;19.81;5.12;Fine;22;29;25.5
01/01/2018;1;2018;25.45;-8.93;50.72;14.29;4.42;16.5;5.16;Cloudy;23;28;25.5
02/01/2018;1;2018;25.27;-0.18;59.23;18.71;8.43;22.925;5.18;Cloudy;22;29;25.5
03/01/2018;1;2018;33.96;8.69;73.12;27.14;4.26;29.27;5.12;Fine;21;28;24.5
04/01/2018;1;2018;39.16;5.2;77.53;31.4;-1.84;30.48;5.17;Fine;21;29;25
05/01/2018;1;2018;38.37;-0.79;80.31;29.56;2.21;30.665;5.12;Fine;22;28;25
06/01/2018;1;2018;41.94;3.57;83.94;31.77;-0.54;31.5;5.12;Fine;20;29;24.5
07/01/2018;1;2018;42;0.06;83.84;31.23;-4.87;28.795;5.12;Fine;21;30;25.5
08/01/2018;1;2018;41.84;-0.16;82.64;26.36;5.87;29.295;5.12;Fine;21;31;26
09/01/2018;1;2018;40.8;-1.04;81.95;32.23;0.32;32.39;5.12;Fine;23;31;27
10/01/2018;1;2018;41.15;0.35;78.82;32.55;-3.78;30.66;5.12;Fine;21;30;25.5
11/01/2018;1;2018;37.67;-3.48;73.82;28.77;-1.25;28.145;5.12;Fine;22;29;25.5
12/01/2018;1;2018;36.15;-1.52;75.62;27.52;2.76;28.9;5.12;Fine;23;31;27
13/01/2018;1;2018;39.47;3.32;70.41;30.28;-8.39;26.085;5.12;Fine;24;33;28.5
14/01/2018;1;2018;30.94;-8.53;71.71;21.89;10.92;27.35;5.12;Fine;24;34;29
15/01/2018;1;2018;40.77;9.83;81.15;32.81;-0.23;32.695;5.12;Fine;19;28;23.5
16/01/2018;1;2018;40.38;-0.39;82.67;32.58;2.74;33.95;5.12;Fine;17;29;23
17/01/2018;1;2018;42.29;1.91;84.41;35.32;-1.07;34.785;5.12;Fine;17;28;22.5
18/01/2018;1;2018;42.12;-0.17;84.2;34.25;-3.09;32.705;5.12;Fine;18;28;23
19/01/2018;1;2018;42.08;-0.04;82.89;31.16;1.6;31.96;5.12;Fine;16;29;22.5
20/01/2018;1;2018;40.81;-1.27;79.36;32.76;-2.36;31.58;5.23;Fine;19;30;24.5
21/01/2018;1;2018;38.55;-2.26;78.03;30.4;0.55;30.675;5.12;Fine;22;30;26
22/01/2018;1;2018;39.48;0.93;80.99;30.95;0.51;31.205;5.13;Fine;22;29;25.5
23/01/2018;1;2018;41.51;2.03;73.39;31.46;-10.23;26.345;5.12;Fine;21;29;25
24/01/2018;1;2018;31.88;-9.63;66.21;21.23;2.31;22.385;5.13;Fine;22;29;25.5
25/01/2018;1;2018;34.33;2.45;73.85;23.54;3.92;25.5;5.2;Fine;23;30;26.5
26/01/2018;1;2018;39.52;5.19;77.41;27.46;-0.37;27.275;5.12;Fine;22;30;26
27/01/2018;1;2018;37.89;-1.63;70.37;27.09;-3.87;25.155;5.12;Fine;24;31;27.5
28/01/2018;1;2018;32.48;-5.41;63.14;23.22;-1.76;22.34;5.14;Fine;22;30;26
29/01/2018;1;2018;30.66;-1.82;69.37;21.46;7.06;24.99;5.17;Fine;22;30;26
30/01/2018;1;2018;38.71;8.05;77.8;28.52;0.27;28.655;5.12;Fine;22;30;26
31/01/2018;1;2018;39.09;0.38;55.09;28.79;-20.15;18.715;5.12;Fine;21;30;25.5
01/02/2018;2;2018;16;-23.09;27.87;8.64;-0.15;8.565;3.67;Cloudy;19;24;21.5
02/02/2018;2;2018;11.87;-4.13;20.05;8.49;-6.66;5.16;1.81;Cloudy;18;21;19.5
03/02/2018;2;2018;8.18;-3.69;41.34;1.83;20.75;12.205;1.64;Cloudy;19;21;20
04/02/2018;2;2018;33.16;24.98;69.78;22.58;5.54;25.35;5.12;Fine;18;27;22.5
05/02/2018;2;2018;36.62;3.46;72.52;28.12;-1.56;27.34;5.45;Fine;19;29;24
06/02/2018;2;2018;35.9;-0.72;76.58;26.56;5.22;29.17;5.12;Fine;18;29;23.5
07/02/2018;2;2018;40.68;4.78;77.82;31.78;-3.76;29.9;5.12;Fine;19;29;24
08/02/2018;2;2018;37.14;-3.54;78.61;28.02;3.57;29.805;5.12;Fine;20;29;24.5
09/02/2018;2;2018;41.47;4.33;79.07;31.59;-4.33;29.425;5.12;Fine;19;28;23.5
10/02/2018;2;2018;37.6;-3.87;76.45;27.26;-1.5;26.51;5.12;Fine;19;29;24
11/02/2018;2;2018;38.85;1.25;79.7;25.76;-12.98;19.27;5.12;Fine;21;31;26
12/02/2018;2;2018;40.85;2;76.86;12.78;0.86;13.21;5.12;Fine;21;31;26
13/02/2018;2;2018;36.01;-4.84;75.86;13.64;16.16;21.72;5.18;Fine;25;31;28
14/02/2018;2;2018;39.85;3.84;75.95;29.8;-12.43;23.585;5.12;Fine;22;30;26
15/02/2018;2;2018;36.1;-3.75;65.36;17.37;2.55;18.645;5.22;Fine;24;31;27.5
16/02/2018;2;2018;29.26;-6.84;69.56;19.92;10.23;25.035;5.23;Fine;25;30;27.5
17/02/2018;2;2018;40.3;11.04;80.48;30.15;-0.27;30.015;5.12;Fine;24;31;27.5
18/02/2018;2;2018;40.18;-0.12;79.93;29.88;0.11;29.935;5.12;Fine;22;30;26
19/02/2018;2;2018;39.75;-0.43;77.33;29.99;-2.97;28.505;5.12;Fine;20;29;24.5
20/02/2018;2;2018;37.58;-2.17;60.7;27.02;-12.3;20.87;5.17;Fine;23;30;26.5
21/02/2018;2;2018;23.12;-14.46;38.96;14.72;-5.99;11.725;5.12;Cloudy;22;27;24.5
22/02/2018;2;2018;15.84;-7.28;20.23;8.73;-8.61;4.425;5.1;Cloudy;19;26;22.5
23/02/2018;2;2018;4.39;-11.45;23.05;0.12;10.71;5.475;1.24;Showers;21;24;22.5
24/02/2018;2;2018;18.66;14.27;49.54;10.83;10.65;16.155;5.11;Cloudy;22;25;23.5
25/02/2018;2;2018;30.88;12.22;66.03;21.48;3.04;23;5.12;Fine;23;30;26.5
26/02/2018;2;2018;35.15;4.27;57.1;24.52;-11.74;18.65;5.33;Fine;24;31;27.5
27/02/2018;2;2018;21.95;-13.2;60.59;12.78;16.18;20.87;5.35;Cloudy;21;28;24.5
28/02/2018;2;2018;38.64;16.69;76.43;28.96;-1.19;28.365;5.12;Fine;21;28;24.5
01/03/2018;3;2018;37.79;-0.85;64.66;27.77;-9.75;22.895;5.12;Fine;20;35;27.5
02/03/2018;3;2018;26.87;-10.92;49.24;18.02;-4.26;15.89;5.2;Cloudy;23;29;26
03/03/2018;3;2018;22.37;-4.5;55.1;13.76;8.97;18.245;4.89;Cloudy;22;29;25.5
04/03/2018;3;2018;32.73;10.36;51.68;22.73;-12.34;16.56;5.12;Fine;24;35;29.5
05/03/2018;3;2018;18.95;-13.78;26.81;10.39;-8.66;6.06;4.5;Cloudy;22;27;24.5
06/03/2018;3;2018;7.86;-11.09;30.13;1.73;12.03;7.745;2.05;Cloudy;20;22;21
07/03/2018;3;2018;22.27;14.41;48.54;13.76;3.81;15.665;5.12;Cloudy;19;26;22.5
08/03/2018;3;2018;26.27;4;56.36;17.57;4.02;19.58;5.12;Cloudy;19;26;22.5
09/03/2018;3;2018;30.09;3.82;56.06;21.59;-4.26;19.46;5.12;Fine;19;26;22.5
10/03/2018;3;2018;25.97;-4.12;47;17.33;-3.88;15.39;5.16;Cloudy;21;27;24
11/03/2018;3;2018;21.03;-4.94;57.21;13.45;14.73;20.815;5.11;Cloudy;18;24;21
12/03/2018;3;2018;36.18;15.15;66.38;28.18;-5.83;25.265;5.34;Fine;18;28;23
13/03/2018;3;2018;30.2;-5.98;67.21;22.35;6.43;25.565;5.2;Fine;19;28;23.5
14/03/2018;3;2018;37.01;6.81;70.64;28.78;-4.08;26.74;5.14;Fine;20;28;24
15/03/2018;3;2018;33.63;-3.38;73.13;24.7;5.36;27.38;5.13;Fine;20;28;24
16/03/2018;3;2018;39.5;5.87;78.47;30.06;-0.17;29.975;5.12;Fine;23;28;25.5
17/03/2018;3;2018;38.97;-0.53;75.3;29.89;-2.87;28.455;5.12;Fine;20;28;24
18/03/2018;3;2018;36.33;-2.64;74.62;27.02;1.46;27.75;5.12;Fine;20;29;24.5
19/03/2018;3;2018;38.29;1.96;76.09;28.48;-0.37;28.295;5.12;Fine;21;29;25
20/03/2018;3;2018;37.8;-0.49;60.68;28.11;-14.22;21;5.12;Fine;23;29;26
21/03/2018;3;2018;22.88;-14.92;48.64;13.89;2.88;15.33;5.12;Cloudy;22;27;24.5
22/03/2018;3;2018;25.76;2.88;58.11;16.77;7.27;20.405;5.13;Cloudy;21;27;24
23/03/2018;3;2018;32.35;6.59;61.17;24.04;-3.87;22.105;5.12;Fine;20;28;24
24/03/2018;3;2018;28.82;-3.53;56.61;20.17;-1.47;19.435;5.1;Fine;23;27;25
25/03/2018;3;2018;27.79;-1.03;55.36;18.7;-0.69;18.355;5.23;Fine;22;28;25
26/03/2018;3;2018;27.57;-0.22;43.45;18.01;-10.09;12.965;5.19;Fine;22;29;25.5
27/03/2018;3;2018;15.88;-11.69;50.52;7.92;16.78;16.31;5.12;Cloudy;23;28;25.5
28/03/2018;3;2018;34.64;18.76;53.24;24.7;-14.51;17.445;5.12;Fine;21;29;25
29/03/2018;3;2018;18.6;-16.04;43.96;10.19;6.46;13.42;5.11;Cloudy;22;27;24.5
30/03/2018;3;2018;25.36;6.76;55.83;16.65;6.23;19.765;5.37;Cloudy;22;28;25
31/03/2018;3;2018;30.47;5.11;65.11;22.88;2.55;24.155;5.23;Fine;22;28;25
01/04/2018;4;2018;34.64;4.17;69.31;25.43;0.08;25.47;5.13;Fine;21;29;25
02/04/2018;4;2018;34.67;0.03;63.76;25.51;-4.98;23.02;5.12;Fine;23;28;25.5
03/04/2018;4;2018;29.09;-5.58;52.16;20.53;-5.25;17.905;5.12;Fine;21;28;24.5
04/04/2018;4;2018;23.07;-6.02;48.81;15.28;1.94;16.25;5.13;Cloudy;20;27;23.5
05/04/2018;4;2018;25.74;2.67;59.1;17.22;7.21;20.825;5.12;Fine;21;27;24
06/04/2018;4;2018;33.36;7.62;66.49;24.43;0.45;24.655;5.15;Fine;20;27;23.5
07/04/2018;4;2018;33.13;-0.23;63.92;24.88;-2.63;23.565;5.12;Fine;21;27;24
08/04/2018;4;2018;30.79;-2.34;67.19;22.25;4.45;24.475;5.12;Fine;21;28;24.5
09/04/2018;4;2018;36.4;5.61;67.75;26.7;-4.06;24.67;5.12;Fine;18;27;22.5
10/04/2018;4;2018;31.35;-5.05;65.08;22.64;2.54;23.91;5.12;Fine;16;29;22.5
11/04/2018;4;2018;33.73;2.38;56.77;25.18;-10.03;20.165;5.12;Fine;22;27;24.5
12/04/2018;4;2018;23.04;-10.69;50.57;15.15;4.04;17.17;5.12;Cloudy;22;27;24.5
13/04/2018;4;2018;27.53;4.49;47.5;19.19;-8.3;15.04;5.42;Fine;19;28;23.5
14/04/2018;4;2018;19.97;-7.56;53.25;10.89;11.29;16.535;4.33;Cloudy;20;26;23
15/04/2018;4;2018;33.28;13.31;68.77;22.18;5.24;24.8;5.09;Fine;20;30;25
16/04/2018;4;2018;35.49;2.21;70.2;27.42;-1.38;26.73;5.13;Fine;16;31;23.5
17/04/2018;4;2018;34.71;-0.78;53.77;26.04;-14.8;18.64;5.13;Fine;16;29;22.5
18/04/2018;4;2018;19.06;-15.65;52.5;11.24;13.86;18.17;4.79;Cloudy;19;26;22.5
19/04/2018;4;2018;33.44;14.38;57.58;25.1;-7.35;21.425;5.12;Fine;20;26;23
20/04/2018;4;2018;24.14;-9.3;55.05;17.75;5.39;20.445;5.13;Cloudy;19;27;23
21/04/2018;4;2018;30.91;6.77;60.6;23.14;-1.36;22.46;5.14;Fine;19;27;23
22/04/2018;4;2018;29.69;-1.22;57.51;21.78;-2.04;20.76;5.51;Fine;19;25;22
23/04/2018;4;2018;27.82;-1.87;55.46;19.74;-0.49;19.495;5.14;Fine;17;26;21.5
24/04/2018;4;2018;27.64;-0.18;49.44;19.25;-4.98;16.76;5.11;Fine;15;25;20
25/04/2018;4;2018;21.8;-5.84;54.93;14.27;10.84;19.69;5.11;Cloudy;18;25;21.5
26/04/2018;4;2018;33.13;11.33;63.23;25.11;-2.74;23.74;4.88;Fine;17;26;21.5
27/04/2018;4;2018;30.1;-3.03;48.78;22.37;-10.64;17.05;5.12;Fine;18;27;22.5
28/04/2018;4;2018;18.68;-11.42;45.68;11.73;7.83;15.645;5.12;Cloudy;18;25;21.5
29/04/2018;4;2018;27;8.32;55.45;19.56;1.35;20.235;5.11;Fine;16;25;20.5
30/04/2018;4;2018;28.45;1.45;59.87;20.91;3.05;22.435;5.49;Fine;15;24;19.5
01/05/2018;5;2018;31.42;2.97;56.02;23.96;-7.01;20.455;5.13;Fine;16;25;20.5
02/05/2018;5;2018;24.6;-6.82;55.45;16.95;6.03;19.965;5.18;Fine;18;26;22
03/05/2018;5;2018;30.85;6.25;60.04;22.98;-1.57;22.195;4.89;Fine;18;25;21.5
04/05/2018;5;2018;29.19;-1.66;61.45;21.41;2.58;22.7;5.11;Fine;17;27;22
05/05/2018;5;2018;32.26;3.07;63.49;23.99;-0.92;23.53;5.11;Fine;17;26;21.5
06/05/2018;5;2018;31.23;-1.03;47.56;23.07;-12.76;16.69;5.19;Fine;18;26;22
07/05/2018;5;2018;16.33;-14.9;29.95;10.31;-3.83;8.395;5.17;Cloudy;19;25;22
08/05/2018;5;2018;13.62;-2.71;42.96;6.48;18.15;15.555;5.11;Cloudy;19;24;21.5
09/05/2018;5;2018;29.34;15.72;62.01;24.63;6.03;27.645;5.12;Fine;18;26;22
10/05/2018;5;2018;32.67;3.33;66.43;30.66;-0.85;30.235;4.91;Fine;16;27;21.5
11/05/2018;5;2018;33.76;1.09;67.5;29.81;-0.26;29.68;5.12;Fine;13;23;18
12/05/2018;5;2018;33.74;-0.02;66.39;29.55;-0.98;29.06;5.11;Fine;11;22;16.5
13/05/2018;5;2018;32.65;-1.09;61.31;28.57;-7.35;24.895;4.84;Fine;14;22;18
14/05/2018;5;2018;28.66;-3.99;61.09;21.22;3.44;22.94;5.07;Fine;11;24;17.5
15/05/2018;5;2018;32.43;3.77;64.95;24.66;0.31;24.815;4.93;Fine;12;24;18
16/05/2018;5;2018;32.52;0.09;58.72;24.97;-6.4;21.77;5.13;Fine;14;24;19
17/05/2018;5;2018;26.2;-6.32;57.76;18.57;5.59;21.365;5.12;Fine;15;23;19
18/05/2018;5;2018;31.56;5.36;62.26;24.16;-1.14;23.59;4.78;Fine;13;23;18
19/05/2018;5;2018;30.7;-0.86;62.43;23.02;0.96;23.5;4.82;Fine;13;24;18.5
20/05/2018;5;2018;31.73;1.03;63.14;23.98;-0.23;23.865;4.85;Fine;13;25;19
21/05/2018;5;2018;31.41;-0.32;63.41;23.75;1.4;24.45;4.8;Fine;9;21;15
22/05/2018;5;2018;32;0.59;56.01;25.15;-8.35;20.975;4.89;Fine;12;24;18
23/05/2018;5;2018;24.01;-7.99;51.37;16.8;2.84;18.22;5.11;Fine;13;24;18.5
24/05/2018;5;2018;27.36;3.35;47.33;19.64;-5.98;16.65;5.11;Fine;15;24;19.5
25/05/2018;5;2018;19.97;-7.39;43.87;13.66;3.09;15.205;4.88;Cloudy;15;24;19.5
26/05/2018;5;2018;23.9;3.93;48.82;16.75;1.4;17.45;5.12;Fine;16;22;19
27/05/2018;5;2018;24.92;1.02;43.22;18.15;-5.9;15.2;5.22;Fine;15;23;19
28/05/2018;5;2018;18.3;-6.62;44.55;12.25;7.54;16.02;5.1;Cloudy;16;22;19
29/05/2018;5;2018;26.25;7.95;56.36;19.79;2.4;20.99;5.11;Fine;17;23;20
30/05/2018;5;2018;30.11;3.86;61.77;22.19;2.54;23.46;4.72;Fine;15;25;20
31/05/2018;5;2018;31.66;1.55;62.75;24.73;-0.98;24.24;4.85;Fine;9;22;15.5
01/06/2018;6;2018;31.09;-0.57;62.32;23.75;0.64;24.07;4.75;Fine;10;22;16
02/06/2018;6;2018;31.23;0.14;58.65;24.39;-3.64;22.57;4.81;Fine;10;22;16
03/06/2018;6;2018;27.42;-3.81;52.2;20.75;-2.96;19.27;4.72;Fine;11;24;17.5
04/06/2018;6;2018;24.78;-2.64;55.15;17.79;4.48;20.03;5.11;Fine;13;23;18
05/06/2018;6;2018;30.37;5.59;59.85;22.27;0.28;22.41;4.74;Fine;12;22;17
06/06/2018;6;2018;29.48;-0.89;38.14;22.55;-16.63;14.235;5.08;Fine;14;22;18
