Date;Mes;Ano;Gen;subGen;mmGen;Exp;subExp;mmExp;exp/gen;PP;Cond;Temp min;Temp max;Temp med
22/05/2017;5;2017;10.648;-0.055;10.421;6.421;-0.288;6.277;0.603024042;1.954;Fine;20;28;24
23/05/2017;5;2017;10.194;-0.454;9.5315;6.133;-1.433;5.4165;0.601628409;1.937;Cloudy;22;29;25.5
24/05/2017;5;2017;8.869;-1.325;9.874;4.7;2.65;6.025;0.529935731;2.256;Cloudy;21;27;24
25/05/2017;5;2017;10.879;2.01;10.544;7.35;-0.812;6.944;0.675613567;2.237;Fine;22;27;24.5
26/05/2017;5;2017;10.209;-0.67;9.7;6.538;-0.934;6.071;0.64041532;2.19;Cloudy;21;28;24.5
27/05/2017;5;2017;9.191;-1.018;9.307;5.604;-0.438;5.385;0.609726907;2.087;Cloudy;20;28;24
28/05/2017;5;2017;9.423;0.232;9.968;5.166;1.85;6.091;0.548233047;2.364;Cloudy;20;28;24
29/05/2017;5;2017;10.513;1.09;9.7505;7.016;-1.685;6.1735;0.667364216;2.082;Fine;19;28;23.5
30/05/2017;5;2017;8.988;-1.525;8.0835;5.331;-1.579;4.5415;0.593124166;2.317;Cloudy;19;28;23.5
31/05/2017;5;2017;7.179;-1.809;6.6035;3.752;-1.591;2.9565;0.522635465;1.944;Cloudy;22;28;25
01/06/2017;6;2017;6.028;-1.151;5.868;2.161;0.53;2.426;0.358493696;1.473;Cloudy;21;26;23.5
02/06/2017;6;2017;5.708;-0.32;6.1705;2.691;0.113;2.7475;0.471443588;1.249;Cloudy;20;25;22.5
03/06/2017;6;2017;6.633;0.925;7.817;2.804;2.472;4.04;0.422734811;1.853;Cloudy;20;25;22.5
04/06/2017;6;2017;9.001;2.368;7.607;5.276;-2.514;4.019;0.586157094;2.425;Fine;20;26;23
05/06/2017;6;2017;6.213;-2.788;7.324;2.762;2.692;4.108;0.444551746;1.779;Cloudy;19;23;21
06/06/2017;6;2017;8.435;2.222;8.8145;5.454;0.003;5.4555;0.646591583;2.073;Fine;18;25;21.5
07/06/2017;6;2017;9.194;0.759;9.533;5.457;0.954;5.934;0.593539265;1.916;Fine;17;26;21.5
08/06/2017;6;2017;9.872;0.678;10.0755;6.411;1.173;6.9975;0.64941248;1.968;Fine;12;25;18.5
09/06/2017;6;2017;10.279;0.407;9.4815;7.584;-1.673;6.7475;0.737814963;2.044;Fine;12;24;18
10/06/2017;6;2017;8.684;-1.595;6.41;5.911;-4.468;3.677;0.680677107;2.141;Fine;16;25;20.5
11/06/2017;6;2017;4.136;-4.548;6.671;1.443;4.262;3.574;0.348887814;1.215;Cloudy;19;23;21
12/06/2017;6;2017;9.206;5.07;9.3655;5.705;0.444;5.927;0.619704541;1.673;Fine;17;26;21.5
13/06/2017;6;2017;9.525;0.319;7.713;6.149;-3.839;4.2295;0.645564304;2.057;Fine;16;26;21
14/06/2017;6;2017;5.901;-3.624;6.472;2.31;1.61;3.115;0.391459075;1.435;Cloudy;17;25;21
15/06/2017;6;2017;7.043;1.142;5.991;3.92;-2.155;2.8425;0.556581002;1.867;Cloudy;17;25;21
16/06/2017;6;2017;4.939;-2.104;6.9755;1.765;2.963;3.2465;0.357359789;2.351;Cloudy;21;26;23.5
17/06/2017;6;2017;9.012;4.073;9.0345;4.728;0.764;5.11;0.524633822;1.709;Fine;21;28;24.5
18/06/2017;6;2017;9.057;0.045;8.7855;5.492;-0.383;5.3005;0.606381804;1.644;Fine;19;28;23.5
19/06/2017;6;2017;8.514;-0.543;8.6375;5.109;-0.029;5.0945;0.600070472;2.095;Fine;18;27;22.5
20/06/2017;6;2017;8.761;0.247;7.67;5.08;-1.444;4.358;0.579842484;2.082;Fine;17;26;21.5
21/06/2017;6;2017;6.579;-2.182;7.322;3.636;1.106;4.189;0.552667579;1.62;Cloudy;19;26;22.5
22/06/2017;6;2017;8.065;1.486;8.404;4.742;0.478;4.981;0.587972722;1.928;Fine;19;27;23
23/06/2017;6;2017;8.743;0.678;7.6245;5.22;-1.539;4.4505;0.597049068;1.825;Fine;19;27;23
24/06/2017;6;2017;6.506;-2.237;7.32;3.681;1.044;4.203;0.565785429;1.832;Cloudy;19;25;22
25/06/2017;6;2017;8.134;1.628;8.3575;4.725;0.606;5.028;0.580895009;1.929;Fine;19;27;23
26/06/2017;6;2017;8.581;0.447;7.754;5.331;-1.821;4.4205;0.621256264;1.89;Fine;18;27;22.5
27/06/2017;6;2017;6.927;-1.654;7.3435;3.51;1.171;4.0955;0.506712863;2.241;Cloudy;20;27;23.5
28/06/2017;6;2017;7.76;0.833;5.8255;4.681;-3.576;2.893;0.603221649;1.81;Cloudy;20;28;24
29/06/2017;6;2017;3.891;-3.869;4.065;1.105;0.154;1.182;0.283988692;1.489;Cloudy;21;23;22
30/06/2017;6;2017;4.239;0.348;5.955;1.259;2.735;2.6265;0.29700401;0.926;Cloudy;20;24;22
01/07/2017;7;2017;7.671;3.432;6.884;3.994;-1.118;3.435;0.520662234;1.979;Cloudy;20;26;23
02/07/2017;7;2017;6.097;-1.574;4.805;2.876;-0.307;2.7225;0.471707397;1.768;Cloudy;21;24;22.5
03/07/2017;7;2017;3.513;-2.584;6.0375;2.569;2.412;3.775;0.731283803;0.783;Cloudy;21;23;22
04/07/2017;7;2017;8.562;5.049;8.9825;4.981;0.275;5.1185;0.581756599;2.057;Cloudy;20;27;23.5
05/07/2017;7;2017;9.403;0.841;8.717;5.256;-0.635;4.9385;0.558970541;1.679;Cloudy;20;27;23.5
06/07/2017;7;2017;8.031;-1.372;8.164;4.621;0.351;4.7965;0.575395343;1.671;Cloudy;20;27;23.5
07/07/2017;7;2017;8.297;0.266;8.547;4.972;0.377;5.1605;0.599252742;1.618;Cloudy;17;27;22
08/07/2017;7;2017;8.797;0.5;8.9925;5.349;-0.312;5.193;0.608048198;1.613;Cloudy;16;28;22
09/07/2017;7;2017;9.188;0.391;9.253;5.037;0.789;5.4315;0.548215063;1.911;Cloudy;19;27;23
10/07/2017;7;2017;9.318;0.13;9.177;5.826;-0.471;5.5905;0.625241468;1.734;Cloudy;21;28;24.5
11/07/2017;7;2017;9.036;-0.282;8.509;5.355;-0.065;5.3225;0.592629482;2.087;Cloudy;22;28;25
12/07/2017;7;2017;7.982;-1.054;7.1625;5.29;-2.36;4.11;0.662741168;2.25;Cloudy;21;27;24
13/07/2017;7;2017;6.343;-1.639;7.9825;2.93;3.031;4.4455;0.461926533;2.422;Cloudy;20;26;23
14/07/2017;7;2017;9.622;3.279;8.4455;5.961;-1.912;5.005;0.619517772;1.963;Cloudy;19;26;22.5
15/07/2017;7;2017;7.269;-2.353;8.4575;4.049;1.577;4.8375;0.557022974;2.344;Cloudy;19;26;22.5
16/07/2017;7;2017;9.646;2.377;9.438;5.626;-0.154;5.549;0.583246942;2.048;Cloudy;17;27;22
17/07/2017;7;2017;9.23;-0.416;8.829;5.472;-0.844;5.05;0.592849404;1.95;Cloudy;17;27;22
18/07/2017;7;2017;8.428;-0.802;8.6625;4.628;0.718;4.987;0.549121974;1.865;Cloudy;17;28;22.5
19/07/2017;7;2017;8.897;0.469;9.515;5.346;1.233;5.9625;0.6008767;1.764;Cloudy;19;29;24
20/07/2017;7;2017;10.133;1.236;9.6895;6.579;-0.261;6.4485;0.649264778;1.916;Fine;15;27;21
21/07/2017;7;2017;9.246;-0.887;9.447;6.318;-0.115;6.2605;0.683322518;2.258;Cloudy;17;26;21.5
22/07/2017;7;2017;9.648;0.402;9.582;6.203;-0.911;5.7475;0.642931177;2.143;Cloudy;18;27;22.5
23/07/2017;7;2017;9.516;-0.132;9.565;5.292;0.917;5.7505;0.556116015;2.196;Cloudy;19;27;23
24/07/2017;7;2017;9.614;0.098;9.769;6.209;0.1;6.259;0.645828999;2.198;Cloudy;20;27;23.5
25/07/2017;7;2017;9.924;0.31;8.0485;6.309;-3.094;4.762;0.63573156;2.167;Cloudy;20;27;23.5
26/07/2017;7;2017;6.173;-3.751;6.7175;3.215;0.598;3.514;0.520816459;1.422;Cloudy;19;23;21
27/07/2017;7;2017;7.262;1.089;9.1695;3.813;3.612;5.619;0.525061966;1.652;Cloudy;19;24;21.5
28/07/2017;7;2017;11.077;3.815;10.592;7.425;-1.402;6.724;0.670307845;2.249;Fine;20;26;23
29/07/2017;7;2017;10.107;-0.97;10.4075;6.023;-0.466;5.79;0.595923617;1.702;Fine;20;26;23
30/07/2017;7;2017;10.708;0.601;9.41;5.557;-0.816;5.149;0.518957789;2.238;Fine;19;27;23
31/07/2017;7;2017;8.112;-2.596;8.2125;4.741;0.083;4.7825;0.584442801;1.611;Cloudy;20;26;23
01/08/2017;8;2017;8.313;0.201;9.616;4.824;1.956;5.802;0.580295922;2.822;Cloudy;19;27;23
02/08/2017;8;2017;10.919;2.606;10.4755;6.78;-0.716;6.422;0.620935983;2.149;Cloudy;20;28;24
03/08/2017;8;2017;10.032;-0.887;8.7415;6.064;-1.331;5.3985;0.60446571;1.996;Cloudy;19;28;23.5
04/08/2017;8;2017;7.451;-2.581;9.331;4.733;2.59;6.028;0.635216749;1.753;Cloudy;21;27;24
05/08/2017;8;2017;11.211;3.76;10.12;7.323;-2.148;6.249;0.653197752;2.26;Cloudy;19;28;23.5
06/08/2017;8;2017;9.029;-2.182;9.414;5.175;0.502;5.426;0.573153173;2.37;Cloudy;21;29;25
07/08/2017;8;2017;9.799;0.77;10.5845;5.677;1.154;6.254;0.579344831;2.31;Cloudy;19;28;23.5
08/08/2017;8;2017;11.37;1.571;11.1185;6.831;0.473;7.0675;0.600791557;2.082;Cloudy;20;30;25
09/08/2017;8;2017;10.867;-0.503;11.6615;7.304;0.79;7.699;0.672126622;2.468;Cloudy;20;27;23.5
10/08/2017;8;2017;12.456;1.589;12.4695;8.094;-0.571;7.8085;0.649807322;2.26;Cloudy;19;28;23.5
11/08/2017;8;2017;12.483;0.027;12.298;7.523;0.646;7.846;0.602659617;2.263;Cloudy;19;28;23.5
12/08/2017;8;2017;12.113;-0.37;12.155;8.169;0.083;8.2105;0.674399406;2.768;Cloudy;18;28;23
13/08/2017;8;2017;12.197;0.084;12.207;8.252;0.288;8.396;0.67655981;2.238;Cloudy;18;28;23
14/08/2017;8;2017;12.217;0.02;12.6325;8.54;0.769;8.9245;0.699025947;2.383;Cloudy;19;28;23.5
15/08/2017;8;2017;13.048;0.831;12.4775;9.309;-1.31;8.654;0.713442673;2.351;Fine;18;28;23
16/08/2017;8;2017;11.907;-1.141;12.213;7.999;0.708;8.353;0.671789704;2.173;Cloudy;15;28;21.5
17/08/2017;8;2017;12.519;0.612;12.411;8.707;-0.471;8.4715;0.695502836;2.133;Cloudy;18;28;23
18/08/2017;8;2017;12.303;-0.216;12.241;8.236;1.076;8.774;0.66943022;2.248;Cloudy;16;27;21.5
19/08/2017;8;2017;12.179;-0.124;12.7135;9.312;0.174;9.399;0.764594794;2.2;Cloudy;15;29;22
20/08/2017;8;2017;13.248;1.069;12.8235;9.486;-0.795;9.0885;0.716032609;2.459;Fine;18;28;23
21/08/2017;8;2017;12.399;-0.849;12.3455;8.691;-0.209;8.5865;0.700943624;2.554;Cloudy;19;26;22.5
22/08/2017;8;2017;12.292;-0.107;12.665;8.482;0.554;8.759;0.690042304;2.191;Cloudy;14;27;20.5
23/08/2017;8;2017;13.038;0.746;12.8315;9.036;-0.098;8.987;0.693051081;2.342;Fine;18;28;23
24/08/2017;8;2017;12.625;-0.413;12.5765;8.938;-0.582;8.647;0.707960396;2.351;Cloudy;16;28;22
25/08/2017;8;2017;12.528;-0.097;12.1615;8.356;-1.244;7.734;0.666985951;2.185;Cloudy;15;28;21.5
26/08/2017;8;2017;11.795;-0.733;11.1425;7.112;-0.77;6.727;0.602967359;2.749;Cloudy;16;29;22.5
27/08/2017;8;2017;10.49;-1.305;11.9045;6.342;3.09;7.887;0.604575786;2.64;Cloudy;19;28;23.5
28/08/2017;8;2017;13.319;2.829;13.406;9.432;-0.5;9.182;0.708161273;2.46;Fine;16;28;22
29/08/2017;8;2017;13.493;0.174;13.616;8.932;0.58;9.222;0.661972875;2.477;Fine;17;29;23
30/08/2017;8;2017;13.739;0.246;14.0835;9.512;0.235;9.6295;0.692335687;2.831;Fine;17;29;23
31/08/2017;8;2017;14.428;0.689;12.0965;9.747;-3.755;7.8695;0.675561408;2.74;Fine;17;29;23
01/09/2017;9;2017;9.765;-4.663;11.4265;5.992;3.343;7.6635;0.613620072;2.356;Cloudy;19;27;23
02/09/2017;9;2017;13.088;3.323;11.8895;9.335;-2.834;7.918;0.713248778;2.677;Cloudy;20;29;24.5
03/09/2017;9;2017;10.691;-2.397;12.3855;6.501;3.475;8.2385;0.608081564;2.692;Cloudy;18;28;23
04/09/2017;9;2017;14.08;3.389;13.961;9.976;-1.143;9.4045;0.708522727;2.448;Cloudy;18;28;23
05/09/2017;9;2017;13.842;-0.238;13.968;8.833;0.987;9.3265;0.638130328;2.393;Cloudy;14;30;22
06/09/2017;9;2017;14.094;0.252;14.054;9.82;0.296;9.968;0.69675039;2.4;Cloudy;15;30;22.5
07/09/2017;9;2017;14.014;-0.08;14.477;10.116;0.51;10.371;0.721849579;2.404;Cloudy;15;29;22
08/09/2017;9;2017;14.94;0.926;14.26;10.626;-0.695;10.2785;0.71124498;2.801;Fine;18;29;23.5
09/09/2017;9;2017;13.58;-1.36;14.48;9.931;1.467;10.6645;0.731296024;2.634;Cloudy;19;29;24
10/09/2017;9;2017;15.38;1.8;15.1725;11.398;-0.427;11.1845;0.741092328;3.087;Fine;19;28;23.5
11/09/2017;9;2017;14.965;-0.415;14.123;10.971;-2.103;9.9195;0.733110591;3.023;Fine;20;29;24.5
12/09/2017;9;2017;13.281;-1.684;13.8185;8.868;1.342;9.539;0.667720804;2.79;Cloudy;21;29;25
13/09/2017;9;2017;14.356;1.075;13.9655;10.21;-1.119;9.6505;0.711200892;2.923;Fine;20;29;24.5
14/09/2017;9;2017;13.575;-0.781;12.044;9.091;-2.335;7.9235;0.669686924;2.41;Cloudy;21;28;24.5
15/09/2017;9;2017;10.513;-3.062;12.5775;6.756;4.446;8.979;0.642632931;3.125;Cloudy;19;29;24
16/09/2017;9;2017;14.642;4.129;14.0195;11.202;-2.004;10.2;0.765059418;2.735;Fine;21;29;25
17/09/2017;9;2017;13.397;-1.245;11.1485;9.198;-4.727;6.8345;0.686571621;3.244;Cloudy;18;29;23.5
18/09/2017;9;2017;8.9;-4.497;6.6875;4.471;-2.995;2.9735;0.502359551;1.905;Cloudy;20;27;23.5
19/09/2017;9;2017;4.475;-4.425;7.8945;1.476;5.862;4.407;0.329832402;1.866;Cloudy;21;24;22.5
20/09/2017;9;2017;11.314;6.839;12.974;7.338;2.85;8.763;0.648576984;2.958;Cloudy;20;29;24.5
21/09/2017;9;2017;14.634;3.32;14.505;10.188;-0.514;9.931;0.696186962;2.85;Fine;18;29;23.5
22/09/2017;9;2017;14.376;-0.258;15.003;9.674;0.601;9.9745;0.672927101;2.808;Fine;20;29;24.5
23/09/2017;9;2017;15.63;1.254;15.952;10.275;1.023;10.7865;0.657389635;2.855;Fine;21;29;25
24/09/2017;9;2017;16.274;0.644;15.934;11.298;-0.101;11.2475;0.694236205;2.934;Fine;19;29;24
25/09/2017;9;2017;15.594;-0.68;15.649;11.197;0.445;11.4195;0.718032577;2.839;Fine;16;29;22.5
26/09/2017;9;2017;15.704;0.11;15.5095;11.642;-0.254;11.515;0.741339786;2.915;Fine;18;28;23
27/09/2017;9;2017;15.315;-0.389;15.0895;11.388;-1.259;10.7585;0.743584721;3.023;Fine;19;29;24
28/09/2017;9;2017;14.864;-0.451;15.3475;10.129;1.067;10.6625;0.681445102;2.909;Fine;20;29;24.5
29/09/2017;9;2017;15.831;0.967;14.354;11.196;-3.525;9.4335;0.707220011;2.811;Fine;19;29;24
30/09/2017;9;2017;12.877;-2.954;13.3625;7.671;0.848;8.095;0.595713287;2.324;Cloudy;19;28;23.5
01/10/2017;10;2017;13.848;0.971;12.754;8.519;-1.994;7.522;0.615179087;3.876;Cloudy;20;29;24.5
02/10/2017;10;2017;11.66;-2.188;13.654;6.525;4.192;8.621;0.559605489;3.093;Cloudy;24;29;26.5
03/10/2017;10;2017;15.648;3.988;15.5085;10.717;-0.667;10.3835;0.684879857;2.755;Cloudy;22;30;26
04/10/2017;10;2017;15.369;-0.279;16.346;10.05;1.511;10.8055;0.653913722;2.983;Cloudy;21;31;26
05/10/2017;10;2017;17.323;1.954;14.9805;11.561;-4.146;9.488;0.66737863;2.858;Fine;24;31;27.5
06/10/2017;10;2017;12.638;-4.685;15.1775;7.415;4.726;9.778;0.586722583;3.087;Cloudy;23;31;27
07/10/2017;10;2017;17.717;5.079;17.3815;12.141;-0.994;11.644;0.685274031;2.964;Fine;21;31;26
08/10/2017;10;2017;17.046;-0.671;17.6195;11.147;1.506;11.9;0.653936407;3.03;Fine;23;31;27
09/10/2017;10;2017;18.193;1.147;18.369;12.653;-0.829;12.2385;0.695487275;3.073;Fine;22;31;26.5
10/10/2017;10;2017;18.545;0.352;18.79;11.824;3.168;13.408;0.637584255;2.974;Fine;20;30;25
11/10/2017;10;2017;19.035;0.49;16.2305;14.992;-5.651;12.1665;0.787601786;3.159;Fine;21;31;26
12/10/2017;10;2017;13.426;-5.609;15.732;9.341;2.548;10.615;0.69573961;3.805;Cloudy;22;30;26
13/10/2017;10;2017;18.038;4.612;15.9355;11.889;-3.65;10.064;0.659108549;3.036;Fine;22;31;26.5
14/10/2017;10;2017;13.833;-4.205;14.752;8.239;1.9;9.189;0.595604713;3.532;Cloudy;22;31;26.5
15/10/2017;10;2017;15.671;1.838;12.525;10.139;-4.572;7.853;0.646991258;3.049;Cloudy;22;31;26.5
16/10/2017;10;2017;9.379;-6.292;7.0945;5.567;-3.424;3.855;0.593560081;3.004;Cloudy;20;28;24
17/10/2017;10;2017;4.81;-4.569;8.93;2.143;6.623;5.4545;0.445530146;1.807;Cloudy;21;24;22.5
18/10/2017;10;2017;13.05;8.24;11.056;8.766;-2.84;7.346;0.671724138;3.686;Cloudy;20;29;24.5
19/10/2017;10;2017;9.062;-3.988;8.3825;5.926;-2.588;4.632;0.653939528;3.957;Cloudy;18;27;22.5
20/10/2017;10;2017;7.703;-1.359;9.4005;3.338;2.732;4.704;0.433337661;2.428;Cloudy;22;27;24.5
21/10/2017;10;2017;11.098;3.395;10.426;6.07;-1.094;5.523;0.546945396;2.246;Cloudy;22;27;24.5
22/10/2017;10;2017;9.754;-1.344;14.3345;4.976;8.675;9.3135;0.510149682;2.198;Cloudy;20;26;23
23/10/2017;10;2017;18.915;9.161;18.857;13.651;-0.049;13.6265;0.721702353;3.024;Fine;21;29;25
24/10/2017;10;2017;18.799;-0.116;19.6085;13.602;1.513;14.3585;0.723549125;3.01;Fine;20;30;25
25/10/2017;10;2017;20.418;1.619;20.2685;15.115;-0.285;14.9725;0.740278186;3.067;Fine;21;29;25
26/10/2017;10;2017;20.119;-0.299;20.132;14.83;0.193;14.9265;0.737114171;3.145;Fine;19;28;23.5
27/10/2017;10;2017;20.145;0.026;19.973;15.023;-0.937;14.5545;0.745743361;3.148;Fine;1;52;26.5
28/10/2017;10;2017;19.801;-0.344;19.709;14.086;0.186;14.179;0.711378213;3.121;Fine;17;29;23
29/10/2017;10;2017;19.617;-0.184;18.556;14.272;-2.475;13.0345;0.727532242;3.054;Fine;19;29;24
30/10/2017;10;2017;17.495;-2.122;17.7165;11.797;0.445;12.0195;0.674306945;3.135;Fine;22;29;25.5
31/10/2017;10;2017;17.938;0.443;18.2085;12.242;0.087;12.2855;0.682461813;3.369;Fine;24;30;27
01/11/2017;11;2017;18.479;0.541;18.6245;12.329;0.651;12.6545;0.667189783;3.083;Fine;24;30;27
02/11/2017;11;2017;18.77;0.291;18.4315;12.98;-0.032;12.964;0.691529036;3.382;Fine;23;29;26
03/11/2017;11;2017;18.093;-0.677;19.182;12.948;1.809;13.8525;0.715635881;3.314;Fine;22;30;26
04/11/2017;11;2017;20.271;2.178;20.411;14.757;0.636;15.075;0.727985793;2.918;Fine;23;31;27
05/11/2017;11;2017;20.551;0.28;20.5725;15.393;0.599;15.6925;0.749014646;3.066;Fine;21;32;26.5
06/11/2017;11;2017;20.594;0.043;20.6595;15.992;-0.955;15.5145;0.776536855;3.045;Fine;23;31;27
07/11/2017;11;2017;20.725;0.131;20.584;15.037;-3.104;13.485;0.725548854;2.993;Fine;20;32;26
08/11/2017;11;2017;20.443;-0.282;16.619;11.933;-3.727;10.0695;0.583720589;3.068;Fine;21;33;27
09/11/2017;11;2017;12.795;-7.648;12.9475;8.206;0.174;8.293;0.641344275;3.111;Cloudy;23;30;26.5
10/11/2017;11;2017;13.1;0.305;13.9455;8.38;1.23;8.995;0.639694656;4.068;Cloudy;21;28;24.5
11/11/2017;11;2017;14.791;1.691;16.429;9.61;2.33;10.775;0.649719424;4.066;Cloudy;21;29;25
12/11/2017;11;2017;18.067;3.276;16.4235;11.94;-2.032;10.924;0.660873416;3.702;Fine;21;29;25
13/11/2017;11;2017;14.78;-3.287;14.223;9.908;-0.429;9.6935;0.670365359;3.586;Cloudy;20;28;24
14/11/2017;11;2017;13.666;-1.114;13.333;9.479;-1.159;8.8995;0.693619201;3.795;Cloudy;23;29;26
15/11/2017;11;2017;13;-0.666;16.013;8.32;4.966;10.803;0.64;3.795;Cloudy;22;31;26.5
16/11/2017;11;2017;19.026;6.026;18.8755;13.286;-0.758;12.907;0.698307579;3.145;Fine;22;30;26
17/11/2017;11;2017;18.725;-0.301;17.8745;12.528;-1.187;11.9345;0.669052069;3.413;Fine;23;31;27
18/11/2017;11;2017;17.024;-1.701;17.694;11.341;1.407;12.0445;0.666177162;3.632;Fine;22;31;26.5
19/11/2017;11;2017;18.364;1.34;14.6035;12.748;-5.962;9.767;0.694184274;3.259;Fine;22;30;26
20/11/2017;11;2017;10.843;-7.521;13.508;6.786;3.92;8.746;0.625841557;3.351;Cloudy;25;28;26.5
21/11/2017;11;2017;16.173;5.33;15.5495;10.706;-1.207;10.1025;0.661967477;3.626;Fine;21;29;25
22/11/2017;11;2017;14.926;-1.247;16.5385;9.499;2.383;10.6905;0.636406271;3.216;Cloudy;21;28;24.5
23/11/2017;11;2017;18.151;3.225;18.271;11.882;-0.043;11.8605;0.65461958;3.864;Fine;22;30;26
24/11/2017;11;2017;18.391;0.24;18.1085;11.839;-0.31;11.684;0.643738785;3.107;Fine;23;31;27
25/11/2017;11;2017;17.826;-0.565;18.427;11.529;1.487;12.2725;0.646751935;3.057;Fine;23;31;27
26/11/2017;11;2017;19.028;1.202;16.454;13.016;-3.72;11.156;0.684044566;3.327;Fine;21;32;26.5
27/11/2017;11;2017;13.88;-5.148;13.7485;9.296;-0.496;9.048;0.669740634;2.965;Cloudy;21;30;25.5
28/11/2017;11;2017;13.617;-0.263;16.1265;8.8;3.634;10.617;0.64625101;3.356;Cloudy;22;30;26
29/11/2017;11;2017;18.636;5.019;16.3895;12.434;-3.529;10.6695;0.667203263;3.286;Fine;23;32;27.5
30/11/2017;11;2017;14.143;-4.493;14.871;8.905;1.297;9.5535;0.629640105;3.343;Cloudy;23;33;28
01/12/2017;12;2017;15.599;1.456;17.4045;10.202;3.232;11.818;0.654016283;3.714;Fine;24;32;28
02/12/2017;12;2017;19.21;3.611;17.5545;13.434;-3.38;11.744;0.699323269;2.936;Fine;23;31;27
03/12/2017;12;2017;15.899;-3.311;17.1765;10.054;2.557;11.3325;0.632366816;3.447;Fine;23;31;27
04/12/2017;12;2017;18.454;2.555;19.106;12.611;0.843;13.0325;0.683374878;3.445;Fine;23;31;27
05/12/2017;12;2017;19.758;1.304;19.928;13.454;0.52;13.714;0.680939366;2.86;Fine;22;34;28
06/12/2017;12;2017;20.098;0.34;19.5325;13.974;-1.31;13.319;0.695293064;2.949;Fine;21;31;26
07/12/2017;12;2017;18.967;-1.131;18.0075;12.664;-1.627;11.8505;0.667685981;2.839;Fine;22;31;26.5
08/12/2017;12;2017;17.048;-1.919;18.433;11.037;2.681;12.3775;0.647407321;3.123;Fine;25;32;28.5
09/12/2017;12;2017;19.818;2.77;19.4685;13.718;-0.599;13.4185;0.692199011;2.876;Fine;24;33;28.5
10/12/2017;12;2017;19.119;-0.699;18.0495;13.119;-1.45;12.394;0.686176055;3.343;Fine;24;33;28.5
11/12/2017;12;2017;16.98;-2.139;18.5785;11.669;1.993;12.6655;0.687220259;3.285;Fine;24;32;28
12/12/2017;12;2017;20.177;3.197;16.877;13.662;-5.543;10.8905;0.677107598;3.028;Fine;23;32;27.5
13/12/2017;12;2017;13.577;-6.6;16.6155;8.119;5.506;10.872;0.597996612;3.437;Fine;22;32;27
14/12/2017;12;2017;19.654;6.077;19.499;13.625;-1.136;13.057;0.693243106;3.103;Fine;21;33;27
15/12/2017;12;2017;19.344;-0.31;19.6245;12.489;1.221;13.0995;0.645626551;3.067;Fine;21;33;27
16/12/2017;12;2017;19.905;0.561;18.171;13.71;-3.118;12.151;0.688771665;2.861;Fine;23;34;28.5
17/12/2017;12;2017;16.437;-3.468;17.5815;10.592;1.587;11.3855;0.64439983;3.474;Fine;23;33;28
18/12/2017;12;2017;18.726;2.289;17.371;12.179;-1.996;11.181;0.650379152;3.159;Fine;23;33;28
19/12/2017;12;2017;16.016;-2.71;16.8095;10.183;1.472;10.919;0.635801698;3.862;Fine;23;33;28
20/12/2017;12;2017;17.603;1.587;18.7395;11.655;1.646;12.478;0.662103051;3.461;Fine;21;32;26.5
21/12/2017;12;2017;19.876;2.273;19.5165;13.301;-0.361;13.1205;0.669199034;3.154;Fine;21;33;27
22/12/2017;12;2017;19.157;-0.719;18.731;12.94;0.713;13.2965;0.675471107;3.048;Fine;23;34;28.5
23/12/2017;12;2017;18.305;-0.852;19.21;13.653;-0.117;13.5945;0.745861786;3.218;Fine;23;33;28
24/12/2017;12;2017;20.115;1.81;20.197;13.536;0.453;13.7625;0.672930649;2.964;Fine;22;33;27.5
25/12/2017;12;2017;20.279;0.164;19.778;13.989;-0.772;13.603;0.689826915;2.884;Fine;20;33;26.5
26/12/2017;12;2017;19.277;-1.002;19.386;13.217;-0.195;13.1195;0.685635732;2.895;Fine;22;33;27.5
27/12/2017;12;2017;19.495;0.218;17.7675;13.022;-2.772;11.636;0.667966145;2.954;Fine;22;32;27
28/12/2017;12;2017;16.04;-3.455;17.9205;10.25;2.958;11.729;0.639027431;3.365;Fine;22;34;28
29/12/2017;12;2017;19.801;3.761;19.432;13.208;-0.652;12.882;0.667037018;2.883;Fine;24;34;29
30/12/2017;12;2017;19.063;-0.738;19.7055;12.556;0.104;12.608;0.658658134;3.096;Fine;22;33;27.5
31/12/2017;12;2017;20.348;1.285;20.275;12.66;1.145;13.2325;0.622174169;3.008;Fine;21;33;27
01/01/2018;1;2018;20.202;-0.146;19.1465;13.805;-1.644;12.983;0.683348183;2.962;Fine;23;33;28
02/01/2018;1;2018;18.091;-2.111;16.919;12.161;-2.256;11.033;0.672212702;2.874;Fine;26;34;30
03/01/2018;1;2018;15.747;-2.344;16.54;9.905;1.521;10.6655;0.6290087;2.954;Cloudy;26;35;30.5
04/01/2018;1;2018;17.333;1.586;16.236;11.426;-1.613;10.6195;0.659204985;3.066;Fine;25;36;30.5
05/01/2018;1;2018;15.139;-2.194;15.7305;9.813;0.925;10.2755;0.648193408;3.658;Cloudy;23;33;28
06/01/2018;1;2018;16.322;1.183;14.136;10.738;-3.437;9.0195;0.657885063;3.178;Fine;22;32;27
07/01/2018;1;2018;11.95;-4.372;14.654;7.301;4.068;9.335;0.610962343;3.453;Cloudy;25;30;27.5
08/01/2018;1;2018;17.358;5.408;18.3005;11.369;1.369;12.0535;0.654971771;3.541;Fine;23;32;27.5
