Date;Mes;Ano;Gen;subGen;mmGen;Exp;subExp;mmExp;exp/gen;PP;Cond;Temp min;Temp max;Temp med
29/12/2018;12;2018;40.003;0.291;41.358;26.153;5.28;42.425;0.653775967;4.899;Cloudy;17;31;24
30/12/2018;12;2018;42.713;2.71;42.49;16.272;-9.881;28.415;0.3809613;4.957;Fine;20;31;25.5
31/12/2018;12;2018;42.267;-0.446;41.0185;12.143;-4.129;26.015;0.287292687;4.972;Fine;19;31;25
01/01/2019;1;2019;39.77;-2.497;38.9805;13.872;1.729;36.226;0.348805632;5.033;Cloudy;20;31;25.5
02/01/2019;1;2019;38.191;-1.579;33.855;22.354;8.482;34.264;0.585321149;4.91;Cloudy;19;31;25
03/01/2019;1;2019;29.519;-8.672;33.711;11.91;-10.444;30.611;0.403468952;4.783;Cloudy;20;29;24.5
04/01/2019;1;2019;37.903;8.384;37.565;18.701;6.791;32.46;0.493391024;4.963;Cloudy;22;31;26.5
05/01/2019;1;2019;37.227;-0.676;37.4825;13.759;-4.942;34.085;0.369597335;4.929;Cloudy;20;31;25.5
06/01/2019;1;2019;37.738;0.511;32.0765;20.326;6.567;33.384;0.538608299;4.912;Cloudy;23;31;27
07/01/2019;1;2019;26.415;-11.323;27.1015;13.058;-7.268;27.662;0.494340337;4.825;Cloudy;23;31;27
08/01/2019;1;2019;27.788;1.373;24.0135;14.604;1.546;18.49;0.525550597;4.721;Cloudy;23;30;26.5
09/01/2019;1;2019;20.239;-7.549;24.043;3.886;-10.718;16.969;0.192005534;4.72;Cloudy;21;29;25
10/01/2019;1;2019;27.847;7.608;32.8045;13.083;9.197;28.747;0.469817215;4.815;Cloudy;23;31;27
11/01/2019;1;2019;37.762;9.915;41.279;15.664;2.581;33.198;0.414808538;4.865;Cloudy;20;31;25.5
12/01/2019;1;2019;44.796;7.034;43.825;17.534;1.87;39.48;0.391418877;4.967;Fine;18;31;24.5
13/01/2019;1;2019;42.854;-1.942;42.5835;21.946;4.412;43.04;0.512110888;4.934;Fine;18;32;25
14/01/2019;1;2019;42.313;-0.541;38.6455;21.094;-0.852;40.562;0.498522913;4.858;Fine;20;31;25.5
15/01/2019;1;2019;34.978;-7.335;39.582;19.468;-1.626;40.767;0.556578421;4.878;Cloudy;20;32;26
16/01/2019;1;2019;44.186;9.208;42.701;21.299;1.831;44.003;0.482030507;4.91;Fine;23;34;28.5
17/01/2019;1;2019;41.216;-2.97;39.5625;22.704;1.405;42.137;0.550854037;4.851;Cloudy;23;32;27.5
18/01/2019;1;2019;37.909;-3.307;39.382;19.433;-3.271;31.868;0.512622332;4.863;Cloudy;20;32;26
19/01/2019;1;2019;40.855;2.946;39.648;12.435;-6.998;27.371;0.30436911;4.953;Cloudy;19;33;26
20/01/2019;1;2019;38.441;-2.414;37.8925;14.936;2.501;33.301;0.388543482;4.967;Cloudy;20;34;27
21/01/2019;1;2019;37.344;-1.097;36.7695;18.365;3.429;36.153;0.491779135;4.888;Cloudy;22;33;27.5
22/01/2019;1;2019;36.195;-1.149;37.1385;17.788;-0.577;34.544;0.491449095;4.871;Cloudy;20;32;26
23/01/2019;1;2019;38.082;1.887;36.7875;16.756;-1.032;32.892;0.439997899;4.888;Cloudy;22;34;28
24/01/2019;1;2019;35.493;-2.589;34.7605;16.136;-0.62;27.784;0.454624856;4.835;Cloudy;23;33;28
25/01/2019;1;2019;34.028;-1.465;35.129;11.648;-4.488;18.041;0.342306336;4.898;Cloudy;24;34;29
26/01/2019;1;2019;36.23;2.202;40.6495;6.393;-5.255;23.81;0.176455976;4.945;Cloudy;23;33;28
27/01/2019;1;2019;45.069;8.839;42.198;17.417;11.024;28.152;0.386451885;4.978;Fine;21;33;27
28/01/2019;1;2019;39.327;-5.742;40.123;10.735;-6.682;22.748;0.272967681;5.022;Cloudy;21;33;27
29/01/2019;1;2019;40.919;1.592;36.6305;12.013;1.278;19.417;0.29358;4.944;Cloudy;23;33;28
30/01/2019;1;2019;32.342;-8.577;35.632;7.404;-4.609;19.651;0.228928328;4.894;Cloudy;22;33;27.5
31/01/2019;1;2019;38.922;6.58;36.0895;12.247;4.843;19.551;0.314654951;4.923;Cloudy;22;33;27.5
01/02/2019;2;2019;33.257;-5.665;35.0145;7.304;-4.943;21.699;0.219622937;4.964;Cloudy;20;33;26.5
02/02/2019;2;2019;36.772;3.515;31.5535;14.395;7.091;21.975;0.391466333;4.962;Cloudy;21;32;26.5
03/02/2019;2;2019;26.335;-10.437;26.9695;7.58;-6.815;17.141;0.287829884;4.89;Cloudy;20;31;25.5
04/02/2019;2;2019;27.604;1.269;29.6445;9.561;1.981;23.712;0.346362846;4.937;Cloudy;19;31;25
05/02/2019;2;2019;31.685;4.081;30.9735;14.151;4.59;25.261;0.446615118;4.857;Cloudy;21;32;26.5
06/02/2019;2;2019;30.262;-1.423;28.532;11.11;-3.041;19.691;0.36712709;4.703;Cloudy;21;30;25.5
07/02/2019;2;2019;26.802;-3.46;25.295;8.581;-2.529;12.921;0.320162674;4.82;Cloudy;21;30;25.5
08/02/2019;2;2019;23.788;-3.014;31.5325;4.34;-4.241;9.254;0.18244493;4.611;Cloudy;22;31;26.5
09/02/2019;2;2019;39.277;15.489;40.2255;4.914;0.574;14.331;0.125111388;4.999;Cloudy;21;33;27
10/02/2019;2;2019;41.174;1.897;38.0635;9.417;4.503;18.788;0.228712294;4.989;Cloudy;21;33;27
11/02/2019;2;2019;34.953;-6.221;37.3935;9.371;-0.046;29.879;0.268102881;4.83;Cloudy;23;32;27.5
12/02/2019;2;2019;39.834;4.881;39.749;20.508;11.137;35.748;0.514836572;4.831;Cloudy;22;36;29
13/02/2019;2;2019;39.664;-0.17;33.1795;15.24;-5.268;27.853;0.384227511;4.877;Cloudy;22;36;29
14/02/2019;2;2019;26.695;-12.969;30.3615;12.613;-2.627;31.207;0.472485484;4.775;Cloudy;25;32;28.5
15/02/2019;2;2019;34.028;7.333;32.831;18.594;5.981;21.99;0.54643235;4.78;Cloudy;21;32;26.5
16/02/2019;2;2019;31.634;-2.394;34.8565;15.396;-15.198;15.271;0.107352848;4.968;Cloudy;19;31;25
17/02/2019;2;2019;38.079;6.445;37.4465;11.875;8.479;28.236;0.311851677;4.949;Cloudy;19;32;25.5
18/02/2019;2;2019;36.814;-1.265;37.63;16.361;4.486;34.132;0.444423317;4.87;Cloudy;19;32;25.5
19/02/2019;2;2019;38.446;1.632;39.694;17.771;1.41;37.568;0.462232742;4.854;Cloudy;16;34;25
20/02/2019;2;2019;40.942;2.496;38.1915;19.797;2.026;33.225;0.483537687;4.936;Cloudy;21;34;27.5
21/02/2019;2;2019;35.441;-5.501;32.47;13.428;-6.369;21.99;0.378883214;4.9;Cloudy;24;34;29
22/02/2019;2;2019;29.499;-5.942;30.756;8.562;-4.866;21.612;0.290247127;4.887;Cloudy;22;32;27
23/02/2019;2;2019;32.013;2.514;31.0895;13.05;4.488;27.817;0.407646893;4.881;Cloudy;20;31;25.5
24/02/2019;2;2019;30.166;-1.847;28.9705;14.767;1.717;25.978;0.48952463;4.894;Cloudy;19;31;25
25/02/2019;2;2019;27.775;-2.391;26.414;11.211;-3.556;19.91;0.403636364;4.735;Cloudy;19;29;24
26/02/2019;2;2019;25.053;-2.722;26.4735;8.699;-2.512;21.973;0.347223885;4.773;Cloudy;17;27;22
27/02/2019;2;2019;27.894;2.841;24.979;13.274;4.575;20.747;0.475872948;4.82;Cloudy;17;29;23
28/02/2019;2;2019;22.064;-5.83;22.823;7.473;-5.801;17.765;0.338696519;4.802;Cloudy;19;26;22.5
01/03/2019;3;2019;23.582;1.518;24.3605;10.292;2.819;16.74;0.436434569;4.419;Cloudy;20;29;24.5
02/03/2019;3;2019;25.139;1.557;26.521;6.448;-3.844;18.538;0.256493894;4.877;Cloudy;19;29;24
03/03/2019;3;2019;27.903;2.764;30.951;12.09;5.642;29.418;0.433286743;4.939;Cloudy;18;29;23.5
04/03/2019;3;2019;33.999;6.096;31.891;17.328;5.238;30.802;0.509662049;4.888;Cloudy;18;31;24.5
05/03/2019;3;2019;29.783;-4.216;32.362;13.474;-3.854;30.518;0.452405735;4.883;Cloudy;23;31;27
06/03/2019;3;2019;34.941;5.158;32.304;17.044;3.57;35.07;0.487793709;4.82;Cloudy;20;33;26.5
07/03/2019;3;2019;29.667;-5.274;28.364;18.026;0.982;30.829;0.60761115;4.85;Cloudy;21;34;27.5
08/03/2019;3;2019;27.061;-2.606;30.178;12.803;-5.223;22.112;0.473116293;4.64;Cloudy;21;31;26
09/03/2019;3;2019;33.295;6.234;34.507;9.309;-3.494;17.402;0.27959153;4.921;Cloudy;21;32;26.5
10/03/2019;3;2019;35.719;2.424;31.2355;8.093;-1.216;17.57;0.226574092;4.926;Cloudy;21;34;27.5
11/03/2019;3;2019;26.752;-8.967;28.716;9.477;1.384;19.706;0.354253888;4.828;Cloudy;22;36;29
12/03/2019;3;2019;30.68;3.928;34.955;10.229;0.752;19.948;0.333409387;4.868;Cloudy;21;40;30.5
13/03/2019;3;2019;39.23;8.55;32.471;9.719;-0.51;15.923;0.247744073;4.972;Cloudy;20;35;27.5
14/03/2019;3;2019;25.712;-13.518;24.3855;6.204;-3.515;9.754;0.241288114;4.818;Cloudy;22;32;27
15/03/2019;3;2019;23.059;-2.653;19.764;3.55;-2.654;5.156;0.153952903;4.919;Cloudy;19;33;26
16/03/2019;3;2019;16.469;-6.59;19.5555;1.606;-1.944;6.702;0.097516546;4.931;Cloudy;20;26;23
17/03/2019;3;2019;22.642;6.173;25.731;5.096;3.49;14.792;0.225068457;4.771;Cloudy;20;28;24
18/03/2019;3;2019;28.82;6.178;29.6395;9.696;4.6;19.812;0.336433033;4.911;Cloudy;19;31;25
19/03/2019;3;2019;30.459;1.639;30.92;10.116;0.42;17.567;0.332118586;4.937;Cloudy;18;33;25.5
20/03/2019;3;2019;31.381;0.922;29.3605;7.451;-2.665;17.278;0.237436665;4.874;Cloudy;19;33;26
21/03/2019;3;2019;27.34;-4.041;25.395;9.827;2.376;15.186;0.359436723;4.943;Cloudy;21;32;26.5
22/03/2019;3;2019;23.45;-3.89;28.537;5.359;-4.468;11.863;0.228528785;4.927;Cloudy;22;30;26
23/03/2019;3;2019;33.624;10.174;35.2755;6.504;1.145;17.977;0.193433262;5.039;Cloudy;22;33;27.5
24/03/2019;3;2019;36.927;3.303;33.616;11.473;4.969;20.716;0.310694072;4.997;Cloudy;20;35;27.5
25/03/2019;3;2019;30.305;-6.622;25.875;9.243;-2.23;11.88;0.304999175;4.904;Cloudy;21;33;27
26/03/2019;3;2019;21.445;-8.86;14.1825;2.637;-6.606;5.819;0.122965726;4.576;Cloudy;24;31;27.5
27/03/2019;3;2019;8.92;-14.525;12.6125;3.182;0.545;7.274;0.45982659;1.286;Showers;20;23;21.5
28/03/2019;3;2019;18.305;11.385;23.444;4.092;0.91;13.602;0.223545479;3.96;Cloudy;19;26;22.5
29/03/2019;3;2019;28.583;10.278;19.8405;9.51;5.418;10.453;0.33271525;4.801;Cloudy;18;29;23.5
30/03/2019;3;2019;11.098;-17.485;24.5805;0.943;-8.567;19.552;0.084970265;3.981;Cloudy;22;27;24.5
31/03/2019;3;2019;38.063;26.965;34.4065;18.609;17.666;30.785;0.488899982;5.014;Cloudy;13;26;19.5
01/04/2019;4;2019;30.75;-7.313;28.253;12.176;-6.433;21.397;0.39596748;4.926;Cloudy;13;27;20
02/04/2019;4;2019;25.756;-4.994;25.3595;9.221;-2.955;19.524;0.358013667;4.771;Cloudy;14;26;20
03/04/2019;4;2019;24.963;-0.793;29.204;10.303;1.082;27.221;0.412730842;4.799;Cloudy;17;27;22
04/04/2019;4;2019;33.445;8.482;32.7155;16.918;6.615;30.53;0.505845418;4.931;Cloudy;17;27;22
05/04/2019;4;2019;31.986;-1.459;29.328;13.612;-3.306;20.789;0.425561183;4.985;Cloudy;17;27;22
06/04/2019;4;2019;26.67;-5.316;29.5925;7.177;-6.435;17.712;0.269103862;4.928;Cloudy;17;27;22
07/04/2019;4;2019;32.515;5.845;33.3465;10.535;3.358;26.44;0.324004306;5.024;Cloudy;16;28;22
08/04/2019;4;2019;34.178;1.663;33.2485;15.905;5.37;31.02;0.465357833;4.81;Cloudy;16;29;22.5
09/04/2019;4;2019;32.319;-1.859;28.8845;15.115;-0.79;24.823;0.46768155;4.839;Cloudy;16;29;22.5
10/04/2019;4;2019;25.45;-6.869;26.3355;9.708;-5.407;19.519;0.381453831;4.837;Cloudy;17;27;22
11/04/2019;4;2019;27.221;1.771;25.333;9.811;0.103;18.383;0.360420264;4.887;Cloudy;17;26;21.5
12/04/2019;4;2019;23.445;-3.776;26.874;8.572;-1.239;19.958;0.365621668;4.92;Cloudy;14;25;19.5
13/04/2019;4;2019;30.303;6.858;29.1995;11.386;2.814;23.302;0.375738376;5.007;Cloudy;13;27;20
14/04/2019;4;2019;28.096;-2.207;24.4745;11.916;0.53;18.998;0.424117312;4.916;Cloudy;13;26;19.5
15/04/2019;4;2019;20.853;-7.243;21.855;7.082;-4.834;16.842;0.339615403;4.631;Cloudy;15;26;20.5
16/04/2019;4;2019;22.857;2.004;26.0945;9.76;2.678;24.165;0.427002669;4.771;Cloudy;13;26;19.5
17/04/2019;4;2019;29.332;6.475;28.727;14.405;4.645;25.473;0.491101868;4.903;Cloudy;14;27;20.5
18/04/2019;4;2019;28.122;-1.21;22.6045;11.068;-3.337;15.314;0.39357087;4.897;Cloudy;13;28;20.5
19/04/2019;4;2019;17.087;-11.035;19.484;4.246;-6.822;9.747;0.248493006;4.93;Cloudy;17;27;22
20/04/2019;4;2019;21.881;4.794;24.092;5.501;1.255;15.513;0.251405329;4.795;Cloudy;17;26;21.5
21/04/2019;4;2019;26.303;4.422;24.021;10.012;4.511;16.746;0.380640992;4.968;Cloudy;17;26;21.5
22/04/2019;4;2019;21.739;-4.564;19.406;6.734;-3.278;13.023;0.309765859;4.666;Cloudy;16;25;20.5
23/04/2019;4;2019;17.073;-4.666;21.331;6.289;-0.445;18.044;0.368359398;4.254;Cloudy;16;25;20.5
24/04/2019;4;2019;25.589;8.516;22.9765;11.755;5.466;14.531;0.459377076;4.891;Cloudy;15;27;21
25/04/2019;4;2019;20.364;-5.225;21.87;2.776;-8.979;8.98;0.136318994;4.929;Cloudy;17;27;22
26/04/2019;4;2019;23.376;3.012;25.092;6.204;3.428;9.198;0.265400411;4.55;Cloudy;17;27;22
27/04/2019;4;2019;26.808;3.432;27.891;2.994;-3.21;15.13;0.11168308;5.035;Cloudy;15;28;21.5
28/04/2019;4;2019;28.974;2.166;25.5675;12.136;9.142;17.365;0.418858287;4.952;Cloudy;15;28;21.5
29/04/2019;4;2019;22.161;-6.813;19.4375;5.229;-6.907;9.742;0.235955056;4.833;Cloudy;15;25;20
30/04/2019;4;2019;16.714;-5.447;18.8565;4.513;-0.716;10.737;0.270013163;4.491;Cloudy;13;24;18.5
01/05/2019;5;2019;20.999;4.285;21.086;6.224;1.711;12.333;0.296395066;4.781;Cloudy;19;26;22.5
02/05/2019;5;2019;21.173;0.174;18.7375;6.109;-0.115;9.521;0.288527842;4.797;Cloudy;16;25;20.5
03/05/2019;5;2019;16.302;-4.871;12.3815;3.412;-2.697;3.595;0.209299472;3.999;Cloudy;15;25;20
04/05/2019;5;2019;8.461;-7.841;20.295;3.183;-3.229;15.055;0.021628649;2.144;Cloudy;20;24;22
05/05/2019;5;2019;32.129;23.668;31.7255;14.872;14.689;28.199;0.462883999;4.649;Cloudy;12;24;18
06/05/2019;5;2019;31.322;-0.807;31.1825;13.327;-1.545;27.909;0.425483686;4.509;Cloudy;11;25;18
07/05/2019;5;2019;31.043;-0.279;30.825;14.582;1.255;28.581;0.469735528;4.492;Cloudy;9;25;17
08/05/2019;5;2019;30.607;-0.436;30.278;13.999;-0.583;28.286;0.457379031;4.537;Cloudy;10;27;18.5
09/05/2019;5;2019;29.949;-0.658;26.1005;14.287;0.288;21.577;0.477044309;4.336;Cloudy;8;26;17
10/05/2019;5;2019;22.252;-7.697;27.0355;7.29;-6.997;17.81;0.327611001;4.68;Cloudy;12;27;19.5
11/05/2019;5;2019;31.819;9.567;28.677;10.52;3.23;15.688;0.33062007;4.651;Cloudy;11;22;16.5
12/05/2019;5;2019;25.535;-6.284;20.721;5.168;-5.352;8.943;0.202388878;4.632;Cloudy;8;24;16
13/05/2019;5;2019;15.907;-9.628;18.462;3.775;-1.393;11.425;0.237316905;4.558;Cloudy;13;25;19
14/05/2019;5;2019;21.017;5.11;20.2065;7.65;3.875;12.696;0.363991055;4.423;Cloudy;15;24;19.5
15/05/2019;5;2019;19.396;-1.621;21.507;5.046;-2.604;14.533;0.260156733;4.964;Cloudy;15;25;20
16/05/2019;5;2019;23.618;4.222;18.815;9.487;4.441;12.081;0.401685155;4.897;Cloudy;13;25;19
17/05/2019;5;2019;14.012;-9.606;16.105;2.594;-6.893;5.417;0.185127034;3.406;Cloudy;16;22;19
18/05/2019;5;2019;18.198;4.186;21.0625;2.823;0.229;10.821;0.155126937;4.677;Cloudy;13;24;18.5
19/05/2019;5;2019;23.927;5.729;20.4885;7.998;5.175;11.352;0.334266728;4.829;Cloudy;13;25;19
20/05/2019;5;2019;17.05;-6.877;19.6165;3.354;-4.644;11.047;0.196715543;4.625;Cloudy;12;22;17
21/05/2019;5;2019;22.183;5.133;19.808;7.693;4.339;11.957;0.346797097;4.931;Cloudy;16;25;20.5
22/05/2019;5;2019;17.433;-4.75;19.009;4.264;-3.429;10.788;0.244593587;4.337;Cloudy;11;24;17.5
23/05/2019;5;2019;20.585;3.152;20.995;6.524;2.26;16.865;0.316929803;4.801;Cloudy;11;24;17.5
24/05/2019;5;2019;21.405;0.82;23.5575;10.341;3.817;23.883;0.483111423;4.651;Cloudy;11;24;17.5
25/05/2019;5;2019;25.71;4.305;23.8475;13.542;3.201;22.305;0.52672112;4.777;Cloudy;10;25;17.5
26/05/2019;5;2019;21.985;-3.725;23.2735;8.763;-4.779;17.254;0.398589948;4.033;Cloudy;13;26;19.5
27/05/2019;5;2019;24.562;2.577;25.881;8.491;-0.272;21.256;0.345696605;4.146;Cloudy;9;27;18
28/05/2019;5;2019;27.2;2.638;27.3715;12.765;4.274;22.966;0.469301471;4.186;Cloudy;8;22;15
29/05/2019;5;2019;27.543;0.343;27.0975;10.201;-2.564;25.037;0.370366336;4.248;Cloudy;8;22;15
30/05/2019;5;2019;26.652;-0.891;26.33;14.836;4.635;24.908;0.556656161;4.103;Cloudy;5;22;13.5
31/05/2019;5;2019;26.008;-0.644;23.555;10.072;-4.764;13.023;0.387265457;4.239;Cloudy;4;20;12
01/06/2019;6;2019;21.102;-4.906;18.6605;2.951;-7.121;7.13;0.139844564;4.354;Cloudy;3;22;12.5
02/06/2019;6;2019;16.219;-4.883;20.1935;4.179;1.228;14.537;0.257660768;4.976;Cloudy;13;22;17.5
03/06/2019;6;2019;24.168;7.949;25.8955;10.358;6.179;23.013;0.428583251;4.555;Cloudy;12;22;17
04/06/2019;6;2019;27.623;3.455;25.4215;12.655;2.297;18.165;0.458132715;4.313;Cloudy;7;17;12
05/06/2019;6;2019;23.22;-4.403;22.2835;5.51;-7.145;12.012;0.237295435;3.945;Cloudy;8;21;14.5
06/06/2019;6;2019;21.347;-1.873;19.3895;6.502;0.992;12.681;0.304586125;4.333;Cloudy;7;22;14.5
07/06/2019;6;2019;17.432;-3.915;11.847;6.179;-0.323;9.182;0.354463056;4.73;Cloudy;7;22;14.5
08/06/2019;6;2019;8.262;-11.17;13.4965;3.003;-3.176;11.045;0.479559246;1.702;Showers;12;17;14.5
09/06/2019;6;2019;20.731;14.469;22.1215;8.042;5.039;15.559;0.38792147;4.598;Cloudy;13;24;18.5
10/06/2019;6;2019;23.512;2.781;23.304;7.517;-0.525;16.646;0.319709085;3.79;Cloudy;11;24;17.5
11/06/2019;6;2019;23.096;-0.416;21.0895;9.129;1.612;15.764;0.395263249;3.791;Cloudy;10;26;18
12/06/2019;6;2019;19.083;-4.013;19.2655;6.635;-2.494;9.705;0.347691663;4.521;Cloudy;8;24;16
13/06/2019;6;2019;19.448;0.365;20.4685;3.07;-3.565;9.654;0.157856849;4.221;Cloudy;15;25;20
14/06/2019;6;2019;21.489;2.041;21.1955;6.584;3.514;9.669;0.306389315;4.271;Cloudy;17;27;22
15/06/2019;6;2019;20.902;-0.587;16.767;3.085;-3.499;5.716;0.147593532;3.907;Cloudy;12;25;18.5
16/06/2019;6;2019;12.632;-8.27;17.5565;2.631;-0.454;12.407;0.208280557;4.4;Cloudy;13;22;17.5
17/06/2019;6;2019;22.481;9.849;23.412;9.776;7.145;19.142;0.434856101;4.034;Cloudy;13;22;17.5
18/06/2019;6;2019;24.343;1.862;24.077;9.366;-0.41;15.711;0.384751263;3.938;Cloudy;5;23;14
19/06/2019;6;2019;23.811;-0.532;18.3585;6.345;-3.021;6.818;0.266473479;3.794;Cloudy;7;23;15
20/06/2019;6;2019;12.906;-10.905;17.463;3.473;-5.872;9.262;0.03664962;3.786;Cloudy;9;20;14.5
21/06/2019;6;2019;22.02;9.114;23.2825;8.789;8.316;17.022;0.399137148;3.881;Cloudy;13;22;17.5
22/06/2019;6;2019;24.545;2.525;21.795;8.233;-0.556;10.269;0.33542473;3.929;Cloudy;5;20;12.5
23/06/2019;6;2019;19.045;-5.5;21.771;2.036;-6.197;8.647;0.106904699;4.075;Cloudy;4;21;12.5
24/06/2019;6;2019;24.497;5.452;20.3665;6.611;4.575;10.554;0.26986978;4.061;Cloudy;6;19;12.5
25/06/2019;6;2019;16.236;-8.261;12.2395;3.943;-2.668;7.97;0.242855383;4.679;Cloudy;10;20;15
26/06/2019;6;2019;8.243;-7.993;14.1775;4.027;0.084;11.168;0.488535727;2.858;Showers;14;18;16
27/06/2019;6;2019;20.112;11.869;19.838;7.141;3.114;14.202;0.355061655;4.556;Cloudy;9;23;16
28/06/2019;6;2019;19.564;-0.548;19.8945;7.061;-0.08;11.194;0.360918013;4.515;Cloudy;10;22;16
29/06/2019;6;2019;20.225;0.661;15.0215;4.133;-2.928;4.781;0.204351051;4.75;Cloudy;10;23;16.5
