Date;Mes;Ano;Gen;subGen;mmGen;Exp;subExp;mmExp;exp/gen;PP;Cond;Temp min;Temp max;Temp med
08/03/2018;3;2018;39.5;8.1;38.55;28.077;12.369;22.8395;0.710810127;4.9;Fine;23;33;28
09/03/2018;3;2018;37.6;-1.9;35.1;17.602;-10.475;15.17;0.468138298;4.9;Fine;24;32;28
10/03/2018;3;2018;32.6;-5;33.25;12.738;-4.864;20.118;0.390736196;5;Cloudy;21;32;26.5
11/03/2018;3;2018;33.9;1.3;35;27.498;14.76;19.98;0.811150442;4.9;Fine;21;32;26.5
12/03/2018;3;2018;36.1;2.2;33.6;12.462;-15.036;13.132;0.345207756;5;Fine;22;33;27.5
13/03/2018;3;2018;31.1;-5;31.7;13.802;1.34;16.7585;0.443794212;4.9;Cloudy;23;32;27.5
14/03/2018;3;2018;32.3;1.2;33;19.715;5.913;13.061;0.610371517;5;Cloudy;22;32;27
15/03/2018;3;2018;33.7;1.4;34.3;6.407;-13.308;9.82;0.190118694;5;Fine;23;33;28
16/03/2018;3;2018;34.9;1.2;33.2;13.233;6.826;13.7625;0.379169054;5;Fine;24;33;28.5
17/03/2018;3;2018;31.5;-3.4;31.95;14.292;1.059;10.314;0.453714286;5;Cloudy;25;33;29
18/03/2018;3;2018;32.4;0.9;36;6.336;-7.956;12.019;0.195555556;5;Cloudy;24;33;28.5
19/03/2018;3;2018;39.6;7.2;38.15;17.702;11.366;14.4605;0.447020202;4.9;Fine;23;32;27.5
20/03/2018;3;2018;36.7;-2.9;36.1;11.219;-6.483;16.683;0.305694823;4.9;Fine;22;33;27.5
21/03/2018;3;2018;35.5;-1.2;33;22.147;10.928;17.991;0.623859155;4.9;Fine;23;31;27
22/03/2018;3;2018;30.5;-5;32.7;13.835;-8.312;19.2865;0.453606557;4.9;Cloudy;22;32;27
23/03/2018;3;2018;34.9;4.4;31.5;24.738;10.903;20.452;0.708825215;5;Fine;23;33;28
24/03/2018;3;2018;28.1;-6.8;29.05;16.166;-8.572;15.074;0.575302491;5;Cloudy;22;33;27.5
25/03/2018;3;2018;30;1.9;28.25;13.982;-2.184;12.552;0.466066667;5;Cloudy;22;32;27
26/03/2018;3;2018;26.5;-3.5;28.15;11.122;-2.86;14.8835;0.419698113;5;Cloudy;21;31;26
27/03/2018;3;2018;29.8;3.3;28.4;18.645;7.523;18.1245;0.625671141;4.9;Cloudy;21;31;26
28/03/2018;3;2018;27;-2.8;27.6;17.604;-1.041;19.0665;0.652;5;Cloudy;22;32;27
29/03/2018;3;2018;28.2;1.2;26.1;20.529;2.925;17.2035;0.727978723;5;Cloudy;21;30;25.5
30/03/2018;3;2018;24;-4.2;24.55;13.878;-6.651;13.629;0.57825;5;Cloudy;21;30;25.5
31/03/2018;3;2018;25.1;1.1;30.05;13.38;-0.498;17.033;0.533067729;5;Cloudy;22;30;26
01/04/2018;4;2018;35;9.9;34.8;20.686;7.306;19.842;0.591028571;4.9;Fine;21;33;27
02/04/2018;4;2018;34.6;-0.4;33.65;18.998;-1.688;18.254;0.549075145;4.9;Fine;22;32;27
03/04/2018;4;2018;32.7;-1.9;34.3;17.51;-1.488;12.0525;0.535474006;4.9;Cloudy;23;31;27
04/04/2018;4;2018;35.9;3.2;35.6;6.595;-10.915;7.0625;0.183704735;4.9;Fine;24;34;29
05/04/2018;4;2018;35.3;-0.6;32.15;7.53;0.935;9.9375;0.213314448;4.9;Fine;23;34;28.5
06/04/2018;4;2018;29;-6.3;30.75;12.345;4.815;19.2855;0.425689655;4.9;Cloudy;25;31;28
07/04/2018;4;2018;32.5;3.5;29.8;26.226;13.881;23.104;0.806953846;4.9;Cloudy;23;31;27
08/04/2018;4;2018;27.1;-5.4;29.7;19.982;-6.244;20.7225;0.737343173;5;Cloudy;20;30;25
09/04/2018;4;2018;32.3;5.2;31.8;21.463;1.481;22.336;0.664489164;5;Cloudy;20;32;26
10/04/2018;4;2018;31.3;-1;34.2;23.209;1.746;23.77;0.741501597;5;Cloudy;20;32;26
11/04/2018;4;2018;37.1;5.8;36.9;24.331;1.122;25.5115;0.655822102;4.9;Fine;20;33;26.5
12/04/2018;4;2018;36.7;-0.4;33.6;26.692;2.361;20.3435;0.727302452;4.9;Fine;23;33;28
13/04/2018;4;2018;30.5;-6.2;28.15;13.995;-12.697;14.5585;0.458852459;5;Cloudy;25;33;29
14/04/2018;4;2018;25.8;-4.7;27.75;15.122;1.127;16.7185;0.586124031;4.9;Cloudy;23;32;27.5
15/04/2018;4;2018;29.7;3.9;27.6;18.315;3.193;17.554;0.616666667;4.9;Cloudy;21;31;26
16/04/2018;4;2018;25.5;-4.2;25.8;16.793;-1.522;17.099;0.65854902;4.9;Cloudy;20;30;25
17/04/2018;4;2018;26.1;0.6;24.2;17.405;0.612;15.1525;0.666858238;4.9;Cloudy;19;29;24
18/04/2018;4;2018;22.3;-3.8;22.2;12.9;-4.505;14.228;0.578475336;4.9;Cloudy;19;26;22.5
19/04/2018;4;2018;22.1;-0.2;19.6;15.556;2.656;12.991;0.703891403;5;Cloudy;18;29;23.5
20/04/2018;4;2018;17.1;-5;18.85;10.426;-5.13;10.731;0.609707602;4.3;Cloudy;20;26;23
21/04/2018;4;2018;20.6;3.5;20.4;11.036;0.61;13.4345;0.535728155;4.9;Cloudy;20;29;24.5
22/04/2018;4;2018;20.2;-0.4;24.1;15.833;4.797;18.437;0.783811881;4.9;Cloudy;19;28;23.5
23/04/2018;4;2018;28;7.8;27.15;21.041;5.208;19.2725;0.751464286;5;Cloudy;19;29;24
24/04/2018;4;2018;26.3;-1.7;23.65;17.504;-3.537;13.318;0.665551331;4.9;Cloudy;20;30;25
25/04/2018;4;2018;21;-5.3;26.4;9.132;-8.372;12.81;0.434857143;5;Cloudy;20;30;25
26/04/2018;4;2018;31.8;10.8;30;16.488;7.356;16.944;0.518490566;5;Cloudy;21;32;26.5
27/04/2018;4;2018;28.2;-3.6;27.8;17.4;0.912;13.541;0.617021277;5;Cloudy;22;34;28
28/04/2018;4;2018;27.4;-0.8;31.85;9.682;-7.718;18.5825;0.353357664;5.3;Cloudy;22;30;26
29/04/2018;4;2018;36.3;8.9;35.3;27.483;17.801;21.193;0.757107438;4.9;Fine;22;32;27
30/04/2018;4;2018;34.3;-2;29.95;14.903;-12.58;13.8115;0.434489796;4.9;Fine;23;33;28
01/05/2018;5;2018;25.6;-8.7;26.85;12.72;-2.183;11.9085;0.496875;5;Cloudy;23;34;28.5
02/05/2018;5;2018;28.1;2.5;32;11.097;-1.623;11.136;0.394911032;5;Cloudy;23;37;30
03/05/2018;5;2018;35.9;7.8;28.95;11.175;0.078;10.9685;0.311281337;4.9;Fine;22;35;28.5
04/05/2018;5;2018;22;-13.9;21.35;10.762;-0.413;11.9915;0.489181818;4.9;Cloudy;23;32;27.5
05/05/2018;5;2018;20.7;-1.3;17.15;13.221;2.459;11.302;0.638695652;4.9;Cloudy;20;34;27
06/05/2018;5;2018;13.6;-7.1;15;9.383;-3.838;9.3175;0.689926471;4.9;Cloudy;20;25;22.5
07/05/2018;5;2018;16.4;2.8;19.7;9.252;-0.131;11.787;0.564146341;4.9;Cloudy;20;28;24
08/05/2018;5;2018;23;6.6;29.15;14.322;5.07;22.529;0.622695652;4.9;Cloudy;20;31;25.5
09/05/2018;5;2018;35.3;12.3;31.8;30.736;16.414;23.755;0.870708215;4.9;Fine;19;34;26.5
10/05/2018;5;2018;28.3;-7;28.2;16.774;-13.962;17.869;0.592720848;5;Cloudy;21;32;26.5
11/05/2018;5;2018;28.1;-0.2;26.7;18.964;2.19;17.293;0.674875445;5;Cloudy;23;32;27.5
12/05/2018;5;2018;25.3;-2.8;29.2;15.622;-3.342;18.308;0.617470356;5;Cloudy;22;30;26
13/05/2018;5;2018;33.1;7.8;33.5;20.994;5.372;12.5635;0.634259819;4.9;Fine;23;34;28.5
14/05/2018;5;2018;33.9;0.8;30.8;4.133;-16.861;11.626;0.121917404;4.6;Fine;22;34;28
15/05/2018;5;2018;27.7;-6.2;23.05;19.119;14.986;14.29;0.690216606;4.9;Cloudy;22;33;27.5
16/05/2018;5;2018;18.4;-9.3;11.65;9.461;-9.658;4.866;0.514184783;4.8;Cloudy;24;31;27.5
17/05/2018;5;2018;4.9;-13.5;9.5;0.271;-9.19;3.1035;0.055306122;1.2;Showers;21;23;22
18/05/2018;5;2018;14.1;9.2;19.65;5.936;5.665;11.2145;0.420992908;4;Cloudy;19;25;22
19/05/2018;5;2018;25.2;11.1;17;16.493;10.557;9.6675;0.654484127;4.9;Cloudy;19;29;24
20/05/2018;5;2018;8.8;-16.4;22.9;2.842;-13.651;14.1295;0.322954545;3.3;Cloudy;23;27;25
21/05/2018;5;2018;37;28.2;33.45;25.417;22.575;24.5045;0.686945946;4.9;Fine;15;27;21
22/05/2018;5;2018;29.9;-7.1;27.7;23.592;-1.825;20.9485;0.7890301;5;Cloudy;15;27;21
23/05/2018;5;2018;25.5;-4.4;23.45;18.305;-5.287;16.59;0.717843137;5;Cloudy;17;27;22
24/05/2018;5;2018;21.4;-4.1;26.3;14.875;-3.43;19.438;0.695093458;5;Cloudy;18;26;22
25/05/2018;5;2018;31.2;9.8;30.95;24.001;9.126;24.1765;0.769262821;4.9;Cloudy;18;27;22.5
26/05/2018;5;2018;30.7;-0.5;29.25;24.352;0.351;22.4335;0.793224756;4.9;Cloudy;17;27;22
27/05/2018;5;2018;27.8;-2.9;28.7;20.515;-3.837;21.5605;0.73794964;4.9;Cloudy;18;27;22.5
28/05/2018;5;2018;29.6;1.8;31.35;22.606;2.091;23.137;0.763716216;4.9;Cloudy;18;29;23.5
29/05/2018;5;2018;33.1;3.5;31.6;23.668;1.062;23.1625;0.715045317;4.9;Fine;18;29;23.5
30/05/2018;5;2018;30.1;-3;26.75;22.657;-1.011;19.5215;0.752724252;4.9;Cloudy;18;29;23.5
31/05/2018;5;2018;23.4;-6.7;26.55;16.386;-6.271;20.504;0.70025641;4.9;Cloudy;18;27;22.5
01/06/2018;6;2018;29.7;6.3;24.9;24.622;8.236;17.608;0.829023569;5;Cloudy;19;26;22.5
02/06/2018;6;2018;20.1;-9.6;25.35;10.594;-14.028;17.022;0.527064677;4.9;Cloudy;16;25;20.5
03/06/2018;6;2018;30.6;10.5;29.35;23.45;12.856;21.769;0.766339869;4.9;Cloudy;16;26;21
04/06/2018;6;2018;28.1;-2.5;23.8;20.088;-3.362;16.8095;0.714875445;4.9;Cloudy;16;26;21
05/06/2018;6;2018;19.5;-8.6;19.7;13.531;-6.557;12.485;0.693897436;4.9;Cloudy;17;25;21
06/06/2018;6;2018;19.9;0.4;22.45;11.439;-2.092;15.141;0.574824121;4.9;Cloudy;16;26;21
07/06/2018;6;2018;25;5.1;26.65;18.843;7.404;20.8475;0.75372;4.9;Cloudy;17;27;22
08/06/2018;6;2018;28.3;3.3;25.8;22.852;4.009;19.0975;0.807491166;5;Cloudy;17;28;22.5
09/06/2018;6;2018;23.3;-5;19.6;15.343;-7.509;10.9405;0.658497854;4.9;Cloudy;18;27;22.5
10/06/2018;6;2018;15.9;-7.4;18.9;6.538;-8.805;10.1855;0.411194969;4.9;Cloudy;19;25;22
11/06/2018;6;2018;21.9;6;21.05;13.833;7.295;12.3085;0.631643836;4.9;Cloudy;19;26;22.5
12/06/2018;6;2018;20.2;-1.7;16.25;10.784;-3.049;8.308;0.533861386;4.9;Cloudy;18;26;22
13/06/2018;6;2018;12.3;-7.9;18.55;5.832;-4.952;12.3495;0.474146341;4.8;Cloudy;18;25;21.5
14/06/2018;6;2018;24.8;12.5;22;18.867;13.035;16.582;0.760766129;5;Cloudy;17;26;21.5
15/06/2018;6;2018;19.2;-5.6;20.4;14.297;-4.57;15.553;0.744635417;4.9;Cloudy;19;26;22.5
16/06/2018;6;2018;21.6;2.4;23.6;16.809;2.512;18.935;0.778194444;4.9;Cloudy;18;27;22.5
17/06/2018;6;2018;25.6;4;28.7;21.061;4.252;24.0345;0.822695313;4.9;Cloudy;17;28;22.5
18/06/2018;6;2018;31.8;6.2;26.3;27.008;5.947;21.4415;0.849308176;4.9;Cloudy;17;27;22
19/06/2018;6;2018;20.8;-11;17.95;15.875;-11.133;13.465;0.763221154;4.9;Cloudy;17;25;21
20/06/2018;6;2018;15.1;-5.7;17.9;11.055;-4.82;13.444;0.732119205;3.9;Cloudy;17;24;20.5
21/06/2018;6;2018;20.7;5.6;19.1;15.833;4.778;14.3795;0.764879227;4.9;Cloudy;19;26;22.5
22/06/2018;6;2018;17.5;-3.2;16.5;12.926;-2.907;11.736;0.738628571;4.9;Cloudy;18;26;22
23/06/2018;6;2018;15.5;-2;11.4;10.546;-2.38;6.8995;0.680387097;4.8;Cloudy;18;25;21.5
24/06/2018;6;2018;7.3;-8.2;19.75;3.253;-7.293;13.7535;0.445616438;2.6;Cloudy;20;24;22
25/06/2018;6;2018;32.2;24.9;31.9;24.254;21.001;25.812;0.753229814;4.7;Cloudy;13;24;18.5
26/06/2018;6;2018;31.6;-0.6;31.6;27.37;3.116;27.246;0.866139241;4.6;Cloudy;12;25;18.5
27/06/2018;6;2018;31.6;0;31.6;27.122;-0.248;26.936;0.858291139;4.7;Cloudy;12;26;19
28/06/2018;6;2018;31.6;0;31.3;26.75;-0.372;26.1765;0.846518987;4.7;Cloudy;13;27;20
29/06/2018;6;2018;31;-0.6;27.35;25.603;-1.147;21.582;0.825903226;4.5;Cloudy;12;27;19.5
30/06/2018;6;2018;23.7;-7.3;28.25;17.561;-8.042;21.237;0.740970464;4.9;Cloudy;15;27;21
01/07/2018;7;2018;32.8;9.1;28.7;24.913;7.352;18.8885;0.759542683;4.8;Cloudy;13;23;18
02/07/2018;7;2018;24.6;-8.2;18.9;12.864;-12.049;10.3215;0.522926829;4.9;Cloudy;10;24;17
03/07/2018;7;2018;13.2;-11.4;16.7;7.779;-5.085;11.2495;0.589318182;4.9;Cloudy;16;25;20.5
04/07/2018;7;2018;20.2;7;18.95;14.72;6.941;12.943;0.728712871;4.9;Cloudy;16;24;20
05/07/2018;7;2018;17.7;-2.5;18.9;11.166;-3.554;13.2245;0.630847458;4.9;Cloudy;16;24;20
06/07/2018;7;2018;20.1;2.4;18.2;15.283;4.117;13.4;0.760348259;4.9;Cloudy;16;25;20.5
07/07/2018;7;2018;16.3;-3.8;16.7;11.517;-3.766;10.1205;0.706564417;4.9;Cloudy;16;23;19.5
08/07/2018;7;2018;17.1;0.8;20.7;8.724;-2.793;12.563;0.510175439;5;Cloudy;15;23;19
09/07/2018;7;2018;24.3;7.2;19.6;16.402;7.678;13.295;0.674979424;4.9;Cloudy;15;25;20
10/07/2018;7;2018;14.9;-9.4;19.05;10.188;-6.214;13.238;0.683758389;4.9;Cloudy;16;22;19
11/07/2018;7;2018;23.2;8.3;19.6;16.288;6.1;13.4285;0.702068966;4.9;Cloudy;17;25;21
12/07/2018;7;2018;16;-7.2;17.5;10.569;-5.719;12.084;0.6605625;4.9;Cloudy;14;23;18.5
13/07/2018;7;2018;19;3;18.9;13.599;3.03;13.4455;0.715736842;4.9;Cloudy;14;24;19
14/07/2018;7;2018;18.8;-0.2;22.35;13.292;-0.307;14.972;0.707021277;5;Cloudy;14;25;19.5
15/07/2018;7;2018;25.9;7.1;25.3;16.652;3.36;15.578;0.642934363;4.9;Cloudy;13;24;18.5
16/07/2018;7;2018;24.7;-1.2;25.65;14.504;-2.148;17.9615;0.587206478;4.4;Cloudy;14;26;20
17/07/2018;7;2018;26.6;1.9;28.55;21.419;6.915;22.893;0.805225564;4.6;Cloudy;12;27;19.5
18/07/2018;7;2018;30.5;3.9;30.7;24.367;2.948;24.1535;0.798918033;4.6;Cloudy;10;22;16
19/07/2018;7;2018;30.9;0.4;30.3;23.94;-0.427;24.629;0.774757282;4.7;Cloudy;7;23;15
20/07/2018;7;2018;29.7;-1.2;28.45;25.318;1.378;23.9685;0.852457912;4.5;Cloudy;7;23;15
21/07/2018;7;2018;27.2;-2.5;23.8;22.619;-2.699;18.647;0.831580882;4.7;Cloudy;8;20;14
22/07/2018;7;2018;20.4;-6.8;18.1;14.675;-7.944;11.9375;0.719362745;4.5;Cloudy;7;22;14.5
23/07/2018;7;2018;15.8;-4.6;22.45;9.2;-5.475;16.1835;0.582278481;4.9;Cloudy;14;22;18
24/07/2018;7;2018;29.1;13.3;30.15;23.167;13.967;24.732;0.796116838;4.8;Cloudy;14;22;18
25/07/2018;7;2018;31.2;2.1;28.3;26.297;3.13;22.283;0.842852564;4.8;Cloudy;9;16;12.5
26/07/2018;7;2018;25.4;-5.8;23.85;18.269;-8.028;17.1405;0.719251969;4.7;Cloudy;10;22;16
27/07/2018;7;2018;22.3;-3.1;19;16.012;-2.257;11.8725;0.718026906;4.6;Cloudy;11;22;16.5
28/07/2018;7;2018;15.7;-6.6;10.05;7.733;-8.279;4.211;0.492547771;5;Cloudy;10;22;16
29/07/2018;7;2018;4.4;-11.3;13.75;0.689;-7.044;8.559;0.156590909;1.3;Showers;13;18;15.5
30/07/2018;7;2018;23.1;18.7;25.3;16.429;15.74;17.522;0.711212121;4.9;Cloudy;14;24;19
31/07/2018;7;2018;27.5;4.4;26.9;18.615;2.186;19.053;0.676909091;4.2;Cloudy;13;24;18.5
01/08/2018;8;2018;26.3;-1.2;22.9;19.491;0.876;15.7855;0.741102662;4.1;Cloudy;13;25;19
02/08/2018;8;2018;19.5;-6.8;19.95;12.08;-7.411;12.537;0.619487179;4.9;Cloudy;12;25;18.5
03/08/2018;8;2018;20.4;0.9;22.8;12.994;0.914;15.988;0.636960784;4.4;Cloudy;13;25;19
04/08/2018;8;2018;25.2;4.8;23.7;18.982;5.988;17.611;0.753253968;4.6;Cloudy;17;27;22
05/08/2018;8;2018;22.2;-3;17.35;16.24;-2.742;11.9455;0.731531532;4.2;Cloudy;15;25;20
06/08/2018;8;2018;12.5;-9.7;20.65;7.651;-8.589;15.423;0.61208;4.8;Cloudy;15;24;19.5
07/08/2018;8;2018;28.8;16.3;28.6;23.195;15.544;21.3945;0.805381944;4.5;Cloudy;14;22;18
08/08/2018;8;2018;28.4;-0.4;27.8;19.594;-3.601;20.3685;0.689929577;4.3;Cloudy;9;23;16
09/08/2018;8;2018;27.2;-1.2;18.3;21.143;1.549;12.87;0.777316176;4.2;Cloudy;10;24;17
10/08/2018;8;2018;9.4;-17.8;17.85;4.597;-16.546;11.33;0.489042553;3.5;Cloudy;12;20;16
11/08/2018;8;2018;26.3;16.9;27.5;18.063;13.466;15.8555;0.686806084;4.5;Cloudy;15;23;19
12/08/2018;8;2018;28.7;2.4;24.05;13.648;-4.415;14.9465;0.47554007;4.3;Cloudy;9;21;15
13/08/2018;8;2018;19.4;-9.3;23.8;16.245;2.597;20.856;0.837371134;4.9;Cloudy;8;21;14.5
14/08/2018;8;2018;28.2;8.8;22.1;25.467;9.222;19.415;0.903085106;4.4;Cloudy;10;20;15
15/08/2018;8;2018;16;-12.2;10.9;13.363;-12.104;8.361;0.8351875;4.8;Cloudy;12;20;16
16/08/2018;8;2018;5.8;-10.2;13.35;3.359;-10.004;10.8345;0.579137931;2.1;Showers;13;17;15
17/08/2018;8;2018;20.9;15.1;20.65;18.31;14.951;18.0045;0.876076555;4.9;Cloudy;13;22;17.5
18/08/2018;8;2018;20.4;-0.5;20.1;17.699;-0.611;17.455;0.867598039;4.9;Cloudy;13;23;18
19/08/2018;8;2018;19.8;-0.6;23.6;17.211;-0.488;19.3075;0.869242424;4.9;Cloudy;13;23;18
20/08/2018;8;2018;27.4;7.6;23.05;21.404;4.193;17.647;0.781167883;4.2;Cloudy;12;25;18.5
21/08/2018;8;2018;18.7;-8.7;19.45;13.89;-7.514;14.7435;0.742780749;4.3;Cloudy;13;23;18
22/08/2018;8;2018;20.2;1.5;20.25;15.597;1.707;15.0975;0.772128713;4.8;Cloudy;14;23;18.5
23/08/2018;8;2018;20.3;0.1;19.6;14.598;-0.999;14.6555;0.7191133;4.9;Cloudy;12;23;17.5
24/08/2018;8;2018;18.9;-1.4;17.9;14.713;0.115;13.4035;0.778465608;4.9;Cloudy;14;23;18.5
25/08/2018;8;2018;16.9;-2;15.1;12.094;-2.619;9.7785;0.715621302;4.6;Cloudy;15;22;18.5
26/08/2018;8;2018;13.3;-3.6;14.9;7.463;-4.631;9.056;0.56112782;4.9;Cloudy;14;21;17.5
27/08/2018;8;2018;16.5;3.2;15.15;10.649;3.186;9.202;0.645393939;4.9;Cloudy;14;20;17
28/08/2018;8;2018;13.8;-2.7;21.1;7.755;-2.894;13.9585;0.561956522;4.9;Cloudy;14;20;17
29/08/2018;8;2018;28.4;14.6;28.65;20.162;12.407;18.817;0.709929577;4.3;Cloudy;12;23;17.5
30/08/2018;8;2018;28.9;0.5;29.25;17.472;-2.69;19.8625;0.604567474;4.4;Cloudy;11;23;17
31/08/2018;8;2018;29.6;0.7;29.5;22.253;4.781;23.374;0.751790541;4.5;Cloudy;9;24;16.5
01/09/2018;9;2018;29.4;-0.2;29;24.495;2.242;22.8515;0.833163265;4.4;Cloudy;7;26;16.5
02/09/2018;9;2018;28.6;-0.8;29.7;21.208;-3.287;22.306;0.741538462;4.6;Cloudy;8;23;15.5
03/09/2018;9;2018;30.8;2.2;30.9;23.404;2.196;21.4545;0.75987013;4.6;Cloudy;9;20;14.5
04/09/2018;9;2018;31;0.2;30.65;19.505;-3.899;20.587;0.629193548;4.6;Cloudy;9;20;14.5
05/09/2018;9;2018;30.3;-0.7;29.65;21.669;2.164;18.853;0.715148515;4.5;Cloudy;8;23;15.5
06/09/2018;9;2018;29;-1.3;29.75;16.037;-5.632;20.1945;0.553;4.3;Cloudy;9;23;16
07/09/2018;9;2018;30.5;1.5;29.85;24.352;8.315;23.001;0.79842623;4.5;Cloudy;8;24;16
08/09/2018;9;2018;29.2;-1.3;27.1;21.65;-2.702;20.391;0.741438356;4.3;Cloudy;8;22;15
09/09/2018;9;2018;25;-4.2;27.15;19.132;-2.518;17.6665;0.76528;4.8;Cloudy;7;23;15
10/09/2018;9;2018;29.3;4.3;28.55;16.201;-2.931;19.431;0.552935154;4.5;Cloudy;9;22;15.5
11/09/2018;9;2018;27.8;-1.5;28.3;22.661;6.46;22.783;0.815143885;4.4;Cloudy;10;24;17
12/09/2018;9;2018;28.8;1;29.6;22.905;0.244;23.7925;0.7953125;4.3;Cloudy;12;27;19.5
13/09/2018;9;2018;30.4;1.6;25.65;24.68;1.775;19.0185;0.811842105;4.5;Cloudy;10;26;18
14/09/2018;9;2018;20.9;-9.5;22.75;13.357;-11.323;16.3295;0.639090909;4.9;Cloudy;11;23;17
15/09/2018;9;2018;24.6;3.7;26.6;19.302;5.945;19.39;0.784634146;4.9;Cloudy;12;23;17.5
16/09/2018;9;2018;28.6;4;23.85;19.478;0.176;16.1005;0.681048951;4.3;Cloudy;12;25;18.5
17/09/2018;9;2018;19.1;-9.5;21.65;12.723;-6.755;15.275;0.666125654;4.9;Cloudy;13;24;18.5
18/09/2018;9;2018;24.2;5.1;25.6;17.827;5.104;19.643;0.736652893;4.9;Cloudy;12;24;18
19/09/2018;9;2018;27;2.8;25.05;21.459;3.632;19.2115;0.794777778;4.3;Cloudy;11;25;18
20/09/2018;9;2018;23.1;-3.9;19.75;16.964;-4.495;13.917;0.734372294;5;Cloudy;12;22;17
21/09/2018;9;2018;16.4;-6.7;17.75;10.87;-6.094;12.043;0.662804878;4.9;Cloudy;12;21;16.5
22/09/2018;9;2018;19.1;2.7;21.85;13.216;2.346;12.4295;0.691937173;4.9;Cloudy;11;22;16.5
23/09/2018;9;2018;24.6;5.5;27.1;11.643;-1.573;16.5255;0.473292683;4.9;Cloudy;10;23;16.5
24/09/2018;9;2018;29.6;5;29;21.408;9.765;21.9225;0.723243243;4.7;Cloudy;10;24;17
25/09/2018;9;2018;28.4;-1.2;28.45;22.437;1.029;22.3715;0.790035211;5;Cloudy;10;23;16.5
26/09/2018;9;2018;28.5;0.1;20.05;22.306;-0.131;13.591;0.782666667;4.9;Cloudy;10;24;17
27/09/2018;9;2018;11.6;-16.9;19.85;4.876;-17.43;11.324;0.420344828;4.8;Cloudy;12;23;17.5
28/09/2018;9;2018;28.1;16.5;30.65;17.772;12.896;22.587;0.632455516;4.9;Cloudy;12;28;20
29/09/2018;9;2018;33.2;5.1;27.65;27.402;9.63;23.742;0.825361446;4.9;Fine;15;25;20
30/09/2018;9;2018;22.1;-11.1;27.6;20.082;-7.32;22.8775;0.908687783;4.9;Fine;15;25;20
01/10/2018;10;2018;33.1;11;27.95;25.673;5.591;19.085;0.775619335;4.7;Fine;9;22;15.5
02/10/2018;10;2018;22.8;-10.3;20.1;12.497;-13.176;10.568;0.548114035;5;Cloudy;8;23;15.5
03/10/2018;10;2018;17.4;-5.4;24.5;8.639;-3.858;15.511;0.496494253;4.9;Cloudy;10;22;16
04/10/2018;10;2018;31.6;14.2;31;22.383;13.744;20.7395;0.708322785;4.8;Cloudy;9;23;16
05/10/2018;10;2018;30.4;-1.2;31.1;19.096;-3.287;21.013;0.628157895;4.9;Cloudy;12;24;18
06/10/2018;10;2018;31.8;1.4;30.2;22.93;3.834;22.5495;0.721069182;4.6;Cloudy;10;27;18.5
07/10/2018;10;2018;28.6;-3.2;30.05;22.169;-0.761;23.7285;0.77513986;4.9;Cloudy;12;24;18
08/10/2018;10;2018;31.5;2.9;32.75;25.288;3.119;25.5855;0.802793651;4.6;Cloudy;12;28;20
09/10/2018;10;2018;34;2.5;34.25;25.883;0.595;24.7275;0.761264706;4.9;Fine;11;23;17
10/10/2018;10;2018;34.5;0.5;34.3;23.572;-2.311;23.368;0.683246377;4.9;Fine;7;26;16.5
11/10/2018;10;2018;34.1;-0.4;33.2;23.164;-0.408;24.8795;0.679296188;4.9;Fine;13;25;19
12/10/2018;10;2018;32.3;-1.8;31.05;26.595;3.431;23.044;0.823374613;4.9;Cloudy;12;23;17.5
13/10/2018;10;2018;29.8;-2.5;31.35;19.493;-7.102;23.0605;0.654127517;5;Cloudy;10;23;16.5
14/10/2018;10;2018;32.9;3.1;32.15;26.628;7.135;26.381;0.809361702;4.7;Cloudy;10;24;17
15/10/2018;10;2018;31.4;-1.5;27.75;26.134;-0.494;22.2495;0.832292994;4.6;Cloudy;12;27;19.5
16/10/2018;10;2018;24.1;-7.3;17.5;18.365;-7.769;12.187;0.762033195;5;Cloudy;18;25;21.5
17/10/2018;10;2018;10.9;-13.2;9.2;6.009;-12.356;4.7495;0.551284404;3.7;Cloudy;16;23;19.5
18/10/2018;10;2018;7.5;-3.4;15.5;3.49;-2.519;8.5575;0.465333333;2.7;Cloudy;13;19;16
19/10/2018;10;2018;23.5;16;26.7;13.625;10.135;15.85;0.579787234;5;Cloudy;11;23;17
20/10/2018;10;2018;29.9;6.4;31.8;18.075;4.45;19.5875;0.60451505;5;Cloudy;11;24;17.5
21/10/2018;10;2018;33.7;3.8;33.95;21.1;3.025;23.503;0.62611276;4.8;Fine;10;25;17.5
22/10/2018;10;2018;34.2;0.5;34.05;25.906;4.806;26.6865;0.75748538;4.8;Fine;11;29;20
23/10/2018;10;2018;33.9;-0.3;33.7;27.467;1.561;28.016;0.810235988;4.7;Fine;10;27;18.5
24/10/2018;10;2018;33.5;-0.4;33.55;28.565;1.098;27.766;0.852686567;4.7;Fine;11;33;22
25/10/2018;10;2018;33.6;0.1;33.05;26.967;-1.598;27.06;0.802589286;4.7;Fine;13;31;22
26/10/2018;10;2018;32.5;-1.1;33.3;27.153;0.186;26.6635;0.835476923;4.6;Cloudy;11;34;22.5
27/10/2018;10;2018;34.1;1.6;35.35;26.174;-0.979;26.1695;0.767565982;4.9;Fine;16;26;21
28/10/2018;10;2018;36.6;2.5;36.6;26.165;-0.009;29.1915;0.71489071;5;Fine;14;25;19.5
