Date;Mes;Ano;Gen;subGen;mmGen;Exp;subExp;mmExp;PP;Cond;Temp min;Temp max;Temp med
02/08/2017;8;2017;22.089;-1.085;22.3585;18.557;0.277;18.6955;4.694;Cloudy;14;26;20
03/08/2017;8;2017;22.628;0.539;19.483;18.834;-6.109;15.7795;3.4;Cloudy;17;26;21.5
04/08/2017;8;2017;16.338;-6.29;17.393;12.725;1.526;13.488;3.95;Cloudy;17;27;22
05/08/2017;8;2017;18.448;2.11;13.954;14.251;-9.073;9.7145;4.838;Cloudy;17;28;22.5
06/08/2017;8;2017;9.46;-8.988;12.8445;5.178;7.316;8.836;4.184;Cloudy;22;26;24
07/08/2017;8;2017;16.229;6.769;20.1365;12.494;8.142;16.565;4.098;Cloudy;21;28;24.5
08/08/2017;8;2017;24.044;7.815;24.4125;20.636;0.76;21.016;3.515;Fine;17;30;23.5
09/08/2017;8;2017;24.781;0.737;22.43;21.396;-4.657;19.0675;4.11;Fine;14;26;20
10/08/2017;8;2017;20.079;-4.702;21.268;16.739;2.076;17.777;4.848;Cloudy;17;27;22
11/08/2017;8;2017;22.457;2.378;23.239;18.815;-0.643;18.4935;5.057;Cloudy;16;27;21.5
12/08/2017;8;2017;24.021;1.564;16.27;18.172;-10.147;13.0985;3.602;Fine;15;27;21
13/08/2017;8;2017;8.519;-15.502;16.57;8.025;13.973;15.0115;2.594;Cloudy;13;27;20
14/08/2017;8;2017;24.621;16.102;24.48;21.998;-0.991;21.5025;3.793;Fine;13;27;20
15/08/2017;8;2017;24.339;-0.282;24.22;21.007;-0.521;20.7465;3.682;Fine;14;27;20.5
16/08/2017;8;2017;24.101;-0.238;24.3575;20.486;0.756;20.864;4.623;Fine;14;27;20.5
17/08/2017;8;2017;24.614;0.513;24.024;21.242;-1.235;20.6245;4.029;Fine;15;28;21.5
18/08/2017;8;2017;23.434;-1.18;24.1355;20.007;0.714;20.364;3.647;Cloudy;15;28;21.5
19/08/2017;8;2017;24.837;1.403;25.5665;20.721;0.335;20.8885;3.573;Fine;15;30;22.5
20/08/2017;8;2017;26.296;1.459;25.3955;21.056;0.492;21.302;3.792;Fine;10;25;17.5
21/08/2017;8;2017;24.495;-1.801;24.0585;21.548;-1.086;21.005;3.688;Fine;10;24;17
22/08/2017;8;2017;23.622;-0.873;24.446;20.462;1.594;21.259;4.64;Cloudy;13;27;20
23/08/2017;8;2017;25.27;1.648;25.1195;22.056;-0.332;21.89;3.757;Fine;17;27;22
24/08/2017;8;2017;24.969;-0.301;25.4465;21.724;1.242;22.345;3.706;Fine;15;27;21
25/08/2017;8;2017;25.924;0.955;25.9615;22.966;-1.422;22.255;3.749;Fine;15;30;22.5
26/08/2017;8;2017;25.999;0.075;26.048;21.544;0.778;21.933;3.798;Fine;16;26;21
27/08/2017;8;2017;26.097;0.098;25.5705;22.322;-0.763;21.9405;4.001;Fine;13;26;19.5
28/08/2017;8;2017;25.044;-1.053;23.598;21.559;-2.53;20.294;3.777;Fine;14;27;20.5
29/08/2017;8;2017;22.152;-2.892;23.6635;19.029;2.561;20.3095;4.775;Cloudy;15;27;21
30/08/2017;8;2017;25.175;3.023;24.33;21.59;-2.066;20.557;4.089;Fine;15;27;21
31/08/2017;8;2017;23.485;-1.69;23.6735;19.524;0.762;19.905;4.065;Cloudy;14;27;20.5
01/09/2017;9;2017;23.862;0.377;25.2275;20.286;1.362;20.967;4.27;Cloudy;14;27;20.5
02/09/2017;9;2017;26.593;2.731;26.699;21.648;0.127;21.7115;3.946;Fine;15;27;21
03/09/2017;9;2017;26.805;0.212;26.8125;21.775;1.808;22.679;3.989;Fine;14;27;20.5
04/09/2017;9;2017;26.82;0.015;26.4285;23.583;-0.817;23.1745;4.058;Fine;14;28;21
05/09/2017;9;2017;26.037;-0.783;26.3675;22.766;0.874;23.203;3.832;Fine;15;29;22
06/09/2017;9;2017;26.698;0.661;26.5935;23.64;-0.6;23.34;3.832;Fine;15;30;22.5
07/09/2017;9;2017;26.489;-0.209;26.68;23.04;0.738;23.409;3.971;Fine;14;28;21
08/09/2017;9;2017;26.871;0.382;26.3115;23.778;-2.591;22.4825;3.867;Fine;16;27;21.5
09/09/2017;9;2017;25.752;-1.119;26.3005;21.187;1.047;21.7105;3.941;Fine;15;27;21
10/09/2017;9;2017;26.849;1.097;25.8915;22.234;-0.775;21.8465;5.051;Fine;18;27;22.5
11/09/2017;9;2017;24.934;-1.915;24.876;21.459;-0.057;21.4305;5.057;Cloudy;16;28;22
12/09/2017;9;2017;24.818;-0.116;24.033;21.402;-1.203;20.8005;4.668;Cloudy;18;28;23
13/09/2017;9;2017;23.248;-1.57;24.3445;20.199;1.873;21.1355;4.846;Cloudy;21;28;24.5
14/09/2017;9;2017;25.441;2.193;25.6995;22.072;-1.146;21.499;3.78;Fine;19;33;26
15/09/2017;9;2017;25.958;0.517;24.6455;20.926;-2.524;19.664;3.967;Fine;18;28;23
16/09/2017;9;2017;23.333;-2.625;25.031;18.402;3.307;20.0555;3.946;Cloudy;16;27;21.5
17/09/2017;9;2017;26.729;3.396;25.741;21.709;-0.232;21.593;4.16;Fine;14;29;21.5
18/09/2017;9;2017;24.753;-1.976;17.26;21.477;-14.83;14.062;4.47;Cloudy;16;28;22
19/09/2017;9;2017;9.767;-14.986;18.5955;6.647;16.868;15.081;1.947;Cloudy;22;24;23
20/09/2017;9;2017;27.424;17.657;28.1275;23.515;1.484;24.257;4.2;Fine;19;28;23.5
21/09/2017;9;2017;28.831;1.407;27.8065;24.999;-1.415;24.2915;4.042;Fine;16;28;22
22/09/2017;9;2017;26.782;-2.049;27.911;23.584;-0.96;23.104;4.271;Fine;19;29;24
23/09/2017;9;2017;29.04;2.258;28.7455;22.624;0.91;23.079;4.004;Fine;20;28;24
24/09/2017;9;2017;28.451;-0.589;28.4885;23.534;1.426;24.247;4.121;Fine;18;28;23
25/09/2017;9;2017;28.526;0.075;28.521;24.96;-0.429;24.7455;4.086;Fine;15;28;21.5
26/09/2017;9;2017;28.516;-0.01;28.5455;24.531;0.157;24.6095;4.143;Fine;15;29;22
27/09/2017;9;2017;28.575;0.059;29.1005;24.688;1.211;25.2935;4.599;Fine;17;30;23.5
28/09/2017;9;2017;29.626;1.051;28.4145;25.899;-2.455;24.6715;4.102;Fine;21;28;24.5
29/09/2017;9;2017;27.203;-2.423;25.175;23.444;-6.613;20.1375;4.857;Fine;18;29;23.5
30/09/2017;9;2017;23.147;-4.056;19.6955;16.831;-7.088;13.287;5.003;Cloudy;20;30;25
01/10/2017;10;2017;16.244;-6.903;20.5;9.743;6.871;13.1785;4.775;Cloudy;24;29;26.5
02/10/2017;10;2017;24.756;8.512;26.7865;16.614;8.551;20.8895;5.059;Cloudy;24;29;26.5
03/10/2017;10;2017;28.817;4.061;29.191;25.165;-0.124;25.103;4.127;Fine;22;29;25.5
04/10/2017;10;2017;29.565;0.748;29.2385;25.041;-0.111;24.9855;4.213;Fine;23;29;26
05/10/2017;10;2017;28.912;-0.653;28.636;24.93;-0.631;24.6145;4.24;Fine;24;30;27
06/10/2017;10;2017;28.36;-0.552;27.437;24.299;-4.836;21.881;4.813;Fine;23;30;26.5
07/10/2017;10;2017;26.514;-1.846;28.3625;19.463;2.718;20.822;4.184;Fine;23;30;26.5
08/10/2017;10;2017;30.211;3.697;30.4495;22.181;4.369;24.3655;4.735;Fine;24;30;27
09/10/2017;10;2017;30.688;0.477;28.885;26.55;-3.74;24.68;4.182;Fine;22;29;25.5
10/10/2017;10;2017;27.082;-3.606;27.6745;22.81;1.457;23.5385;4.429;Fine;18;30;24
11/10/2017;10;2017;28.267;1.185;29.4335;24.267;2.336;25.435;4.872;Fine;22;30;26
12/10/2017;10;2017;30.6;2.333;30.175;26.603;-0.945;26.1305;4.758;Fine;23;30;26.5
13/10/2017;10;2017;29.75;-0.85;28.1605;25.658;-6.373;22.4715;4.243;Fine;23;30;26.5
14/10/2017;10;2017;26.571;-3.179;24.446;19.285;-3.195;17.6875;5.055;Fine;23;30;26.5
15/10/2017;10;2017;22.321;-4.25;13.702;16.09;-13.637;9.2715;5.059;Cloudy;23;30;26.5
16/10/2017;10;2017;5.083;-17.238;7.9975;2.453;5.268;5.087;1.335;Showers;21;23;22
17/10/2017;10;2017;10.912;5.829;12.0535;7.721;1.724;8.583;3.936;Cloudy;19;26;22.5
18/10/2017;10;2017;13.195;2.283;10.934;9.445;-4.155;7.3675;4.008;Cloudy;20;25;22.5
19/10/2017;10;2017;8.673;-4.522;17.818;5.29;17.943;14.2615;2.603;Cloudy;23;27;25
20/10/2017;10;2017;26.963;18.29;23.312;23.233;-11.038;17.714;4.844;Fine;22;29;25.5
21/10/2017;10;2017;19.661;-7.302;18.9265;12.195;-3.382;10.504;5.052;Cloudy;22;29;25.5
22/10/2017;10;2017;18.192;-1.469;24.209;8.813;17.62;17.623;5.071;Cloudy;21;27;24
23/10/2017;10;2017;30.226;12.034;28.8585;26.433;-4.069;24.3985;4.924;Fine;20;29;24.5
24/10/2017;10;2017;27.491;-2.735;29.287;22.364;4.325;24.5265;4.803;Fine;22;28;25
25/10/2017;10;2017;31.083;3.592;30.6765;26.689;-0.554;26.412;4.654;Fine;22;29;25.5
26/10/2017;10;2017;30.27;-0.813;31.088;26.135;0.98;26.625;4.32;Fine;21;29;25
27/10/2017;10;2017;31.906;1.636;31.316;27.115;-3.716;25.257;4.254;Fine;20;64;42
28/10/2017;10;2017;30.726;-1.18;29.782;23.399;-0.923;22.9375;4.255;Fine;21;30;25.5
29/10/2017;10;2017;28.838;-1.888;25.4015;22.476;-4.641;20.1555;5.052;Fine;22;31;26.5
30/10/2017;10;2017;21.965;-6.873;22.109;17.835;-0.283;17.6935;5.057;Cloudy;25;30;27.5
31/10/2017;10;2017;22.253;0.288;21.321;17.552;-1.958;16.573;5.07;Cloudy;25;31;28
01/11/2017;11;2017;20.389;-1.864;24.7565;15.594;8.752;19.97;5.061;Cloudy;24;30;27
02/11/2017;11;2017;29.124;8.735;30.086;24.346;2.295;25.4935;4.531;Fine;24;30;27
03/11/2017;11;2017;31.048;1.924;30.027;26.641;-5.952;23.665;5.062;Fine;25;31;28
04/11/2017;11;2017;29.006;-2.042;30.4085;20.689;2.675;22.0265;4.41;Fine;23;30;26.5
05/11/2017;11;2017;31.811;2.805;32.116;23.364;4.688;25.708;4.736;Fine;20;30;25
06/11/2017;11;2017;32.421;0.61;32.093;28.052;-0.85;27.627;4.834;Fine;23;30;26.5
07/11/2017;11;2017;31.765;-0.656;30.6315;27.202;-2.16;26.122;4.238;Fine;21;31;26
08/11/2017;11;2017;29.498;-2.267;21.139;25.042;-15.584;17.25;4.41;Fine;23;31;27
09/11/2017;11;2017;12.78;-16.718;14.272;9.458;2.497;10.7065;4.612;Cloudy;24;29;26.5
10/11/2017;11;2017;15.764;2.984;22.156;11.955;9.786;16.848;4.567;Cloudy;23;30;26.5
11/11/2017;11;2017;28.548;12.784;27.431;21.741;-3.165;20.1585;5.063;Fine;20;30;25
12/11/2017;11;2017;26.314;-2.234;26.565;18.576;3.027;20.0895;5.019;Fine;22;30;26
13/11/2017;11;2017;26.816;0.502;20.3805;21.603;-11.288;15.959;5.055;Fine;22;30;26
14/11/2017;11;2017;13.945;-12.871;20.77;10.315;12.883;16.7565;3.782;Cloudy;22;28;25
15/11/2017;11;2017;27.595;13.65;28.6645;23.198;1.998;24.197;4.901;Fine;21;30;25.5
16/11/2017;11;2017;29.734;2.139;29.524;25.196;-0.901;24.7455;5.08;Fine;22;30;26
17/11/2017;11;2017;29.314;-0.42;30.118;24.295;-1.358;23.616;5.064;Fine;22;30;26
18/11/2017;11;2017;30.922;1.608;31.2645;22.937;1.229;23.5515;4.412;Fine;23;30;26.5
19/11/2017;11;2017;31.607;0.685;30.5635;24.166;-0.286;24.023;5.055;Fine;23;30;26.5
20/11/2017;11;2017;29.52;-2.087;20.8655;23.88;-15.929;15.9155;5.054;Fine;25;30;27.5
21/11/2017;11;2017;12.211;-17.309;18.542;7.951;12.496;14.199;2.781;Cloudy;23;27;25
22/11/2017;11;2017;24.873;12.662;24.9815;20.447;0.637;20.7655;5.064;Cloudy;22;30;26
23/11/2017;11;2017;25.09;0.217;28.4295;21.084;6.12;24.144;5.037;Cloudy;20;29;24.5
24/11/2017;11;2017;31.769;6.679;32.4215;27.204;-3.71;25.349;4.334;Fine;23;29;26
25/11/2017;11;2017;33.074;1.305;33.1785;23.494;2.358;24.673;4.619;Fine;24;30;27
26/11/2017;11;2017;33.283;0.209;31.116;25.852;-1.884;24.91;4.506;Fine;23;30;26.5
27/11/2017;11;2017;28.949;-4.334;24.5145;23.968;-8.475;19.7305;4.942;Fine;23;31;27
28/11/2017;11;2017;20.08;-8.869;23.81;15.493;6.668;18.827;4.999;Cloudy;24;30;27
29/11/2017;11;2017;27.54;7.46;29.317;22.161;4.022;24.172;5.052;Fine;22;31;26.5
30/11/2017;11;2017;31.094;3.554;26.36;26.183;-10.676;20.845;5.053;Fine;24;30;27
01/12/2017;12;2017;21.626;-9.468;26.496;15.507;7.03;19.022;5.055;Cloudy;24;30;27
02/12/2017;12;2017;31.366;9.74;27.379;22.537;-7.814;18.63;4.954;Fine;25;31;28
03/12/2017;12;2017;23.392;-7.974;27.319;14.723;11.653;20.5495;4.396;Cloudy;26;32;29
04/12/2017;12;2017;31.246;7.854;29.538;26.376;-4.165;24.2935;4.758;Fine;23;31;27
05/12/2017;12;2017;27.83;-3.416;30.5735;22.211;5.356;24.889;5.053;Fine;22;34;28
06/12/2017;12;2017;33.317;5.487;32.139;27.567;-2.925;26.1045;4.343;Fine;23;33;28
07/12/2017;12;2017;30.961;-2.356;30.33;24.642;0.366;24.825;5.057;Fine;26;33;29.5
08/12/2017;12;2017;29.699;-1.262;30.8895;25.008;-2.233;23.8915;4.392;Fine;26;32;29
09/12/2017;12;2017;32.08;2.381;32.9275;22.775;1.842;23.696;4.85;Fine;25;31;28
10/12/2017;12;2017;33.775;1.695;33.1815;24.617;1.835;25.5345;4.405;Fine;22;32;27
11/12/2017;12;2017;32.588;-1.187;30.26;26.452;-3.085;24.9095;5.039;Fine;23;32;27.5
12/12/2017;12;2017;27.932;-4.656;29.859;23.367;3.156;24.945;5.06;Fine;20;31;25.5
13/12/2017;12;2017;31.786;3.854;32.192;26.523;0.622;26.834;4.939;Fine;23;32;27.5
14/12/2017;12;2017;32.598;0.812;33.2145;27.145;1.423;27.8565;4.874;Fine;23;31;27
15/12/2017;12;2017;33.831;1.233;31.443;28.568;-9.614;23.761;4.525;Fine;23;31;27
16/12/2017;12;2017;29.055;-4.776;29.607;18.954;2.245;20.0765;5.059;Fine;24;33;28.5
17/12/2017;12;2017;30.159;1.104;31.9175;21.199;6.825;24.6115;5.054;Fine;25;32;28.5
18/12/2017;12;2017;33.676;3.517;33.5055;28.024;0.004;28.026;4.937;Fine;22;32;27
19/12/2017;12;2017;33.335;-0.341;32.6605;28.028;-1.639;27.2085;4.377;Fine;24;32;28
20/12/2017;12;2017;31.986;-1.349;33.02;26.389;2.271;27.5245;4.827;Fine;23;32;27.5
21/12/2017;12;2017;34.054;2.068;33.591;28.66;-2.451;27.4345;4.49;Fine;26;31;28.5
22/12/2017;12;2017;33.128;-0.926;31.9665;26.209;-3.972;24.223;5.058;Fine;23;32;27.5
23/12/2017;12;2017;30.805;-2.323;32.4565;22.237;-3.031;20.7215;5.055;Fine;24;32;28
24/12/2017;12;2017;34.108;3.303;33.316;19.206;2.794;20.603;4.577;Fine;24;32;28
25/12/2017;12;2017;32.524;-1.584;32.978;22;2.215;23.1075;4.385;Fine;24;32;28
26/12/2017;12;2017;33.432;0.908;32.847;24.215;-0.685;23.8725;4.563;Fine;23;32;27.5
27/12/2017;12;2017;32.262;-1.17;31.809;23.53;-1.72;22.67;5.068;Fine;23;32;27.5
28/12/2017;12;2017;31.356;-0.906;31.01;21.81;-0.23;21.695;5.053;Fine;26;32;29
29/12/2017;12;2017;30.664;-0.692;32.2375;21.58;2.702;22.931;5.06;Fine;26;33;29.5
30/12/2017;12;2017;33.811;3.147;32.4985;24.282;-2.665;22.9495;4.357;Fine;25;33;29
31/12/2017;12;2017;31.186;-2.625;30.7845;21.617;-1.808;20.713;5.051;Fine;26;33;29.5
01/01/2018;1;2018;30.383;-0.803;25.307;19.809;-3.677;17.9705;4.967;Fine;27;34;30.5
02/01/2018;1;2018;20.231;-10.152;24.2055;16.132;5.992;19.128;5.069;Cloudy;27;33;30
03/01/2018;1;2018;28.18;7.949;25.045;22.124;-6.379;18.9345;4.728;Fine;23;36;29.5
04/01/2018;1;2018;21.91;-6.27;24.4925;15.745;5.442;18.466;5.078;Cloudy;27;33;30
07/01/2018;1;2018;27.075;5.165;26.4845;21.187;-0.92;20.727;4.507;Fine;24;32;28
08/01/2018;1;2018;25.894;-1.181;29.8565;20.267;6.825;23.6795;5.05;Fine;23;31;27
09/01/2018;1;2018;33.819;7.925;33.267;27.092;-1.016;26.584;4.644;Fine;25;31;28
10/01/2018;1;2018;32.715;-1.104;32.7355;26.076;0.103;26.1275;4.809;Fine;24;32;28
11/01/2018;1;2018;32.756;0.041;29.298;26.179;-5.535;23.4115;5.011;Fine;23;31;27
12/01/2018;1;2018;25.84;-6.916;29.03;20.644;2.56;21.924;5.076;Fine;25;31;28
13/01/2018;1;2018;32.22;6.38;30.84;23.204;-2.621;21.8935;4.836;Fine;25;31;28
14/01/2018;1;2018;29.46;-2.76;25.608;20.583;-2.776;19.195;4.562;Fine;24;33;28.5
15/01/2018;1;2018;21.756;-7.704;19.5595;17.807;-5.184;15.215;5.077;Cloudy;26;33;29.5
16/01/2018;1;2018;17.363;-4.393;18.625;12.623;2.478;13.862;5.054;Cloudy;22;29;25.5
17/01/2018;1;2018;19.887;2.524;24.983;15.101;9.424;19.813;5.053;Cloudy;25;32;28.5
18/01/2018;1;2018;30.079;10.192;28.443;24.525;-3.797;22.6265;4.658;Fine;23;32;27.5
19/01/2018;1;2018;26.807;-3.272;30.4845;20.728;4.57;23.013;4.955;Fine;21;31;26
20/01/2018;1;2018;34.162;7.355;28.3025;25.298;-11.425;19.5855;4.503;Fine;22;31;26.5
21/01/2018;1;2018;22.443;-11.719;22.5465;13.873;3.888;15.817;3.788;Cloudy;24;31;27.5
22/01/2018;1;2018;22.65;0.207;22.0575;17.761;-1.445;17.0385;4.519;Cloudy;25;31;28
23/01/2018;1;2018;21.465;-1.185;18.934;16.316;-4.444;14.094;5.049;Cloudy;26;33;29.5
24/01/2018;1;2018;16.403;-5.062;13.191;11.872;-5.705;9.0195;3.584;Cloudy;23;30;26.5
25/01/2018;1;2018;9.979;-6.424;15.795;6.167;7.513;9.9235;5.057;Cloudy;25;30;27.5
26/01/2018;1;2018;21.611;11.632;24.0685;13.68;4.058;15.709;5.049;Cloudy;25;31;28
27/01/2018;1;2018;26.526;4.915;27.145;17.738;1.874;18.675;5.053;Fine;24;32;28
28/01/2018;1;2018;27.764;1.238;29.678;19.612;5.65;22.437;5.064;Fine;24;32;28
29/01/2018;1;2018;31.592;3.828;30.6255;25.262;-0.653;24.9355;4.693;Fine;25;31;28
30/01/2018;1;2018;29.659;-1.933;29.435;24.609;-1.16;24.029;5.009;Fine;23;31;27
31/01/2018;1;2018;29.211;-0.448;30.7195;23.449;2.947;24.9225;4.653;Fine;26;32;29
01/02/2018;2;2018;32.228;3.017;31.96;26.396;-0.294;26.249;4.273;Fine;25;34;29.5
02/02/2018;2;2018;31.692;-0.536;30.855;26.102;-5.527;23.3385;4.644;Fine;25;32;28.5
03/02/2018;2;2018;30.018;-1.674;21.6265;20.575;-13.392;13.879;4.314;Fine;26;33;29.5
04/02/2018;2;2018;13.235;-16.783;11.786;7.183;-1.728;6.319;4.318;Cloudy;24;30;27
05/02/2018;2;2018;10.337;-2.898;15.8395;5.455;10.574;10.742;2.733;Cloudy;23;28;25.5
06/02/2018;2;2018;21.342;11.005;22.686;16.029;2.898;17.478;5.061;Cloudy;25;31;28
07/02/2018;2;2018;24.03;2.688;23.422;18.927;-0.568;18.643;5.055;Fine;24;31;27.5
08/02/2018;2;2018;22.814;-1.216;24.477;18.359;1.632;19.175;5.064;Cloudy;22;31;26.5
09/02/2018;2;2018;26.14;3.326;28.851;19.991;3.273;21.6275;5.051;Fine;22;31;26.5
10/02/2018;2;2018;31.562;5.422;32.052;23.264;1.29;23.909;5.057;Fine;22;31;26.5
11/02/2018;2;2018;32.542;0.98;32.282;24.554;2.3;25.704;4.32;Fine;19;32;25.5
12/02/2018;2;2018;32.022;-0.52;31.537;26.854;-2.093;25.8075;4.274;Fine;19;32;25.5
13/02/2018;2;2018;31.052;-0.97;30.797;24.761;-0.105;24.7085;4.152;Fine;22;35;28.5
14/02/2018;2;2018;30.542;-0.51;30.0005;24.656;-0.39;24.461;4.112;Fine;25;35;30
15/02/2018;2;2018;29.459;-1.083;27.9385;24.266;-3.406;22.563;4.523;Fine;26;34;30
16/02/2018;2;2018;26.418;-3.041;26.2475;20.86;-2.289;19.7155;4.642;Fine;27;35;31
17/02/2018;2;2018;26.077;-0.341;28.1205;18.571;2.083;19.6125;4.647;Fine;24;34;29
18/02/2018;2;2018;30.164;4.087;28.5855;20.654;0.999;21.1535;4.726;Fine;26;34;30
19/02/2018;2;2018;27.007;-3.157;23.2315;21.653;-3.056;20.125;5.027;Fine;26;34;30
20/02/2018;2;2018;19.456;-7.551;19.5315;18.597;-2.965;17.1145;0.792;Cloudy;21;31;26
21/02/2018;2;2018;19.607;0.151;19.121;15.632;-0.789;15.2375;4.874;Cloudy;20;30;25
22/02/2018;2;2018;18.635;-0.972;14.051;14.843;-5.746;11.97;5.057;Cloudy;24;30;27
23/02/2018;2;2018;9.467;-9.168;7.507;9.097;-3.963;7.1155;2.006;Cloudy;22;27;24.5
24/02/2018;2;2018;5.547;-3.92;12.1405;5.134;8.06;9.164;0.436;Cloudy;22;26;24
25/02/2018;2;2018;18.734;13.187;18.8845;13.194;2.393;14.3905;4.954;Cloudy;23;31;27
26/02/2018;2;2018;19.035;0.301;19.4715;15.587;0.117;15.6455;5.05;Cloudy;24;31;27.5
27/02/2018;2;2018;19.908;0.873;13.241;15.704;-12.043;9.6825;5.061;Cloudy;25;31;28
28/02/2018;2;2018;6.574;-13.334;7.1405;3.661;0.525;3.9235;2.383;Cloudy;23;27;25
01/03/2018;3;2018;7.707;1.133;12.8365;4.186;9.228;8.8;2.053;Cloudy;24;28;26
02/03/2018;3;2018;17.966;10.259;21.242;13.414;2.921;14.8745;5.061;Cloudy;21;30;25.5
03/03/2018;3;2018;24.518;6.552;24.549;16.335;0.816;16.743;4.938;Fine;26;30;28
04/03/2018;3;2018;24.58;0.062;22.656;17.151;-0.135;17.0835;5.052;Fine;24;30;27
05/03/2018;3;2018;20.732;-3.848;25.1775;17.016;7.519;20.7755;5.047;Cloudy;25;31;28
06/03/2018;3;2018;29.623;8.891;26.563;24.535;-5.629;21.7205;5.058;Fine;25;31;28
07/03/2018;3;2018;23.503;-6.12;15.4995;18.906;-14.741;11.5355;5.085;Cloudy;24;32;28
08/03/2018;3;2018;7.496;-16.007;12.64;4.165;9.433;8.8815;2.264;Cloudy;24;28;26
09/03/2018;3;2018;17.784;10.288;20.726;13.598;2.542;14.869;4.043;Cloudy;23;30;26.5
10/03/2018;3;2018;23.668;5.884;21.6085;16.14;-4.863;13.7085;5.057;Cloudy;23;31;27
11/03/2018;3;2018;19.549;-4.119;22.2215;11.277;8.978;15.766;5.055;Cloudy;24;31;27.5
12/03/2018;3;2018;24.894;5.345;25.496;20.255;0.69;20.6;5.052;Fine;20;30;25
13/03/2018;3;2018;26.098;1.204;27.555;20.945;3.219;22.5545;4.975;Fine;20;31;25.5
14/03/2018;3;2018;29.012;2.914;28.094;24.164;-1.431;23.4485;4.642;Fine;21;31;26
15/03/2018;3;2018;27.176;-1.836;27.925;22.733;1.027;23.2465;4.362;Fine;21;31;26
16/03/2018;3;2018;28.674;1.498;28.7765;23.76;-3.066;22.227;4.095;Fine;26;31;28.5
17/03/2018;3;2018;28.879;0.205;26.2425;20.694;-4.742;18.323;4.068;Fine;23;31;27
18/03/2018;3;2018;23.606;-5.273;24.349;15.952;4.241;18.0725;4.833;Cloudy;24;31;27.5
19/03/2018;3;2018;25.092;1.486;25.812;20.193;1.463;20.9245;5.051;Fine;24;32;28
20/03/2018;3;2018;26.532;1.44;21.281;21.656;-9.439;16.9365;4.557;Fine;24;31;27.5
21/03/2018;3;2018;16.03;-10.502;16.5085;12.217;0.491;12.4625;5.061;Cloudy;25;30;27.5
22/03/2018;3;2018;16.987;0.957;12.854;12.708;-7.453;8.9815;4.707;Cloudy;22;30;26
23/03/2018;3;2018;8.721;-8.266;10.9725;5.255;0.828;5.669;1.748;Cloudy;24;28;26
24/03/2018;3;2018;13.224;4.503;13.514;6.083;2.09;7.128;4.421;Cloudy;24;29;26.5
25/03/2018;3;2018;13.804;0.58;8.4745;8.173;-7.101;4.6225;4.527;Cloudy;23;29;26
26/03/2018;3;2018;3.145;-10.659;7.961;1.072;7.731;4.9375;1.649;Showers;24;25;24.5
27/03/2018;3;2018;12.777;9.632;13.8765;8.803;1.506;9.556;3.782;Cloudy;23;28;25.5
28/03/2018;3;2018;14.976;2.199;21.013;10.309;12.369;16.4935;3.896;Cloudy;24;30;27
29/03/2018;3;2018;27.05;12.074;26.3715;22.678;-6.138;19.609;4.012;Fine;22;31;26.5
30/03/2018;3;2018;25.693;-1.357;21.594;16.54;-7.073;13.0035;3.81;Fine;23;33;28
31/03/2018;3;2018;17.495;-8.198;17.5465;9.467;0.956;9.945;4.44;Cloudy;25;32;28.5
01/04/2018;4;2018;17.598;0.103;15.0425;10.423;-4.447;8.1995;5.071;Cloudy;26;32;29
02/04/2018;4;2018;12.487;-5.111;13.223;5.976;4.272;8.112;4.516;Cloudy;25;30;27.5
03/04/2018;4;2018;13.959;1.472;15.08;10.248;2.047;11.2715;4.741;Cloudy;24;30;27
04/04/2018;4;2018;16.201;2.242;16.773;12.295;1.608;13.099;4.81;Cloudy;25;29;27
05/04/2018;4;2018;17.345;1.144;17.063;13.903;-1.337;13.2345;4.821;Cloudy;23;29;26
06/04/2018;4;2018;16.781;-0.564;18.545;12.566;0.536;12.834;4.66;Cloudy;23;29;26
07/04/2018;4;2018;20.309;3.528;22.0865;13.102;2.937;14.5705;4.866;Cloudy;23;31;27
08/04/2018;4;2018;23.864;3.555;23.0555;16.039;1.775;16.9265;4.355;Fine;23;31;27
09/04/2018;4;2018;22.247;-1.617;20.831;17.814;-2.916;16.356;4.444;Cloudy;24;31;27.5
10/04/2018;4;2018;19.415;-2.832;18.15;14.898;-2.361;13.7175;4.322;Cloudy;21;31;26
11/04/2018;4;2018;16.885;-2.53;21.163;12.537;8.924;16.999;4.57;Cloudy;20;29;24.5
12/04/2018;4;2018;25.441;8.556;22.551;21.461;-6.498;18.212;4.277;Fine;20;29;24.5
13/04/2018;4;2018;19.661;-5.78;17.8715;14.963;-4.531;12.6975;4.459;Cloudy;22;30;26
14/04/2018;4;2018;16.082;-3.579;19.712;10.432;5.924;13.394;4.894;Cloudy;23;30;26.5
15/04/2018;4;2018;23.342;7.26;24.0805;16.356;4.104;18.408;4.436;Fine;22;31;26.5
16/04/2018;4;2018;24.819;1.477;23.7735;20.46;-1.715;19.6025;4.358;Fine;21;30;25.5
17/04/2018;4;2018;22.728;-2.091;23.3575;18.745;0.797;19.1435;4.419;Fine;22;31;26.5
18/04/2018;4;2018;23.987;1.259;23.124;19.542;-1.477;18.8035;4.299;Fine;21;31;26
19/04/2018;4;2018;22.261;-1.726;21.52;18.065;-1.719;17.2055;4.595;Cloudy;20;30;25
20/04/2018;4;2018;20.779;-1.482;22.3755;16.346;0.903;16.7975;4.636;Cloudy;20;30;25
