Date;Mes;Ano;Gen;subGen;mmGen;Exp;subExp;mmExp;PP;Cond;Temp min;Temp max;Temp med;exp/gen
31/12/2017;12;2017;25.473;1.746;25.3075;18;0;18;3.348;Fine;21;33;27;0.70663055
01/01/2018;1;2018;25.142;-0.331;23.5745;18;-1;17.5;3.636;Fine;23;33;28;0.715933498
02/01/2018;1;2018;22.007;-3.135;19.6955;17;-5;14.5;3.408;Cloudy;26;34;30;0.772481483
03/01/2018;1;2018;17.384;-4.623;19.4045;12;3;13.5;3.12;Cloudy;26;35;30.5;0.690289922
04/01/2018;1;2018;21.425;4.041;17.09;15;-7;11.5;3.504;Cloudy;25;36;30.5;0.700116686
05/01/2018;1;2018;12.755;-8.67;15.7315;8;5;10.5;3.696;Showers;23;33;28;0.627205018
06/01/2018;1;2018;18.708;5.953;17.2225;13;-4;11;3.3;Cloudy;22;32;27;0.694889887
07/01/2018;1;2018;15.737;-2.971;16.095;9;2;10;3.576;Cloudy;25;30;27.5;0.571900616
08/01/2018;1;2018;16.453;0.716;18.8425;11;4;13;3.768;Cloudy;23;32;27.5;0.668571081
09/01/2018;1;2018;21.232;4.779;21.576;15;1;15.5;3.72;Cloudy;23;33;28;0.706480784
10/01/2018;1;2018;21.92;0.688;18.193;16;-7;12.5;3.588;Cloudy;23;32;27.5;0.729927007
11/01/2018;1;2018;14.466;-7.454;18.0895;9;7;12.5;3.564;Showers;24;30;27;0.622148486
12/01/2018;1;2018;21.713;7.247;22.552;16;-1;15.5;3.852;Cloudy;23;32;27.5;0.736885737
13/01/2018;1;2018;23.391;1.678;24.204;15;4;17;3.924;Cloudy;22;32;27;0.641272284
14/01/2018;1;2018;25.017;1.626;23.2485;19;-3;17.5;3.36;Fine;20;31;25.5;0.759483551
15/01/2018;1;2018;21.48;-3.537;21.5525;16;0;16;3.156;Cloudy;23;32;27.5;0.744878957
16/01/2018;1;2018;21.625;0.145;15.0045;16;-12;10;3.84;Cloudy;22;32;27;0.739884393
17/01/2018;1;2018;8.384;-13.241;10.853;4;4;6;1.92;Showers;21;26;23.5;0.477099237
18/01/2018;1;2018;13.322;4.938;8.913;8;-7;4.5;2.784;Cloudy;24;31;27.5;0.600510434
19/01/2018;1;2018;4.504;-8.818;8.0295;1;5;3.5;1.2;Showers;23;26;24.5;0.222024867
20/01/2018;1;2018;11.555;7.051;10.177;6;-2;5;3.624;Cloudy;23;29;26;0.519255733
21/01/2018;1;2018;8.799;-2.756;10.988;4;4;6;2.148;Cloudy;23;29;26;0.454597113
22/01/2018;1;2018;13.177;4.378;13.641;8;2;9;2.592;Cloudy;23;29;26;0.607118464
23/01/2018;1;2018;14.105;0.928;12.732;10;-3;8.5;3.756;Showers;24;32;28;0.708968451
24/01/2018;1;2018;11.359;-2.746;14.54;7;6;10;2.58;Showers;23;31;27;0.616251431
25/01/2018;1;2018;17.721;6.362;14.8505;13;-6;10;3.672;Cloudy;24;32;28;0.733592912
26/01/2018;1;2018;11.98;-5.741;16.236;7;6;10;1.912;Showers;24;29;26.5;0.584307179
27/01/2018;1;2018;20.492;8.512;18.3645;13;-4;11;3.468;Cloudy;24;31;27.5;0.63439391
28/01/2018;1;2018;16.237;-4.255;18.7745;9;7;12.5;3.444;Cloudy;24;31;27.5;0.554289586
29/01/2018;1;2018;21.312;5.075;21.8;16;1;16.5;3.636;Cloudy;23;32;27.5;0.750750751
30/01/2018;1;2018;22.288;0.976;19.811;17;-5;14.5;3.468;Cloudy;23;30;26.5;0.762742283
31/01/2018;1;2018;17.334;-4.954;20.545;12;6;15;3.48;Cloudy;24;31;27.5;0.692281066
01/02/2018;2;2018;23.756;6.422;24.403;18;2;19;3.216;Cloudy;22;31;26.5;0.757703317
02/02/2018;2;2018;25.05;1.294;24.9395;20;-3;18.5;3.528;Fine;23;32;27.5;0.798403194
03/02/2018;2;2018;24.829;-0.221;21.3075;17;-6;14;3.324;Fine;23;31;27;0.684683233
04/02/2018;2;2018;17.786;-7.043;14.3465;11;-5;8.5;3.9;Cloudy;25;32;28.5;0.61846396
05/02/2018;2;2018;10.907;-6.879;7.2945;6;-5;3.5;2.94;Showers;23;25;24;0.550105437
06/02/2018;2;2018;3.682;-7.225;7.9425;1;6;4;1.056;Showers;23;25;24;0.271591526
07/02/2018;2;2018;12.203;8.521;14.5135;7;5;9.5;3.276;Showers;23;30;26.5;0.573629435
08/02/2018;2;2018;16.824;4.621;16.6225;12;0;12;3.804;Showers;23;31;27;0.713266762
09/02/2018;2;2018;16.421;-0.403;18.922;12;3;13.5;3.6;Cloudy;22;29;25.5;0.730771573
10/02/2018;2;2018;21.423;5.002;22.804;15;3;16.5;3.888;Cloudy;21;30;25.5;0.700182047
11/02/2018;2;2018;24.185;2.762;24.9465;18;2;19;3.636;Cloudy;21;29;25;0.744262973
12/02/2018;2;2018;25.708;1.523;25.3315;20;0;20;3.372;Fine;19;30;24.5;0.777967948
13/02/2018;2;2018;24.955;-0.753;24.649;20;-2;19;3.216;Fine;21;31;26;0.801442597
14/02/2018;2;2018;24.343;-0.612;24.266;18;-1;17.5;3.18;Fine;22;33;27.5;0.73943228
15/02/2018;2;2018;24.189;-0.154;22.4895;17;-2;16;3.204;Fine;23;32;27.5;0.702798793
16/02/2018;2;2018;20.79;-3.399;19.9345;15;-2;14;3.456;Cloudy;24;32;28;0.721500722
17/02/2018;2;2018;19.079;-1.711;21.0265;13;3;14.5;3.948;Cloudy;23;33;28;0.681377431
18/02/2018;2;2018;22.974;3.895;23.933;16;3;17.5;3.48;Cloudy;22;32;27;0.696439453
19/02/2018;2;2018;24.892;1.918;21.8475;19;-6;16;3.396;Fine;23;31;27;0.763297445
20/02/2018;2;2018;18.803;-6.089;17.1865;13;-3;11.5;3.48;Cloudy;25;31;28;0.691379035
21/02/2018;2;2018;15.57;-3.233;12.665;10;-5;7.5;3.18;Cloudy;24;29;26.5;0.642260758
22/02/2018;2;2018;9.76;-5.81;12.1725;5;5;7.5;1.956;Cloudy;23;28;25.5;0.512295082
23/02/2018;2;2018;14.585;4.825;17.231;10;4;12;3.252;Cloudy;23;30;26.5;0.685635927
24/02/2018;2;2018;19.877;5.292;16.6585;14;-6;11;3.732;Cloudy;23;30;26.5;0.70433164
25/02/2018;2;2018;13.44;-6.437;15.8765;8;6;11;3.816;Showers;23;31;27;0.595238095
26/02/2018;2;2018;18.313;4.873;17.831;14;-2;13;3.564;Cloudy;23;32;27.5;0.764484246
27/02/2018;2;2018;17.349;-0.964;16.264;12;-1;11.5;3.864;Cloudy;24;31;27.5;0.691682518
28/02/2018;2;2018;15.179;-2.17;15.843;11;-1;10.5;2.916;Cloudy;24;31;27.5;0.724685421
01/03/2018;3;2018;16.507;1.328;16.282;10;1;10.5;3.744;Cloudy;24;31;27.5;0.605803598
02/03/2018;3;2018;16.057;-0.45;15.509;11;-3;9.5;3.672;Cloudy;24;32;28;0.685059476
03/03/2018;3;2018;14.961;-1.096;13.835;8;-1;7.5;3.444;Cloudy;23;30;26.5;0.534723615
04/03/2018;3;2018;12.709;-2.252;15.674;7;6;10;3.192;Cloudy;24;29;26.5;0.550790778
05/03/2018;3;2018;18.639;5.93;16.2545;13;-4;11;3.6;Cloudy;24;32;28;0.69746231
06/03/2018;3;2018;13.87;-4.769;12.4105;9;-2;8;3.744;Showers;22;30;26;0.64888248
07/03/2018;3;2018;10.951;-2.919;7.3285;7;-6;4;3.264;Showers;23;29;26;0.639211031
08/03/2018;3;2018;3.706;-7.245;3.432;1;0;1;1.44;Showers;24;26;25;0.269832704
09/03/2018;3;2018;3.158;-0.548;10.7765;1;12;7;1.944;Showers;24;26;25;0.316656111
10/03/2018;3;2018;18.395;15.237;15.3195;13;-7;9.5;3.708;Cloudy;22;30;26;0.706713781
11/03/2018;3;2018;12.244;-6.151;17.2415;6;12;12;2.64;Cloudy;24;28;26;0.490035936
12/03/2018;3;2018;22.239;9.995;18.157;18;-9;13.5;3.612;Cloudy;23;30;26.5;0.809388911
13/03/2018;3;2018;14.075;-8.164;17.7865;9;6;12;3.24;Cloudy;22;29;25.5;0.639431616
14/03/2018;3;2018;21.498;7.423;21.568;15;2;16;3.504;Cloudy;20;31;25.5;0.697739325
15/03/2018;3;2018;21.638;0.14;22.322;17;1;17.5;3.432;Cloudy;24;32;28;0.785654866
16/03/2018;3;2018;23.006;1.368;22.305;18;-4;16;3.492;Fine;21;32;26.5;0.78240459
17/03/2018;3;2018;21.604;-1.402;16.6095;14;-8;10;3.372;Cloudy;22;32;27;0.648028143
18/03/2018;3;2018;11.615;-9.989;12.2355;6;2;7;3.408;Cloudy;23;31;27;0.516573396
19/03/2018;3;2018;12.856;1.241;17.424;8;9;12.5;3.156;Showers;25;31;28;0.622277536
20/03/2018;3;2018;21.992;9.136;17.0585;17;-10;12;3.684;Cloudy;24;31;27.5;0.773008367
21/03/2018;3;2018;12.125;-9.867;12.214;7;1;7.5;3.444;Showers;23;31;27;0.577319588
22/03/2018;3;2018;12.303;0.178;12.4115;8;-1;7.5;3.612;Showers;23;29;26;0.650247907
23/03/2018;3;2018;12.52;0.217;9.721;7;-4;5;3.012;Cloudy;23;29;26;0.559105431
24/03/2018;3;2018;6.922;-5.598;4.326;3;-2.4;1.8;2.676;Showers;24;27;25.5;0.433400751
25/03/2018;3;2018;1.73;-5.192;5.639;0.6;5.4;3.3;0.648;Showers;23;27;25;0.346820809
26/03/2018;3;2018;9.548;7.818;8.797;6;-2;5;3.684;Showers;22;29;25.5;0.628403854
27/03/2018;3;2018;8.046;-1.502;13.8765;4;10;9;2.148;Showers;24;28;26;0.497141437
28/03/2018;3;2018;19.707;11.661;19.1455;14;-1;13.5;3.528;Cloudy;23;31;27;0.710407469
29/03/2018;3;2018;18.584;-1.123;20.697;13;4;15;3.708;Cloudy;25;31;28;0.699526474
30/03/2018;3;2018;22.81;4.226;19.6745;17;-6;14;3.12;Fine;20;31;25.5;0.745287155
31/03/2018;3;2018;16.539;-6.271;14.8155;11;-4;9;3.564;Cloudy;23;32;27.5;0.665094625
01/04/2018;4;2018;13.092;-3.447;13.4945;7;1;7.5;3.288;Showers;23;31;27;0.534677666
02/04/2018;4;2018;13.897;0.805;14.634;8;2;9;3.204;Cloudy;24;31;27.5;0.575663812
03/04/2018;4;2018;15.371;1.474;18.0995;10;6;13;3.288;Cloudy;24;31;27.5;0.65057576
04/04/2018;4;2018;20.828;5.457;20.3215;16;-2;15;3.12;Cloudy;21;30;25.5;0.768196658
05/04/2018;4;2018;19.815;-1.013;17.974;14;-3;12.5;3.504;Cloudy;22;30;26;0.706535453
06/04/2018;4;2018;16.133;-3.682;16.84;11;1;11.5;3.372;Cloudy;23;30;26.5;0.681832269
07/04/2018;4;2018;17.547;1.414;18.0425;12;0;12;3.348;Cloudy;24;31;27.5;0.683877586
08/04/2018;4;2018;18.538;0.991;15.2505;12;-4;10;3.276;Cloudy;25;32;28.5;0.64731902
09/04/2018;4;2018;11.963;-6.575;16.1335;8;7;11.5;3.168;Cloudy;25;31;28;0.66872858
10/04/2018;4;2018;20.304;8.341;20.134;15;0;15;3.204;Cloudy;24;31;27.5;0.738770686
11/04/2018;4;2018;19.964;-0.34;16.146;15;-8;11;3.348;Cloudy;22;30;26;0.751352434
12/04/2018;4;2018;12.328;-7.636;14.0795;7;5;9.5;2.808;Cloudy;23;29;26;0.567813108
13/04/2018;4;2018;15.831;3.503;16.6075;12;-1;11.5;3.252;Cloudy;23;31;27;0.758006443
14/04/2018;4;2018;17.384;1.553;18.663;11;3;12.5;3.072;Cloudy;22;31;26.5;0.632765762
15/04/2018;4;2018;19.942;2.558;13.866;14;-10;9;3.3;Cloudy;24;32;28;0.702035904
16/04/2018;4;2018;7.79;-12.152;12.5915;4;8;8;2.388;Showers;23;29;26;0.513478819
17/04/2018;4;2018;17.393;9.603;16.979;12;0;12;3.156;Cloudy;23;30;26.5;0.689932732
18/04/2018;4;2018;16.565;-0.828;17.656;12;3;13.5;3.288;Cloudy;23;30;26.5;0.724418956
19/04/2018;4;2018;18.747;2.182;19.951;15;2;16;3.252;Cloudy;23;30;26.5;0.80012802
20/04/2018;4;2018;21.155;2.408;20.526;17;-5;14.5;3.168;Fine;21;30;25.5;0.803592531
21/04/2018;4;2018;19.897;-1.258;20.458;12;4;14;3.276;Cloudy;21;30;25.5;0.603105996
22/04/2018;4;2018;21.019;1.122;19.952;16;-2;15;3.084;Fine;20;30;25;0.761216043
23/04/2018;4;2018;18.885;-2.134;19.3035;14;1;14.5;3.336;Cloudy;20;30;25;0.741329097
24/04/2018;4;2018;19.722;0.837;20.512;15;1;15.5;3.252;Cloudy;21;30;25.5;0.76057195
25/04/2018;4;2018;21.302;1.58;21.318;16;1;16.5;3.108;Fine;18;30;24;0.751103183
26/04/2018;4;2018;21.334;0.032;20.5695;17;-1;16.5;2.964;Fine;16;31;23.5;0.796850098
27/04/2018;4;2018;19.805;-1.529;20.058;16;-3;14.5;3;Fine;15;31;23;0.807876799
28/04/2018;4;2018;20.311;0.506;17.441;13;-4;11;3.336;Fine;16;30;23;0.640047265
29/04/2018;4;2018;14.571;-5.74;13.7925;9;0;9;3.288;Cloudy;21;29;25;0.617665225
30/04/2018;4;2018;13.014;-1.557;14.325;9;3;10.5;3.12;Showers;19;28;23.5;0.691562932
01/05/2018;5;2018;15.636;2.622;14.9485;12;-3;10.5;3.36;Cloudy;20;29;24.5;0.767459708
02/05/2018;5;2018;14.261;-1.375;15.099;9;3;10.5;3.24;Cloudy;20;28;24;0.631091789
03/05/2018;5;2018;15.937;1.676;17.8235;12;2;13;3.288;Cloudy;20;29;24.5;0.752964799
04/05/2018;5;2018;19.71;3.773;17.996;14;-2;13;3.072;Fine;20;29;24.5;0.71029934
05/05/2018;5;2018;16.282;-3.428;14.233;12;-5;9.5;3.312;Cloudy;23;30;26.5;0.737010195
06/05/2018;5;2018;12.184;-4.098;13.78;7;2;8;3.408;Cloudy;21;29;25;0.574523966
07/05/2018;5;2018;15.376;3.192;13.0185;9;-2;8;3.156;Cloudy;21;29;25;0.585327784
08/05/2018;5;2018;10.661;-4.715;12.8425;7;3;8.5;3.036;Cloudy;22;30;26;0.656598818
09/05/2018;5;2018;15.024;4.363;14.0535;10;-1;9.5;3.12;Cloudy;22;29;25.5;0.665601704
10/05/2018;5;2018;13.083;-1.941;15.555;9;5;11.5;2.88;Cloudy;21;30;25.5;0.687915616
11/05/2018;5;2018;18.027;4.944;18.55;14;1;14.5;3.024;Cloudy;24;30;27;0.776612858
12/05/2018;5;2018;19.073;1.046;18.9885;15;-1;14.5;2.784;Fine;19;30;24.5;0.786452053
13/05/2018;5;2018;18.904;-0.169;19.0775;14;1;14.5;2.868;Fine;19;28;23.5;0.740584003
14/05/2018;5;2018;19.251;0.347;18.0665;15;-2;14;2.82;Fine;16;27;21.5;0.779180302
15/05/2018;5;2018;16.882;-2.369;14.403;13;-5;10.5;3.156;Cloudy;15;27;21;0.770050942
16/05/2018;5;2018;11.924;-4.958;8.835;8;-6;5;2.808;Cloudy;18;29;23.5;0.6709158
17/05/2018;5;2018;5.746;-6.178;8.956;2;6;5;1.068;Showers;21;24;22.5;0.348068221
18/05/2018;5;2018;12.166;6.42;11.2565;8;-2;7;2.892;Cloudy;21;27;24;0.657570278
19/05/2018;5;2018;10.347;-1.819;8.6205;6;-3;4.5;3.108;Cloudy;21;26;23.5;0.579878226
20/05/2018;5;2018;6.894;-3.453;9.779;3;6;6;1.716;Cloudy;21;25;23;0.43516101
21/05/2018;5;2018;12.664;5.77;12.451;9;-1;8.5;3.036;Cloudy;22;27;24.5;0.710675932
22/05/2018;5;2018;12.238;-0.426;15.222;8;7;11.5;2.868;Cloudy;22;26;24;0.653701585
23/05/2018;5;2018;18.206;5.968;13.366;15;-10;10;2.82;Fine;21;27;24;0.823904207
24/05/2018;5;2018;8.526;-9.68;7.928;5;-1;4.5;3.036;Cloudy;21;27;24;0.586441473
25/05/2018;5;2018;7.33;-1.196;10.1405;4;5;6.5;2.88;Cloudy;21;26;23.5;0.545702592
26/05/2018;5;2018;12.951;5.621;13.5685;9;0;9;3.192;Cloudy;20;27;23.5;0.694927033
27/05/2018;5;2018;14.186;1.235;14.9085;9;3;10.5;3.384;Cloudy;20;27;23.5;0.63442831
28/05/2018;5;2018;15.631;1.445;11.3285;12;-9;7.5;3.144;Cloudy;20;27;23.5;0.767705201
29/05/2018;5;2018;7.026;-8.605;11.235;3;8;7;2.52;Showers;20;24;22;0.426985482
30/05/2018;5;2018;15.444;8.418;16.1045;11;3;12.5;3.072;Cloudy;21;27;24;0.712250712
31/05/2018;5;2018;16.765;1.321;17.987;14;1;14.5;2.988;Cloudy;17;27;22;0.835073069
01/06/2018;6;2018;19.209;2.444;18.3345;15;-1;14.5;2.868;Fine;19;26;22.5;0.780883961
02/06/2018;6;2018;17.46;-1.749;17.5385;14;0;14;3.048;Cloudy;14;26;20;0.801832761
03/06/2018;6;2018;17.617;0.157;18.21;14;2;15;3.252;Fine;11;25;18;0.79468695
04/06/2018;6;2018;18.803;1.186;18.4065;16;-3;14.5;2.844;Fine;11;25;18;0.850928043
05/06/2018;6;2018;18.01;-0.793;16.8435;13;-1;12.5;3.036;Fine;11;25;18;0.72182121
06/06/2018;6;2018;15.677;-2.333;15.0745;12;-3;10.5;2.892;Cloudy;12;27;19.5;0.765452574
07/06/2018;6;2018;14.472;-1.205;13.037;9;-2;8;3.06;Cloudy;18;27;22.5;0.621890547
08/06/2018;6;2018;11.602;-2.87;13.3215;7;5;9.5;3.024;Cloudy;18;27;22.5;0.603344251
09/06/2018;6;2018;15.041;3.439;12.205;12;-6;9;3.048;Cloudy;17;28;22.5;0.797819294
10/06/2018;6;2018;9.369;-5.672;13.6595;6;9;10.5;2.7;Cloudy;20;28;24;0.640409862
11/06/2018;6;2018;17.95;8.581;17.209;15;-2;14;2.676;Fine;14;28;21;0.835654596
12/06/2018;6;2018;16.468;-1.482;17.029;13;1;13.5;3.204;Cloudy;14;27;20.5;0.789409764
13/06/2018;6;2018;17.59;1.122;15.301;14;-4;12;2.94;Fine;14;27;20.5;0.795906765
14/06/2018;6;2018;13.012;-4.578;13.6595;10;0;10;2.772;Cloudy;14;27;20.5;0.768521365
15/06/2018;6;2018;14.307;1.295;13.824;10;0;10;3.24;Cloudy;18;28;23;0.698958552
16/06/2018;6;2018;13.341;-0.966;12.857;10;-2;9;3.084;Cloudy;19;28;23.5;0.749568998
17/06/2018;6;2018;12.373;-0.968;13.557;8;3;9.5;2.988;Cloudy;19;28;23.5;0.646569142
18/06/2018;6;2018;14.741;2.368;16.4095;11;4;13;2.736;Cloudy;18;26;22;0.746218031
19/06/2018;6;2018;18.078;3.337;18.1565;15;0;15;2.712;Fine;17;24;20.5;0.829737803
20/06/2018;6;2018;18.235;0.157;17.1065;15;-2;14;2.856;Fine;12;24;18;0.822593913
21/06/2018;6;2018;15.978;-2.257;15.2295;13;-5;10.5;2.964;Cloudy;14;25;19.5;0.813618726
22/06/2018;6;2018;14.481;-1.497;10.4815;8;-6;5;2.796;Cloudy;17;27;22;0.552448035
23/06/2018;6;2018;6.482;-7.999;7.3555;2;3;3.5;1.524;Showers;19;24;21.5;0.308546745
24/06/2018;6;2018;8.229;1.747;9.7325;5;3;6.5;2.568;Showers;19;23;21;0.607607243
25/06/2018;6;2018;11.236;3.007;12.084;8;2;9;2.64;Cloudy;19;26;22.5;0.711997152
26/06/2018;6;2018;12.932;1.696;11.297;10;-3;8.5;3.06;Cloudy;19;27;23;0.773275595
27/06/2018;6;2018;9.662;-3.27;9.9725;7;0;7;2.844;Showers;19;26;22.5;0.724487684
28/06/2018;6;2018;10.283;0.621;9.7085;7;-3;5.5;3.024;Showers;21;27;24;0.680735194
29/06/2018;6;2018;9.134;-1.149;6.0785;4;-3;2.5;2.736;Showers;21;27;24;0.437924239
30/06/2018;6;2018;3.023;-6.111;4.29;1;1;1.5;0.708;Showers;21;23;22;0.330797221
01/07/2018;7;2018;5.557;2.534;6.13;2;1;2.5;1.344;Showers;21;25;23;0.359906424
02/07/2018;7;2018;6.703;1.146;9.61;3;7;6.5;2.376;Showers;20;26;23;0.447560794
03/07/2018;7;2018;12.517;5.814;15.327;10;5;12.5;2.88;Cloudy;20;27;23.5;0.798913478
04/07/2018;7;2018;18.137;5.62;16.3525;15;-5;12.5;3.036;Fine;20;27;23.5;0.82703865
05/07/2018;7;2018;14.568;-3.569;15.343;10;3;11.5;3.036;Cloudy;19;26;22.5;0.686436024
06/07/2018;7;2018;16.118;1.55;16.16;13;-1;12.5;2.988;Cloudy;19;27;23;0.806551681
07/07/2018;7;2018;16.202;0.084;15.1445;12;-1;11.5;2.94;Cloudy;17;28;22.5;0.740649303
08/07/2018;7;2018;14.087;-2.115;16.5635;11;4;13;3.06;Cloudy;20;27;23.5;0.780861787
09/07/2018;7;2018;19.04;4.953;17.9815;15;-1;14.5;2.856;Fine;18;24;21;0.787815126
10/07/2018;7;2018;16.923;-2.117;15.4955;14;-4;12;2.916;Cloudy;13;24;18.5;0.827276488
11/07/2018;7;2018;14.068;-2.855;12.908;10;-1;9.5;3.18;Cloudy;18;26;22;0.710833096
12/07/2018;7;2018;11.748;-2.32;13.6355;9;3;10.5;3;Cloudy;18;26;22;0.766087845
13/07/2018;7;2018;15.523;3.775;15.9895;12;1;12.5;2.724;Fine;15;27;21;0.773046447
14/07/2018;7;2018;16.456;0.933;16.2775;13;-1;12.5;3;Cloudy;15;26;20.5;0.789985416
15/07/2018;7;2018;16.099;-0.357;17.215;12;2;13;2.976;Cloudy;15;26;20.5;0.745387912
16/07/2018;7;2018;18.331;2.232;17.0645;14;-3;12.5;2.724;Fine;17;27;22;0.763733566
17/07/2018;7;2018;15.798;-2.533;9.743;11;-10;6;2.976;Cloudy;15;27;21;0.69629067
18/07/2018;7;2018;3.688;-12.11;5.8935;1;4;3;1.128;Showers;20;23;21.5;0.271149675
19/07/2018;7;2018;8.099;4.411;12.0265;5;7;8.5;2.676;Cloudy;20;26;23;0.617360168
20/07/2018;7;2018;15.954;7.855;17.1225;12;2;13;3.36;Cloudy;15;27;21;0.752162467
21/07/2018;7;2018;18.291;2.337;15.7605;14;-5;11.5;2.736;Fine;17;27;22;0.76540375
22/07/2018;7;2018;13.23;-5.061;10.475;9;-4;7;2.952;Cloudy;15;28;21.5;0.680272109
23/07/2018;7;2018;7.72;-5.51;9.8815;5;4;7;2.808;Cloudy;17;27;22;0.647668394
24/07/2018;7;2018;12.043;4.323;13.9175;9;3;10.5;2.976;Cloudy;17;27;22;0.747322096
25/07/2018;7;2018;15.792;3.749;17.089;12;2;13;3.504;Cloudy;17;27;22;0.759878419
26/07/2018;7;2018;18.386;2.594;16.621;14;-3;12.5;3.06;Fine;16;27;21.5;0.761448929
27/07/2018;7;2018;14.856;-3.53;17.0935;11;6;14;3.012;Cloudy;15;27;21;0.740441572
28/07/2018;7;2018;19.331;4.475;19.277;17;-2;16;2.772;Fine;15;26;20.5;0.879416481
29/07/2018;7;2018;19.223;-0.108;18.8275;15;0;15;2.76;Fine;14;27;20.5;0.780315247
30/07/2018;7;2018;18.432;-0.791;15.402;15;-6;12;2.808;Fine;16;28;22;0.813802083
31/07/2018;7;2018;12.372;-6.06;15.1395;9;6;12;3.3;Cloudy;13;27;20;0.727449079
01/08/2018;8;2018;17.907;5.535;14.268;15;-8;11;3.072;Cloudy;15;28;21.5;0.83766125
02/08/2018;8;2018;10.629;-7.278;13.896;7;7;10.5;2.856;Cloudy;18;27;22.5;0.658575595
03/08/2018;8;2018;17.163;6.534;18.062;14;0;14;3.108;Cloudy;17;28;22.5;0.81570821
04/08/2018;8;2018;18.961;1.798;17.0125;14;-3;12.5;3.12;Fine;18;28;23;0.738357682
05/08/2018;8;2018;15.064;-3.897;15.968;11;2;12;3.168;Cloudy;18;28;23;0.730217738
06/08/2018;8;2018;16.872;1.808;15.6075;13;-2;12;2.808;Cloudy;17;28;22.5;0.770507349
07/08/2018;8;2018;14.343;-2.529;15.8055;11;2;12;3.216;Cloudy;18;28;23;0.766924632
08/08/2018;8;2018;17.268;2.925;16.2035;13;-1;12.5;3.12;Cloudy;20;27;23.5;0.752837619
09/08/2018;8;2018;15.139;-2.129;17.94;12;5;14.5;3.132;Cloudy;18;27;22.5;0.792654733
10/08/2018;8;2018;20.741;5.602;17.4055;17;-8;13;2.988;Fine;15;26;20.5;0.819632612
11/08/2018;8;2018;14.07;-6.671;17.0715;9;6;12;3.408;Cloudy;14;27;20.5;0.639658849
12/08/2018;8;2018;20.073;6.003;19.2535;15;0;15;3.192;Fine;14;27;20.5;0.747272456
13/08/2018;8;2018;18.434;-1.639;19.74;15;1;15.5;2.904;Cloudy;13;28;20.5;0.81371379
14/08/2018;8;2018;21.046;2.612;18.5385;16;-4;14;2.94;Fine;18;26;22;0.760239475
15/08/2018;8;2018;16.031;-5.015;16.2185;12;1;12.5;3.384;Cloudy;17;27;22;0.748549685
16/08/2018;8;2018;16.406;0.375;17.999;13;2;14;3.42;Cloudy;17;28;22.5;0.792393027
17/08/2018;8;2018;19.592;3.186;20.273;15;2;16;2.976;Fine;17;29;23;0.76561862
18/08/2018;8;2018;20.954;1.362;21.025;17;-2;16;2.88;Fine;15;29;22;0.811300945
19/08/2018;8;2018;21.096;0.142;20.8205;15;2;16;2.94;Fine;12;31;21.5;0.711035267
20/08/2018;8;2018;20.545;-0.551;17.5145;17;-7;13.5;3.024;Fine;11;27;19;0.827451935
21/08/2018;8;2018;14.484;-6.061;18.1055;10;7;13.5;3.096;Cloudy;13;26;19.5;0.690417012
22/08/2018;8;2018;21.727;7.243;21.616;17;1;17.5;3.228;Fine;11;26;18.5;0.7824366
23/08/2018;8;2018;21.505;-0.222;21.071;18;-2;17;2.976;Fine;13;27;20;0.837014648
24/08/2018;8;2018;20.637;-0.868;18.5605;16;-3;14.5;3.204;Fine;15;28;21.5;0.775306488
25/08/2018;8;2018;16.484;-4.153;18.5765;13;4;15;3.528;Cloudy;19;28;23.5;0.788643533
26/08/2018;8;2018;20.669;4.185;21.1825;17;0;17;3.48;Fine;16;29;22.5;0.822487784
27/08/2018;8;2018;21.696;1.027;21.3265;17;1;17.5;2.976;Fine;17;31;24;0.783554572
28/08/2018;8;2018;20.957;-0.739;16.997;18;-8;14;3.024;Fine;15;28;21.5;0.85890156
29/08/2018;8;2018;13.037;-7.92;14.945;10;2;11;3.708;Cloudy;16;27;21.5;0.767047634
30/08/2018;8;2018;16.853;3.816;18.4775;12;5;14.5;3.54;Cloudy;19;28;23.5;0.7120394
31/08/2018;8;2018;20.102;3.249;20.959;17;0;17;3.42;Cloudy;14;28;21;0.845686996
01/09/2018;9;2018;21.816;1.714;21.8345;17;0;17;3.036;Fine;15;28;21.5;0.779244591
02/09/2018;9;2018;21.853;0.037;21.927;17;1;17.5;3.012;Fine;15;28;21.5;0.777925228
03/09/2018;9;2018;22.001;0.148;21.933;18;-1;17.5;3.036;Fine;16;31;23.5;0.81814463
04/09/2018;9;2018;21.865;-0.136;22.1865;17;0;17;3.3;Fine;14;28;21;0.777498285
05/09/2018;9;2018;22.508;0.643;18.8805;17;-6;14;3.66;Fine;17;28;22.5;0.755287009
06/09/2018;9;2018;15.253;-7.255;16.436;11;3;12.5;3.9;Cloudy;16;28;22;0.721169606
07/09/2018;9;2018;17.619;2.366;19.81;14;2;15;3.504;Cloudy;19;30;24.5;0.794596742
08/09/2018;9;2018;22.001;4.382;22.2545;16;0;16;3.516;Fine;18;29;23.5;0.727239671
09/09/2018;9;2018;22.508;0.507;20.209;16;-2;15;3.144;Fine;17;31;24;0.710858361
10/09/2018;9;2018;17.91;-4.598;15.579;14;-5;11.5;3.672;Cloudy;17;30;23.5;0.781686209
